Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Tokens (tokens),80758.25,434.00,193380.00,30203587.00,2399.26,24615.25,36154.40,54459.25,87239.50,98917.50,116976.30,132715.10,190960.79,35882.68
Usage Total Tokens (tokens),81415.37,449.00,196381.00,30449350.00,2414.91,24909.25,36943.90,54756.50,87653.50,99582.50,118204.30,133687.25,194721.97,36300.11

Metric,Value
Benchmark Duration (sec),1827.45
Input Token Throughput (tokens/sec),16527.70
Maximum Response Timestamp (ns),1780555918348040960.00
Minimum Request Timestamp (ns),1780554090895560192.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),134.48
Request Count,374.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),95.53
Total Input Sequence Length (tokens),30203587.00
Total Output Sequence Length (tokens),245763.00
Total Output Tokens (tokens),245763.00
Total Token Throughput (tokens/sec),16662.18
Total Usage Completion Tokens (tokens),245763.00
Total Usage Prompt Tokens (tokens),30203587.00
Total Usage Total Tokens (tokens),30449350.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
