Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),0.18,0.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.38
HTTP Data Received (KB),235.66,1.84,2615.08,34877.68,2.09,3.93,18.01,50.05,124.88,286.51,538.15,803.30,1514.99,344.10
HTTP Data Sent (KB),309.29,9.12,736.53,45774.33,9.16,88.30,118.89,190.51,292.52,424.83,494.24,595.49,732.86,161.51
HTTP DNS Lookup (ms),0.32,0.00,2.92,47.29,0.00,0.00,0.00,0.00,0.45,0.52,0.56,0.60,0.66,0.33
HTTP Duration (excl. conn) (ms),333464.53,58974.08,1603919.94,49352749.90,89362.48,145041.15,186576.39,228313.98,275270.81,371147.88,503673.78,678715.17,995779.55,193129.89
HTTP Receiving (ms),133543.26,221.48,1529770.62,19764402.01,279.34,1209.46,7979.31,21376.44,73314.58,166101.38,331536.07,428525.47,786201.01,192598.02
HTTP Sending (ms),1.19,0.22,6.16,176.02,0.23,0.26,0.27,0.96,1.35,1.48,1.63,1.78,1.87,0.63
HTTP Total Time (ms),333465.74,58975.92,1603921.81,49352929.98,89364.34,145042.94,186577.37,228316.04,275272.20,371149.14,503675.18,678716.75,995781.38,193129.97
HTTP Waiting (TTFB) (ms),199920.08,781.56,311418.53,29588171.87,2041.33,33357.60,117933.71,183164.39,211147.06,243657.92,267288.86,277117.11,292906.94,65676.70
Input Sequence Length (tokens),79554.35,2350.00,191382.00,11774044.00,2382.79,22545.60,30361.10,48688.00,75144.00,109258.25,126194.00,153620.40,190459.58,41647.97
Inter Chunk Latency (ms),154.85,0.15,4296.99,19761985.87,55.15,59.27,59.90,65.69,67.60,69.30,299.07,758.28,1458.10,282.05
Inter Token Latency (ms),156.64,55.37,790.00,23182.78,55.87,64.65,67.05,96.46,130.68,166.27,226.14,442.40,770.60,121.66
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),947.24,5.00,10571.00,140191.00,6.00,13.35,70.10,198.50,501.00,1152.25,2160.50,3237.85,6122.73,1389.21
Output Token Count (tokens),947.24,5.00,10571.00,140191.00,6.00,13.35,70.10,198.50,501.00,1152.25,2160.50,3237.85,6122.73,1389.21
Output Token Throughput Per User (tokens/sec/user),8.50,1.27,18.06,1257.50,1.30,2.26,4.43,6.01,7.65,10.37,14.92,15.47,17.90,3.85
Prefill Throughput Per User (tokens/sec/user),1869.49,10.11,156379.55,276684.38,11.76,96.23,150.01,247.88,370.22,544.89,933.19,2923.75,17891.80,12939.90
Request Latency (ms),333448.32,58974.23,1603920.07,49350352.06,89362.61,145041.28,186576.51,228314.13,275237.95,371093.28,503673.91,678715.28,995779.69,193131.17
Requested OSL (tokens),947.24,5.00,10571.00,140191.00,6.00,13.35,70.10,198.50,501.00,1152.25,2160.50,3237.85,6122.73,1389.21
Time to First Output Token (ms),199921.39,783.27,311420.02,29588366.18,2043.28,33359.29,117935.06,183166.18,211147.98,243659.65,267289.99,277118.68,292908.34,65676.55
Time to First Token (ms),199921.39,783.27,311420.02,29588366.18,2043.28,33359.29,117935.06,183166.18,211147.98,243659.65,267289.99,277118.68,292908.34,65676.55
Time to Second Token (ms),86.24,0.16,307.87,12763.38,0.29,0.47,0.67,2.51,28.73,170.20,219.28,235.26,285.33,92.69
Tokens In Flight (tokens),2372881.64,122487.00,2938047.22,,,,,,2615341.56,,2819134.23,2846366.14,2924659.57,613425.76
Usage Completion Tokens (tokens),947.24,5.00,10571.00,140191.00,6.00,13.35,70.10,198.50,501.00,1152.25,2160.50,3237.85,6122.73,1389.21
Usage Prompt Tokens (tokens),79554.35,2350.00,191382.00,11774044.00,2382.79,22545.60,30361.10,48688.00,75144.00,109258.25,126194.00,153620.40,190459.58,41647.97
Usage Total Tokens (tokens),80501.59,2362.00,194665.00,11914235.00,2402.37,22791.05,30637.40,49467.00,77340.00,110501.75,127216.10,155525.50,191965.54,42045.99

Metric,Value
Benchmark Duration (sec),1809.76
Input Token Throughput (tokens/sec),6505.85
Maximum Response Timestamp (ns),1780482490199777024.00
Minimum Request Timestamp (ns),1780480680437989888.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),77.46
Request Count,148.00
Request Throughput (requests/sec),0.08
Theoretical Prefix Cache Hit (%),94.63
Total Input Sequence Length (tokens),11774044.00
Total Output Sequence Length (tokens),140191.00
Total Output Tokens (tokens),140191.00
Total Token Throughput (tokens/sec),6583.32
Total Usage Completion Tokens (tokens),140191.00
Total Usage Prompt Tokens (tokens),11774044.00
Total Usage Total Tokens (tokens),11914235.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
