Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),22673.75,575.54,395495.53,17209374.39,757.59,1974.72,3676.89,6033.53,11500.85,25673.82,53696.65,78717.30,172268.03,34253.49
HTTP Receiving (ms),21296.16,93.17,393594.59,16163787.14,299.69,636.66,2390.32,4789.04,9792.65,24357.85,52045.68,77509.71,170839.42,34223.05
HTTP Sending (ms),0.81,0.20,6.57,611.37,0.26,0.29,0.30,0.34,0.97,1.08,1.42,1.54,1.67,0.49
HTTP Total Time (ms),22674.24,575.54,395496.13,17209750.90,757.59,1975.40,3677.51,6034.27,11501.51,25674.50,53696.97,78718.00,172268.77,34253.54
HTTP Waiting (TTFB) (ms),1376.78,93.21,6807.62,1044975.87,207.34,504.24,636.39,842.80,1143.74,1618.80,2400.76,3089.00,5079.35,875.50
Input Sequence Length (tokens),61610.99,393.00,125790.00,46762740.00,409.00,4125.00,34237.80,45601.00,61506.00,78427.50,95818.20,102842.00,118816.64,26211.87
Inter Chunk Latency (ms),30.56,0.00,8583.98,16163624.37,0.18,14.91,19.87,21.33,22.76,23.95,24.84,38.72,161.07,118.70
Inter Token Latency (ms),29.79,14.37,95.07,22611.45,19.36,21.70,22.96,25.72,28.72,31.82,36.60,42.74,54.93,7.48
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),716.41,5.00,12679.00,543755.00,13.58,25.80,89.00,159.50,337.00,800.50,1774.80,2513.50,5830.20,1147.28
Output Token Count (tokens),716.41,5.00,12679.00,543755.00,13.58,25.80,89.00,159.50,337.00,800.50,1774.80,2513.50,5830.20,1147.28
Output Token Throughput Per User (tokens/sec/user),35.11,10.52,69.61,26645.88,18.21,23.40,27.32,31.42,34.82,38.89,43.55,46.09,51.65,6.87
Prefill Throughput Per User (tokens/sec/user),52618.74,523.02,165559.00,39937623.57,824.58,9356.76,18169.52,32711.45,51384.38,67885.00,88410.59,102112.43,129784.97,28147.78
Request Latency (ms),22673.66,575.65,395495.65,17209307.74,757.72,1974.86,3677.02,6033.67,11500.98,25673.95,53696.78,78714.88,172268.16,34253.21
Requested OSL (tokens),716.41,5.00,12679.00,543755.00,13.58,25.80,89.00,159.50,337.00,800.50,1774.80,2513.50,5830.20,1147.28
Time to First Output Token (ms),1377.71,93.61,6809.20,1045683.37,208.50,505.29,637.53,843.86,1144.15,1619.94,2401.26,3090.22,5080.54,875.54
Time to First Token (ms),1377.71,93.61,6809.20,1045683.37,208.50,505.29,637.53,843.86,1144.15,1619.94,2401.26,3090.22,5080.54,875.54
Time to Second Token (ms),301.92,0.10,7470.01,229153.86,0.12,18.86,20.78,23.22,24.76,222.77,943.54,1551.80,3651.51,749.96
Tokens In Flight (tokens),638230.43,42662.22,1122156.70,,,,,,638847.80,,884158.25,966563.96,1040454.13,193349.26
Usage Completion Tokens (tokens),716.41,5.00,12679.00,543755.00,13.58,25.80,89.00,159.50,337.00,800.50,1774.80,2513.50,5830.20,1147.28
Usage Prompt Tokens (tokens),61610.99,393.00,125790.00,46762740.00,409.00,4125.00,34237.80,45601.00,61506.00,78427.50,95818.20,102842.00,118816.64,26211.87
Usage Total Tokens (tokens),62327.40,419.00,125808.00,47306495.00,428.00,4957.00,34772.60,46448.00,62118.00,79690.50,96990.80,104699.10,119085.72,26353.13

Metric,Value
Benchmark Duration (sec),1825.17
Input Token Throughput (tokens/sec),25621.03
Maximum Response Timestamp (ns),1780486788254329088.00
Minimum Request Timestamp (ns),1780484963084433408.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),297.92
Request Count,759.00
Request Throughput (requests/sec),0.42
Theoretical Prefix Cache Hit (%),94.77
Total Input Sequence Length (tokens),46762740.00
Total Output Sequence Length (tokens),543755.00
Total Output Tokens (tokens),543755.00
Total Token Throughput (tokens/sec),25918.95
Total Usage Completion Tokens (tokens),543755.00
Total Usage Prompt Tokens (tokens),46762740.00
Total Usage Total Tokens (tokens),47306495.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
