Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.07,0.00,0.60,58.16,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.46,0.51,0.16
HTTP Duration (excl. conn) (ms),163461.84,10386.97,1550957.87,132240628.45,24951.33,41021.57,49719.44,72270.70,104114.09,179428.05,322100.43,480619.57,1032427.73,177486.98
HTTP Receiving (ms),128257.62,286.73,1539181.43,103760417.72,954.95,4629.34,15030.87,34891.83,68227.19,144847.21,294897.05,439982.97,1023846.89,179842.80
HTTP Sending (ms),0.89,0.29,2.78,724.02,0.30,0.32,0.33,0.38,1.05,1.14,1.51,1.58,1.69,0.45
HTTP Total Time (ms),163462.43,10386.97,1550959.32,132241105.71,24951.98,41022.27,49720.25,72270.70,104115.29,179429.27,322101.05,480619.57,1032429.25,177487.03
HTTP Waiting (TTFB) (ms),35203.32,1034.37,81390.46,28479486.71,4695.74,11665.26,14555.12,22380.71,37063.17,46528.76,53064.45,58959.50,66623.68,15077.95
Input Sequence Length (tokens),64485.65,407.00,124300.00,52168889.00,409.00,23886.00,39426.00,49188.00,63522.00,82991.00,96751.40,102855.40,118326.20,24753.50
Inter Chunk Latency (ms),208.87,0.00,57451.46,103748242.55,1.53,69.18,70.82,72.27,73.27,75.44,106.49,907.96,3441.08,770.32
Inter Token Latency (ms),212.11,68.93,992.11,171600.55,74.08,122.77,153.80,177.80,197.19,223.36,288.16,334.35,578.25,79.94
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),628.25,4.00,7237.00,508256.00,12.00,20.00,89.80,169.00,320.00,698.00,1437.40,2201.40,5227.36,891.98
Output Token Count (tokens),628.25,4.00,7237.00,508256.00,12.00,20.00,89.80,169.00,320.00,698.00,1437.40,2201.40,5227.36,891.98
Output Token Throughput Per User (tokens/sec/user),5.24,1.01,14.51,4236.97,1.73,2.99,3.47,4.48,5.07,5.62,6.50,8.15,13.50,1.85
Prefill Throughput Per User (tokens/sec/user),2630.78,6.85,97434.13,2128298.65,11.42,520.72,891.17,1246.91,1795.74,2982.91,4797.31,6365.90,13294.22,4250.54
Request Latency (ms),163446.92,10387.10,1550957.99,132228556.05,24951.47,41021.70,49719.57,72270.82,104114.23,179428.11,322100.56,480619.70,1032427.88,177476.01
Requested OSL (tokens),628.25,4.00,7237.00,508256.00,12.00,20.00,89.80,169.00,320.00,698.00,1437.40,2201.40,5227.36,891.98
Time to First Output Token (ms),35204.34,1036.13,81390.99,28480313.51,4697.34,11666.65,14556.38,22382.17,37064.43,46529.28,53064.90,58960.65,66624.20,15077.86
Time to First Token (ms),35204.34,1036.13,81390.99,28480313.51,4697.34,11666.65,14556.38,22382.17,37064.43,46529.28,53064.90,58960.65,66624.20,15077.86
Time to Second Token (ms),3501.42,1.57,57451.46,2832650.58,2.54,76.87,78.15,80.12,83.12,396.72,3798.18,32929.15,51970.26,10779.70
Tokens In Flight (tokens),5423688.01,63392.00,6775562.24,,,,,,5954185.92,,6408619.35,6493056.84,6691671.84,1370207.15
Usage Completion Tokens (tokens),628.25,4.00,7237.00,508256.00,12.00,20.00,89.80,169.00,320.00,698.00,1437.40,2201.40,5227.36,891.98
Usage Prompt Tokens (tokens),64485.65,407.00,124300.00,52168889.00,409.00,23886.00,39426.00,49188.00,63522.00,82991.00,96751.40,102855.40,118326.20,24753.50
Usage Total Tokens (tokens),65113.90,426.00,124397.00,52677145.00,429.08,24127.00,39963.40,49643.00,63813.00,83451.00,97439.20,103840.80,120754.56,24827.03

Metric,Value
Benchmark Duration (sec),1642.82
Input Token Throughput (tokens/sec),31755.66
Maximum Response Timestamp (ns),1780499126789985024.00
Minimum Request Timestamp (ns),1780497483968152576.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),309.38
Request Count,809.00
Request Throughput (requests/sec),0.49
Theoretical Prefix Cache Hit (%),95.83
Total Input Sequence Length (tokens),52168889.00
Total Output Sequence Length (tokens),508256.00
Total Output Tokens (tokens),508256.00
Total Token Throughput (tokens/sec),32065.04
Total Usage Completion Tokens (tokens),508256.00
Total Usage Prompt Tokens (tokens),52168889.00
Total Usage Total Tokens (tokens),52677145.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
