Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),793.93,6.00,4519.00,45254.00,7.68,9.00,14.20,164.00,317.00,1100.00,2300.00,3118.80,4420.44,1034.12
Output Token Throughput Per User (tokens/sec/user),23.13,0.74,30.13,1318.16,2.13,11.23,18.49,20.60,25.53,26.53,27.19,27.95,29.41,5.65
Prefill Throughput Per User (tokens/sec/user),3315.67,45.71,23989.81,188993.13,237.14,511.13,713.34,1053.00,1553.16,4105.81,8096.45,10703.86,17948.81,4111.28
Request Latency (ms),85484.94,6370.38,237442.25,4872641.53,10032.81,18043.44,26006.99,51033.43,80533.70,110935.41,140728.92,163450.86,234777.90,49793.78
Requested OSL (tokens),793.93,6.00,4519.00,45254.00,7.68,9.00,14.20,164.00,317.00,1100.00,2300.00,3118.80,4420.44,1034.12
Time to First Output Token (ms),57479.82,15283.33,119345.04,1839354.10,15386.62,16114.86,20994.40,32216.10,57667.67,76927.65,100771.04,105650.43,115731.83,29220.54
Time to First Token (ms),49477.97,5989.04,103012.60,2820244.54,6724.41,8952.19,10921.81,21941.37,50733.04,70656.71,92359.11,95279.87,102085.16,29291.66
Time to Second Token (ms),571.50,0.11,10605.49,32575.49,14.79,26.53,26.83,33.15,34.16,35.59,381.96,2496.65,10605.41,2066.97
Tokens In Flight (tokens),1222591.05,91375.07,1696303.73,,,,,,1367576.01,,1557839.20,1693139.27,1695749.35,369658.55
Usage Completion Tokens (tokens),793.93,6.00,4519.00,45254.00,7.68,9.00,14.20,164.00,317.00,1100.00,2300.00,3118.80,4420.44,1034.12
Usage Prompt Tokens (tokens),89934.51,2319.00,190343.00,5126267.00,2320.12,25406.20,44270.40,64318.00,84688.00,114537.00,144317.60,183120.60,190020.44,43344.62
Usage Total Tokens (tokens),90728.44,2332.00,193039.00,5171521.00,2332.56,25803.20,44981.40,64327.00,84947.00,114806.00,147487.40,186613.20,191298.52,43864.41

Metric,Value
Benchmark Duration (sec),408.50
Input Token Throughput (tokens/sec),12549.15
Maximum Response Timestamp (ns),1780509092922011904.00
Minimum Request Timestamp (ns),1780508684426760960.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),110.78
Request Count,57.00
Request Throughput (requests/sec),0.14
Theoretical Prefix Cache Hit (%),91.76
Total Input Sequence Length (tokens),5126267.00
Total Output Sequence Length (tokens),45254.00
Total Output Tokens (tokens),45254.00
Total Token Throughput (tokens/sec),12659.93
Total Usage Completion Tokens (tokens),45254.00
Total Usage Prompt Tokens (tokens),5126267.00
Total Usage Total Tokens (tokens),5171521.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
