Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),234.15,0.00,188698.06,,,,,,168.39,,218.03,329.41,1232.24,2537.04
Effective Total Throughput (tokens/sec),4641.97,1.09,198972.90,,,,,,3925.74,,8445.77,15156.08,21210.85,6038.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,229.86,10.00,1494.00,16550.00,10.00,18.00,23.00,35.75,148.00,262.25,538.60,712.60,1283.84,270.72
HTTP Chunks Sent,1.00,1.00,1.00,72.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.83,0.00,1.91,59.86,0.00,0.00,0.00,0.65,0.78,1.14,1.28,1.32,1.66,0.42
HTTP Connection Overhead (ms),1.08,0.00,2.54,77.46,0.00,0.00,0.00,0.65,0.83,1.65,1.86,1.90,2.18,0.64
HTTP Connection Reused (ratio),0.12,0.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),56.92,3.03,364.34,4098.40,3.06,5.01,6.23,9.35,36.98,64.95,132.82,175.87,313.88,66.19
HTTP Data Sent (KB),462.36,1.61,1024.61,33290.08,1.63,1.84,3.08,237.57,458.61,678.52,869.90,944.30,1016.30,294.30
HTTP DNS Lookup (ms),0.24,0.00,0.64,17.60,0.00,0.00,0.00,0.00,0.00,0.51,0.59,0.60,0.63,0.26
HTTP Duration (excl. conn) (ms),832154.17,41783.93,1724996.33,59915100.50,105593.44,185491.84,423187.89,719532.87,822556.89,985486.82,1255010.16,1444702.93,1554490.91,323998.33
HTTP Receiving (ms),245760.30,5465.08,1624681.71,17694741.89,6558.16,7991.67,20787.06,34462.90,155748.52,329447.93,590724.52,743038.26,1463051.13,301858.45
HTTP Sending (ms),1.11,0.16,2.21,79.76,0.20,0.26,0.33,0.90,1.06,1.42,1.60,1.67,1.93,0.43
HTTP Total Time (ms),832155.25,41785.79,1724998.13,59915177.96,105595.31,185493.48,423189.57,719534.50,822558.57,985487.27,1255011.02,1444703.70,1554492.75,323998.13
HTTP Waiting (TTFB) (ms),586392.76,836.33,929865.94,42220278.85,13820.64,87870.25,119654.82,425904.00,703746.97,782156.99,844972.32,860420.62,926318.05,273419.95
Input Sequence Length (tokens),117103.17,427.00,260150.00,8431428.00,431.97,450.40,714.30,60132.25,116503.00,171397.75,220886.40,238954.25,257672.81,74594.28
Inter Chunk Latency (ms),1076.26,0.22,9379.88,17694741.73,32.80,37.12,37.42,301.96,908.37,1675.76,2455.37,2897.29,3428.88,931.27
Inter Token Latency (ms),1070.70,73.85,1800.66,77090.64,318.07,468.17,638.94,843.91,1090.96,1341.19,1544.09,1619.35,1724.00,360.09
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),230.26,10.00,1495.00,16579.00,10.00,18.00,23.00,35.75,148.00,262.25,539.50,713.60,1284.84,270.83
Output Token Count (tokens),230.26,10.00,1495.00,16579.00,10.00,18.00,23.00,35.75,148.00,262.25,539.50,713.60,1284.84,270.83
Output Token Throughput Per User (tokens/sec/user),1.21,0.56,13.54,87.43,0.58,0.62,0.65,0.75,0.92,1.19,1.57,2.14,5.63,1.52
Prefill Throughput Per User (tokens/sec/user),3079.52,0.46,188698.01,221725.22,0.53,0.61,1.44,85.17,184.72,415.22,1101.12,2130.05,59511.45,22049.00
Request Latency (ms),832154.29,41784.08,1724996.44,59915108.97,105593.57,185491.94,423188.02,719533.00,822557.02,985486.93,1255010.23,1444703.07,1554491.04,323998.32
Requested OSL (tokens),230.26,10.00,1495.00,16579.00,10.00,18.00,23.00,35.75,148.00,262.25,539.50,713.60,1284.84,270.83
Time to First Output Token (ms),586393.99,838.11,929866.97,42220367.24,13822.42,87872.16,119656.37,425905.66,703748.35,782158.14,844973.45,860421.38,926319.10,273419.70
Time to First Token (ms),586393.99,838.11,929866.97,42220367.24,13822.42,87872.16,119656.37,425905.66,703748.35,782158.14,844973.45,860421.38,926319.10,273419.70
Time to Second Token (ms),306.72,12.10,396.98,22084.01,25.89,36.87,278.82,291.80,328.68,358.85,370.20,379.56,390.79,88.51
Tokens In Flight (tokens),3927089.81,158149.00,5645741.17,,,,,,4486945.55,,5554164.90,5585575.23,5645548.08,1660793.90
Usage Completion Tokens (tokens),230.26,10.00,1495.00,16579.00,10.00,18.00,23.00,35.75,148.00,262.25,539.50,713.60,1284.84,270.83
Usage Prompt Tokens (tokens),117103.17,427.00,260150.00,8431428.00,431.97,450.40,714.30,60132.25,116503.00,171397.75,220886.40,238954.25,257672.81,74594.28
Usage Total Tokens (tokens),117333.43,447.00,260471.00,8448007.00,454.81,477.75,738.20,60354.00,116681.50,172140.50,221077.20,239273.60,258149.30,74666.15

Metric,Value
Benchmark Duration (sec),1819.90
Input Token Throughput (tokens/sec),4632.90
Maximum Response Timestamp (ns),1780115139866157568.00
Minimum Request Timestamp (ns),1780113319962083584.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),9.11
Request Count,72.00
Request Throughput (requests/sec),0.04
Theoretical Prefix Cache Hit (%),90.04
Total Input Sequence Length (tokens),8431428.00
Total Output Sequence Length (tokens),16579.00
Total Output Tokens (tokens),16579.00
Total Token Throughput (tokens/sec),4642.01
Total Usage Completion Tokens (tokens),16579.00
Total Usage Prompt Tokens (tokens),8431428.00
Total Usage Total Tokens (tokens),8448007.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
