Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),10.43,1.12,157.07,2878.01,1.13,1.17,1.86,2.82,4.39,8.99,19.16,41.18,116.79,19.94
HTTP Data Sent (KB),308.42,1.63,1008.32,85124.24,2.00,67.63,94.53,144.78,230.05,291.89,868.11,939.41,999.41,268.03
HTTP DNS Lookup (ms),0.01,0.00,0.20,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.03
HTTP Duration (excl. conn) (ms),5994.58,150.61,72817.86,1654505.40,164.82,313.29,696.84,1223.18,2573.07,5778.50,12162.98,22729.54,60725.44,10352.75
HTTP Receiving (ms),4537.82,36.02,70604.02,1252437.53,53.78,103.47,389.14,839.92,1659.42,4000.71,8830.03,18216.81,56286.87,9394.66
HTTP Sending (ms),0.26,0.08,2.12,70.58,0.09,0.09,0.10,0.11,0.12,0.40,0.52,0.62,1.51,0.27
HTTP Total Time (ms),5994.72,150.61,72817.86,1654543.27,164.82,313.57,696.98,1223.18,2573.07,5778.59,12163.14,22729.62,60725.44,10352.74
HTTP Waiting (TTFB) (ms),1456.51,46.05,33879.04,401997.28,56.78,124.74,162.53,210.17,308.81,737.24,2667.71,6351.84,24913.68,4090.47
Input Sequence Length (tokens),78278.92,419.00,256178.00,21604982.00,480.00,17369.50,24127.00,36606.75,58015.00,74048.50,220578.00,238650.00,253938.50,68122.36
Inter Chunk Latency (ms),158.66,7.27,3009.11,1252436.66,47.36,137.85,140.25,143.13,155.83,163.99,182.11,186.17,289.06,64.13
Inter Token Latency (ms),8.35,6.14,28.21,2305.56,6.17,7.00,7.04,7.22,8.01,8.88,9.39,10.16,17.93,2.11
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),563.68,6.00,9379.00,155577.00,6.00,15.00,55.50,107.00,202.00,484.00,1083.00,2351.75,7016.75,1195.23
Output Token Count (tokens),563.68,6.00,9379.00,155577.00,6.00,15.00,55.50,107.00,202.00,484.00,1083.00,2351.75,7016.75,1195.23
Output Token Throughput Per User (tokens/sec/user),123.65,35.45,162.98,34127.74,55.79,98.43,106.48,112.63,124.91,138.42,142.06,142.93,162.13,17.78
Prefill Throughput Per User (tokens/sec/user),193771.63,1024.39,381462.71,53480968.50,2625.70,5845.89,10356.20,89905.34,222771.78,292063.49,339747.69,354320.41,363341.23,119199.44
Request Latency (ms),5994.64,150.65,72817.92,1654519.70,164.88,313.33,696.89,1223.22,2573.13,5778.56,12163.04,22729.59,60725.49,10352.75
Requested OSL (tokens),563.68,6.00,9379.00,155577.00,6.00,15.00,55.50,107.00,202.00,484.00,1083.00,2351.75,7016.75,1195.23
Time to First Output Token (ms),4897.68,597.08,25098.08,323246.65,627.10,843.85,1135.65,2081.30,3121.05,4472.10,12101.39,17930.62,24173.61,5444.00
Time to First Token (ms),1456.82,46.20,33879.19,402083.04,56.96,124.88,162.71,210.52,308.96,737.56,2668.51,6352.01,24914.14,4090.49
Time to Second Token (ms),175.99,36.02,3009.11,48572.23,53.77,103.46,139.38,143.89,157.16,167.05,188.05,220.84,615.21,184.90
Tokens In Flight (tokens),85937.59,0.00,307076.97,,,,,,62426.85,,239671.14,268072.96,292383.00,95690.15
Usage Completion Tokens (tokens),563.68,6.00,9379.00,155577.00,6.00,15.00,55.50,107.00,202.00,484.00,1083.00,2351.75,7016.75,1195.23
Usage Prompt Tokens (tokens),78278.92,419.00,256178.00,21604982.00,480.00,17369.50,24127.00,36606.75,58015.00,74048.50,220578.00,238650.00,253938.50,68122.36
Usage Total Tokens (tokens),78842.61,436.00,258485.00,21760559.00,500.25,17848.00,24292.00,37003.25,58766.00,74469.00,220926.50,239620.00,254457.75,68294.77

Metric,Value
Benchmark Duration (sec),1797.14
Input Token Throughput (tokens/sec),12021.88
Maximum Response Timestamp (ns),1780539353192520960.00
Minimum Request Timestamp (ns),1780537556053591296.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86.57
Request Count,276.00
Request Throughput (requests/sec),0.15
Theoretical Prefix Cache Hit (%),93.49
Total Input Sequence Length (tokens),21604982.00
Total Output Sequence Length (tokens),155577.00
Total Output Tokens (tokens),155577.00
Total Token Throughput (tokens/sec),12108.45
Total Usage Completion Tokens (tokens),155577.00
Total Usage Prompt Tokens (tokens),21604982.00
Total Usage Total Tokens (tokens),21760559.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
