Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),2270.93,226.62,18277.96,526856.02,476.40,572.96,660.86,939.83,1416.42,2498.30,4593.36,7288.57,12980.40,2489.48
Time to Second Token (ms),32.98,4.33,1182.28,7650.82,5.89,8.40,10.13,11.75,15.25,16.38,17.62,20.98,869.92,127.84
Tokens In Flight (tokens),137760.44,0.00,432456.04,,,,,,125674.71,,272989.57,314829.23,386906.68,105464.45
Usage Completion Tokens (tokens),520.12,7.00,5246.00,120669.00,12.41,89.00,103.10,128.00,217.50,505.75,1400.90,2073.10,4281.20,792.14
Usage Prompt Tokens (tokens),98226.67,438.00,207994.00,22788588.00,31505.62,37699.05,51937.60,59343.00,90214.00,116548.75,176534.70,184588.10,203841.69,45306.44
Usage Total Tokens (tokens),98746.80,458.00,213240.00,22909257.00,31636.04,37949.65,52089.90,59465.75,91072.50,119633.25,176701.20,185277.85,205346.60,45582.38

Metric,Value
Benchmark Duration (sec),1792.02
Input Token Throughput (tokens/sec),12716.71
Maximum Response Timestamp (ns),1780139227341343488.00
Minimum Request Timestamp (ns),1780137435321620736.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),67.34
Request Count,232.00
Request Throughput (requests/sec),0.13
Theoretical Prefix Cache Hit (%),96.49
Total Input Sequence Length (tokens),22788588.00
Total Output Sequence Length (tokens),120669.00
Total Output Tokens (tokens),120669.00
Total Token Throughput (tokens/sec),12784.04
Total Usage Completion Tokens (tokens),120669.00
Total Usage Prompt Tokens (tokens),22788588.00
Total Usage Total Tokens (tokens),22909257.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
