Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),9678.14,281.42,30887.13,6174654.96,806.80,1851.25,2435.82,4734.80,8942.73,13960.92,17642.37,20561.74,26007.20,5955.06
Input Sequence Length (tokens),65076.88,406.00,124300.00,41519048.00,410.00,17039.00,36222.80,49415.00,63522.00,84700.75,101512.00,104299.65,121175.29,26025.75
Inter Chunk Latency (ms),260.84,0.00,61341.78,100281811.54,1.90,56.18,59.30,65.93,67.97,69.52,72.12,300.67,5002.39,1204.42
Inter Token Latency (ms),264.77,57.57,1609.91,168925.17,68.97,119.76,159.41,209.43,262.46,305.68,344.44,397.20,625.28,109.23
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),614.52,4.00,6142.00,392064.00,12.00,22.85,95.70,183.00,334.50,733.00,1438.10,2097.95,4008.89,794.77
Output Token Count (tokens),614.52,4.00,6142.00,392064.00,12.00,22.85,95.70,183.00,334.50,733.00,1438.10,2097.95,4008.89,794.77
Output Token Throughput Per User (tokens/sec/user),4.41,0.62,17.37,2811.18,1.60,2.52,2.90,3.27,3.81,4.77,6.27,8.35,14.50,2.20
Prefill Throughput Per User (tokens/sec/user),11446.68,15.02,122496.06,7302984.66,54.64,1659.97,2800.37,4439.83,6995.00,13517.20,24100.31,34758.90,67503.55,13265.89
Request Latency (ms),166860.71,2931.78,1594749.56,106457134.06,7235.44,17258.38,30158.94,53828.17,98888.56,189669.67,377903.80,551683.85,1053497.85,205363.22
Requested OSL (tokens),614.52,4.00,6142.00,392064.00,12.00,22.85,95.70,183.00,334.50,733.00,1438.10,2097.95,4008.89,794.77
Time to First Output Token (ms),9679.19,282.66,30887.55,6175322.52,807.27,1851.75,2437.02,4735.49,8943.63,13961.94,17643.02,20562.36,26008.41,5955.09
Time to First Token (ms),9679.19,282.66,30887.55,6175322.52,807.27,1851.75,2437.02,4735.49,8943.63,13961.94,17643.02,20562.36,26008.41,5955.09
Time to Second Token (ms),4780.68,0.15,61341.78,3050073.30,2.16,65.80,70.44,73.95,78.67,2589.65,13802.58,33352.73,56894.71,11440.94
Tokens In Flight (tokens),3967317.53,54420.46,4676615.98,,,,,,4163455.03,,4471222.73,4557217.44,4630869.00,636822.00
Usage Completion Tokens (tokens),614.52,4.00,6142.00,392064.00,12.00,22.85,95.70,183.00,334.50,733.00,1438.10,2097.95,4008.89,794.77
Usage Prompt Tokens (tokens),65076.88,406.00,124300.00,41519048.00,410.00,17039.00,36222.80,49415.00,63522.00,84700.75,101512.00,104299.65,121175.29,26025.75
Usage Total Tokens (tokens),65691.40,424.00,124397.00,41911112.00,430.37,17973.75,36861.80,49945.75,63773.50,85308.00,102047.40,104550.85,122083.29,26080.90

Metric,Value
Benchmark Duration (sec),1828.54
Input Token Throughput (tokens/sec),22706.09
Maximum Response Timestamp (ns),1780500925131956224.00
Minimum Request Timestamp (ns),1780499096589173760.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),214.41
Request Count,638.00
Request Throughput (requests/sec),0.35
Theoretical Prefix Cache Hit (%),95.60
Total Input Sequence Length (tokens),41519048.00
Total Output Sequence Length (tokens),392064.00
Total Output Tokens (tokens),392064.00
Total Token Throughput (tokens/sec),22920.50
Total Usage Completion Tokens (tokens),392064.00
Total Usage Prompt Tokens (tokens),41519048.00
Total Usage Total Tokens (tokens),41911112.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
