Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,62.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.50,0.00,1.22,30.70,0.00,0.00,0.00,0.00,0.65,0.69,0.79,1.09,1.20,0.37
HTTP Connection Overhead (ms),0.54,0.00,1.79,33.21,0.00,0.00,0.00,0.00,0.65,0.69,0.79,1.55,1.74,0.45
HTTP Connection Reused (ratio),0.32,0.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),273.16,1.35,2381.89,16935.72,2.57,5.09,14.40,50.24,102.83,273.45,687.09,1032.04,2099.28,429.93
HTTP Data Sent (KB),316.17,1.74,465.97,19602.77,3.27,215.32,227.15,243.66,290.86,442.22,460.77,463.71,465.97,105.50
HTTP DNS Lookup (ms),0.04,0.00,0.57,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.54,0.14
HTTP Duration (excl. conn) (ms),12153.96,232.37,96101.22,753545.61,258.87,579.45,1119.50,2653.39,5190.98,12319.34,31538.98,44823.82,84773.22,17777.30
HTTP Receiving (ms),11371.89,3.70,95722.43,705057.38,50.01,143.18,523.36,2084.53,4426.64,11430.29,29594.71,42130.03,82455.86,17466.22
HTTP Sending (ms),0.76,0.20,1.47,47.16,0.20,0.21,0.22,0.25,0.93,0.98,1.12,1.37,1.47,0.39
HTTP Total Time (ms),12154.50,232.37,96101.92,753578.81,258.87,579.49,1120.27,2653.95,5190.98,12319.34,31539.05,44824.48,84773.49,17777.29
HTTP Waiting (TTFB) (ms),781.31,89.59,4563.28,48441.07,119.23,378.28,443.54,499.40,573.75,660.10,994.90,2950.19,4074.62,804.47
Input Sequence Length (tokens),80894.94,436.00,119005.00,5015486.00,863.00,55291.35,58264.70,63103.75,74423.00,112664.50,117631.00,118396.10,119005.00,26767.84
Inter Chunk Latency (ms),12.63,0.05,28.68,705012.10,8.07,9.47,9.82,10.15,10.48,11.56,19.96,21.92,23.24,4.33
Inter Token Latency (ms),9.97,0.74,11.53,618.34,4.02,7.92,9.15,9.76,10.23,10.76,10.97,11.38,11.47,1.51
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Output Token Count (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Output Token Throughput Per User (tokens/sec/user),120.08,86.75,1355.36,7445.25,87.19,87.90,91.13,92.89,97.76,102.46,109.29,126.22,628.20,158.59
Prefill Throughput Per User (tokens/sec/user),134418.86,4850.57,239097.45,8333969.02,6894.13,16248.50,72989.65,104958.57,137879.11,177724.29,190288.00,226323.33,238005.25,56112.80
Request Latency (ms),12153.35,232.46,96090.74,753507.68,258.97,579.57,1119.63,2653.51,5191.08,12319.44,31539.08,44823.94,84769.20,17776.53
Requested OSL (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Time to First Output Token (ms),782.19,89.89,4563.61,48495.58,119.56,379.40,445.04,500.47,574.80,660.44,995.33,2950.57,4075.41,804.38
Time to First Token (ms),782.19,89.89,4563.61,48495.58,119.56,379.40,445.04,500.47,574.80,660.44,995.33,2950.57,4075.41,804.38
Time to Second Token (ms),0.56,0.12,6.67,34.71,0.13,0.21,0.26,0.30,0.36,0.40,0.55,0.59,6.54,1.10
Tokens In Flight (tokens),35885.15,0.00,119106.00,,,,,,0.00,,112705.25,115932.62,118028.50,43118.59
Usage Completion Tokens (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Usage Prompt Tokens (tokens),80894.94,436.00,119005.00,5015486.00,863.00,55291.35,58264.70,63103.75,74423.00,112664.50,117631.00,118396.10,119005.00,26767.84
Usage Total Tokens (tokens),81998.84,454.00,119106.00,5083928.00,880.39,55655.25,60429.20,63437.50,77043.00,113880.75,117826.00,118794.20,119106.00,26741.35

Metric,Value
Benchmark Duration (sec),1723.20
Input Token Throughput (tokens/sec),2910.56
Maximum Response Timestamp (ns),1780478480821038336.00
Minimum Request Timestamp (ns),1780476757619334400.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),39.72
Request Count,62.00
Request Throughput (requests/sec),0.04
Theoretical Prefix Cache Hit (%),95.32
Total Input Sequence Length (tokens),5015486.00
Total Output Sequence Length (tokens),68442.00
Total Output Tokens (tokens),68442.00
Total Token Throughput (tokens/sec),2950.28
Total Usage Completion Tokens (tokens),68442.00
Total Usage Prompt Tokens (tokens),5015486.00
Total Usage Total Tokens (tokens),5083928.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
