Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),132.82
Request Count,367.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),95.52
Total Input Sequence Length (tokens),29552937.00
Total Output Sequence Length (tokens),241327.00
Total Output Tokens (tokens),241327.00
Total Token Throughput (tokens/sec),16397.79
Total Usage Completion Tokens (tokens),241327.00
Total Usage Prompt Tokens (tokens),29552937.00
Total Usage Total Tokens (tokens),29794264.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
