Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),707911.94,14068.82,1331973.72,67959546.22,21417.80,59027.60,97873.92,434272.77,849865.89,999785.21,1028927.49,1083354.77,1330003.30,355440.83
HTTP Waiting (TTFB) (ms),637274.95,807.94,1020687.40,61178394.75,1808.46,16338.78,49370.72,340371.71,803259.10,926133.61,993341.03,999553.35,1009678.06,349316.70
Input Sequence Length (tokens),84278.23,2348.00,193179.00,8090710.00,2415.45,20523.25,26004.00,48135.50,85252.00,109258.25,145771.00,179121.00,192320.20,45218.07
Inter Chunk Latency (ms),67.32,0.03,7525.42,6780772.34,21.31,22.37,24.46,26.98,31.99,43.56,63.89,78.86,1229.10,214.03
Inter Token Latency (ms),80.50,23.67,492.18,7727.67,23.76,26.22,28.25,39.28,55.94,99.18,163.28,215.85,265.33,68.84
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1195.57,6.00,10571.00,114775.00,8.85,75.00,101.50,198.50,438.00,1171.25,3132.00,6081.50,7585.15,1867.67
Output Token Count (tokens),1195.57,6.00,10571.00,114775.00,8.85,75.00,101.50,198.50,438.00,1171.25,3132.00,6081.50,7585.15,1867.67
Output Token Throughput Per User (tokens/sec/user),18.94,2.03,42.25,1818.45,3.85,4.63,6.13,10.08,17.88,25.46,35.40,38.14,42.08,10.51
Prefill Throughput Per User (tokens/sec/user),2610.45,2.41,151265.41,250603.14,8.82,26.07,36.83,70.59,121.43,219.89,1470.54,4523.91,40401.74,15799.75
Request Latency (ms),707909.24,14068.95,1331972.24,67959287.45,21416.39,58999.62,97872.30,434271.05,849864.65,999783.92,1028926.42,1083354.68,1330002.71,355440.84
Requested OSL (tokens),1195.57,6.00,10571.00,114775.00,8.85,75.00,101.50,198.50,438.00,1171.25,3132.00,6081.50,7585.15,1867.67
Time to First Output Token (ms),637276.20,809.75,1020688.52,61178515.11,1809.67,16340.62,49372.38,340372.92,803260.52,926134.35,993341.76,999554.77,1009679.20,349316.50
Time to First Token (ms),637276.20,809.75,1020688.52,61178515.11,1809.67,16340.62,49372.38,340372.92,803260.52,926134.35,993341.76,999554.77,1009679.20,349316.50
Time to Second Token (ms),126.11,0.07,704.97,12106.47,0.10,0.11,0.11,0.14,9.94,334.83,406.20,430.64,541.57,182.67
Tokens In Flight (tokens),3201045.56,34917.00,4399490.30,,,,,,4090003.03,,4336962.37,4355184.35,4398373.94,1343814.93
Usage Completion Tokens (tokens),1195.57,6.00,10571.00,114775.00,8.85,75.00,101.50,198.50,438.00,1171.25,3132.00,6081.50,7585.15,1867.67
Usage Prompt Tokens (tokens),84278.23,2348.00,193179.00,8090710.00,2415.45,20523.25,26004.00,48135.50,85252.00,109258.25,145771.00,179121.00,192320.20,45218.07
Usage Total Tokens (tokens),85473.80,2360.00,194058.00,8205485.00,3194.10,20831.00,26640.50,48457.50,87400.00,110822.00,148342.50,182539.25,192804.00,45591.75

Metric,Value
Benchmark Duration (sec),1828.36
Input Token Throughput (tokens/sec),4425.13
Maximum Response Timestamp (ns),1780505508957380096.00
Minimum Request Timestamp (ns),1780503680602188288.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),62.78
Request Count,96.00
Request Throughput (requests/sec),0.05
Theoretical Prefix Cache Hit (%),95.06
Total Input Sequence Length (tokens),8090710.00
Total Output Sequence Length (tokens),114775.00
Total Output Tokens (tokens),114775.00
Total Token Throughput (tokens/sec),4487.91
Total Usage Completion Tokens (tokens),114775.00
Total Usage Prompt Tokens (tokens),8090710.00
Total Usage Total Tokens (tokens),8205485.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
