Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),29.97,1.72,50.89,9500.68,4.34,20.75,24.93,28.03,30.75,33.31,34.41,35.11,43.72,5.87
Prefill Throughput Per User (tokens/sec/user),61939.41,954.60,189498.48,19634792.59,4832.11,16203.77,22215.75,38812.14,60086.71,80660.99,104547.57,116115.13,157530.09,32305.08
Request Latency (ms),28964.30,636.42,333212.33,9181682.57,911.65,1279.48,1580.67,4123.56,13217.25,33646.37,75435.06,105956.21,201663.48,44074.48
Requested OSL (tokens),784.48,4.00,9887.00,248681.00,6.00,6.00,10.00,83.00,308.00,999.00,2034.20,2851.00,5515.88,1253.97
Time to First Output Token (ms),2033.65,318.43,19701.22,644668.48,475.82,697.90,791.91,1092.69,1484.91,1983.69,3868.41,5194.70,10305.24,2061.32
Time to First Token (ms),2033.65,318.43,19701.22,644668.48,475.82,697.90,791.91,1092.69,1484.91,1983.69,3868.41,5194.70,10305.24,2061.32
Time to Second Token (ms),254.69,0.10,11915.83,80736.27,0.14,24.07,27.96,29.46,30.23,34.92,620.54,1193.01,3722.17,916.20
Tokens In Flight (tokens),651214.91,88229.00,1107258.17,,,,,,661736.98,,911799.72,979180.49,1083391.73,200046.85
Usage Completion Tokens (tokens),784.48,4.00,9887.00,248681.00,6.00,6.00,10.00,83.00,308.00,999.00,2034.20,2851.00,5515.88,1253.97
Usage Prompt Tokens (tokens),94204.05,729.00,248699.00,29862683.00,4673.44,27466.60,44428.80,68664.00,93866.00,112419.00,137988.00,191905.80,198276.28,42345.83
Usage Total Tokens (tokens),94988.53,750.00,251473.00,30111364.00,4764.68,27934.40,44747.00,69001.00,93945.00,112727.00,138632.00,194875.60,203909.52,42963.19

Metric,Value
Benchmark Duration (sec),1801.46
Input Token Throughput (tokens/sec),16576.89
Maximum Response Timestamp (ns),1780537807024903936.00
Minimum Request Timestamp (ns),1780536005560256768.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),138.04
Request Count,317.00
Request Throughput (requests/sec),0.18
Theoretical Prefix Cache Hit (%),95.91
Total Input Sequence Length (tokens),29862683.00
Total Output Sequence Length (tokens),248681.00
Total Output Tokens (tokens),248681.00
Total Token Throughput (tokens/sec),16714.93
Total Usage Completion Tokens (tokens),248681.00
Total Usage Prompt Tokens (tokens),29862683.00
Total Usage Total Tokens (tokens),30111364.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
