Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),3254.51,0.00,187565.48,,,,,,1479.17,,4342.98,6576.01,57278.46,9082.72
Effective Total Throughput (tokens/sec),9425.41,1.52,342650.19,,,,,,6348.87,,14909.50,26006.34,92870.00,18115.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,543.67,5.00,3616.00,103297.00,6.00,12.90,55.10,122.75,304.50,726.75,1255.60,1636.05,3114.84,634.60
HTTP Chunks Sent,1.00,1.00,1.00,190.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.67,0.00,1.44,126.65,0.00,0.00,0.00,0.00,0.67,1.09,1.21,1.28,1.40,0.47
HTTP Connection Overhead (ms),0.86,0.00,2.02,162.82,0.00,0.00,0.00,0.00,0.67,1.56,1.74,1.81,2.01,0.68
HTTP Connection Reused (ratio),0.28,0.00,1.00,53.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.45
HTTP Data Received (KB),133.85,1.82,887.61,25431.61,2.06,3.75,14.12,30.64,75.32,178.18,307.24,400.57,763.50,155.49
HTTP Data Sent (KB),354.58,1.76,846.68,67369.76,15.24,94.81,152.78,201.55,337.44,463.57,576.33,757.15,830.49,183.97
HTTP DNS Lookup (ms),0.19,0.00,0.61,36.17,0.00,0.00,0.00,0.00,0.00,0.47,0.52,0.55,0.61,0.24
HTTP Duration (excl. conn) (ms),247469.53,2056.06,1477151.42,47019210.59,3042.79,7322.72,16039.42,68027.32,147117.18,305907.50,624811.38,822336.22,1120716.11,271819.94
HTTP Receiving (ms),212674.14,151.38,1475350.53,40408086.66,204.95,2603.31,6076.69,26887.31,109686.19,270208.61,579182.06,808931.02,1114329.32,270230.06
HTTP Sending (ms),0.95,0.20,1.81,180.10,0.23,0.24,0.25,0.30,0.96,1.37,1.52,1.63,1.75,0.49
HTTP Total Time (ms),247470.39,2056.06,1477153.01,47019373.40,3044.45,7323.63,16039.59,68027.49,147118.35,305908.78,624812.02,822337.34,1120717.99,271820.08
HTTP Waiting (TTFB) (ms),34794.44,230.17,132646.45,6610943.83,449.28,1097.98,1774.67,3368.80,25865.29,60215.23,81738.67,90613.49,107923.15,31573.13
Input Sequence Length (tokens),89752.27,405.00,214768.00,17052931.00,3756.49,23875.00,38380.60,50873.00,84959.00,117124.00,145948.90,191580.80,210497.74,46662.27
Inter Chunk Latency (ms),392.52,0.31,6913.17,40408040.88,18.20,27.84,33.71,39.33,40.67,628.44,1310.72,1738.55,2532.97,600.68
Inter Token Latency (ms),391.40,23.32,1196.12,74365.74,28.51,39.70,47.92,201.07,383.28,564.94,671.96,768.24,1127.95,242.70
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),543.88,5.00,3616.00,103338.00,6.00,12.90,56.00,122.75,304.50,726.75,1255.60,1636.05,3114.84,634.58
Output Token Count (tokens),543.88,5.00,3616.00,103338.00,6.00,12.90,56.00,122.75,304.50,726.75,1255.60,1636.05,3114.84,634.58
Output Token Throughput Per User (tokens/sec/user),5.93,0.84,42.88,1127.63,0.89,1.30,1.49,1.77,2.61,4.97,20.87,25.19,35.16,8.22
Prefill Throughput Per User (tokens/sec/user),16963.05,4.49,187565.45,3222979.33,135.85,547.24,832.75,1512.20,2986.93,21146.10,61162.09,74988.96,110520.86,28451.18
Request Latency (ms),247469.41,2056.17,1477151.53,47019188.07,3042.96,7322.87,16039.53,68027.43,147117.30,305907.62,624811.50,822316.23,1120716.24,271819.45
Requested OSL (tokens),543.88,5.00,3616.00,103338.00,6.00,12.90,56.00,122.75,304.50,726.75,1255.60,1636.05,3114.84,634.58
Time to First Output Token (ms),34795.51,231.77,132647.95,6611147.18,450.85,1098.98,1776.34,3369.30,25866.06,60216.12,81739.13,90614.21,107923.53,31573.06
Time to First Token (ms),34795.51,231.77,132647.95,6611147.18,450.85,1098.98,1776.34,3369.30,25866.06,60216.12,81739.13,90614.21,107923.53,31573.06
Time to Second Token (ms),276.55,0.37,2066.58,52543.79,10.06,20.94,27.82,38.61,280.92,355.23,453.02,1072.12,1733.86,356.71
Tokens In Flight (tokens),2496589.09,114675.00,3368657.88,,,,,,2849200.07,,3265634.25,3334933.68,3367777.01,877498.10
Usage Completion Tokens (tokens),543.88,5.00,3616.00,103338.00,6.00,12.90,56.00,122.75,304.50,726.75,1255.60,1636.05,3114.84,634.58
Usage Prompt Tokens (tokens),89752.27,405.00,214768.00,17052931.00,3756.49,23875.00,38380.60,50873.00,84959.00,117124.00,145948.90,191580.80,210497.74,46662.27
Usage Total Tokens (tokens),90296.15,424.00,215580.00,17156269.00,4556.80,24576.85,38579.10,51371.00,85066.50,117918.50,146150.80,193122.35,211306.95,46755.56

Metric,Value
Benchmark Duration (sec),1820.19
Input Token Throughput (tokens/sec),9368.75
Maximum Response Timestamp (ns),1780470100329679616.00
Minimum Request Timestamp (ns),1780468280136169472.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),56.77
Request Count,190.00
Request Throughput (requests/sec),0.10
Theoretical Prefix Cache Hit (%),96.77
Total Input Sequence Length (tokens),17052931.00
Total Output Sequence Length (tokens),103338.00
Total Output Tokens (tokens),103338.00
Total Token Throughput (tokens/sec),9425.52
Total Usage Completion Tokens (tokens),103338.00
Total Usage Prompt Tokens (tokens),17052931.00
Total Usage Total Tokens (tokens),17156269.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
