Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),1030.72,5.00,10571.00,136055.00,6.93,13.55,60.10,163.75,416.00,1113.00,2689.40,4422.20,7368.79,1647.41
Output Token Throughput Per User (tokens/sec/user),7.97,1.50,23.74,1051.62,2.32,2.85,3.89,4.75,7.11,9.73,14.65,15.92,19.37,4.19
Prefill Throughput Per User (tokens/sec/user),1199.12,5.39,26450.66,158284.50,6.98,62.00,98.01,154.59,256.09,392.83,1484.20,4710.14,21276.30,3703.47
Request Latency (ms),470531.26,41478.47,1618839.61,62110126.32,46686.63,95001.49,184565.09,353297.20,446990.53,546088.84,692240.14,914410.88,1288908.28,241495.52
Requested OSL (tokens),1030.72,5.00,10571.00,136055.00,6.93,13.55,60.10,163.75,416.00,1113.00,2689.40,4422.20,7368.79,1647.41
Time to First Output Token (ms),320605.71,1207.16,477586.65,42319954.29,4044.13,11503.98,45379.84,270286.08,389380.33,418155.87,444180.28,449747.07,461011.96,139827.37
Time to First Token (ms),320605.71,1207.16,477586.65,42319954.29,4044.13,11503.98,45379.84,270286.08,389380.33,418155.87,444180.28,449747.07,461011.96,139827.37
Time to Second Token (ms),117.21,0.33,416.52,15471.89,0.38,0.47,0.52,0.90,34.23,263.81,314.00,329.69,404.51,134.59
Tokens In Flight (tokens),3083247.66,107205.00,3722541.72,,,,,,3464416.37,,3641825.34,3662412.45,3721618.86,878661.56
Usage Completion Tokens (tokens),1030.72,5.00,10571.00,136055.00,6.93,13.55,60.10,163.75,416.00,1113.00,2689.40,4422.20,7368.79,1647.41
Usage Prompt Tokens (tokens),85402.27,2350.00,194540.00,11273100.00,2371.84,23922.00,31774.60,49777.00,84601.50,112452.00,141084.80,185540.55,193849.68,43944.24
Usage Total Tokens (tokens),86432.99,2362.00,194871.00,11409155.00,2634.70,24625.70,31989.90,50505.00,84871.00,113635.25,145154.80,187970.15,194344.35,44229.92

Metric,Value
Benchmark Duration (sec),1810.17
Input Token Throughput (tokens/sec),6227.66
Maximum Response Timestamp (ns),1780479177015249664.00
Minimum Request Timestamp (ns),1780477366848912896.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),75.16
Request Count,132.00
Request Throughput (requests/sec),0.07
Theoretical Prefix Cache Hit (%),95.52
Total Input Sequence Length (tokens),11273100.00
Total Output Sequence Length (tokens),136055.00
Total Output Tokens (tokens),136055.00
Total Token Throughput (tokens/sec),6302.82
Total Usage Completion Tokens (tokens),136055.00
Total Usage Prompt Tokens (tokens),11273100.00
Total Usage Total Tokens (tokens),11409155.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
