Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.02,0.00,0.58,9.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.55,0.11
HTTP Duration (excl. conn) (ms),7444.07,252.04,118399.71,2746860.90,361.81,558.66,619.54,1004.75,2842.77,7306.13,18473.84,30535.52,72501.89,13287.18
HTTP Receiving (ms),6773.94,0.41,117243.68,2499583.20,0.69,0.87,21.98,390.11,2222.40,6830.88,17796.92,26973.42,71678.60,13089.48
HTTP Sending (ms),0.65,0.17,1.50,239.61,0.20,0.20,0.21,0.24,0.86,0.93,0.98,1.21,1.46,0.37
HTTP Total Time (ms),7444.49,252.04,118400.31,2747015.02,361.81,558.90,619.67,1006.26,2843.45,7306.74,18474.48,30536.17,72502.51,13287.23
HTTP Waiting (TTFB) (ms),669.48,74.22,10394.77,247038.09,125.38,244.42,336.85,444.47,566.25,647.56,905.84,1174.33,2995.07,753.16
Input Sequence Length (tokens),72195.85,431.00,132966.00,26640267.00,490.00,20724.00,27094.00,49945.00,78653.00,95736.00,104685.40,109746.00,124279.16,29843.88
Inter Chunk Latency (ms),14.20,0.05,1066.61,2499307.71,7.08,9.35,9.76,10.51,12.10,14.64,18.42,24.16,30.60,20.47
Inter Token Latency (ms),11.13,0.08,139.12,4106.69,0.14,0.18,3.21,9.30,11.51,13.75,15.25,16.66,23.99,8.87
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),527.91,4.00,8749.00,194800.00,6.00,6.00,6.00,20.00,183.00,557.00,1422.00,2092.80,4993.80,983.60
Output Token Count (tokens),527.91,4.00,8749.00,194800.00,6.00,6.00,6.00,20.00,183.00,557.00,1422.00,2092.80,4993.80,983.60
Output Token Throughput Per User (tokens/sec/user),533.29,7.19,12497.84,196783.36,41.68,60.04,65.58,72.72,86.88,107.56,311.34,5682.34,7377.66,1637.50
Prefill Throughput Per User (tokens/sec/user),124069.47,3275.04,200273.06,45781635.21,4217.95,20994.98,65238.73,102828.30,131847.05,156010.46,168306.91,186254.90,198068.90,43901.15
Request Latency (ms),7443.43,252.12,118382.31,2746626.32,361.93,558.77,619.65,1004.85,2842.88,7306.23,18470.47,30535.62,72501.99,13286.22
Requested OSL (tokens),527.91,4.00,8749.00,194800.00,6.00,6.00,6.00,20.00,183.00,557.00,1422.00,2092.80,4993.80,983.60
Time to First Output Token (ms),670.24,74.50,10395.80,247318.61,125.72,245.48,337.29,444.79,566.85,647.89,906.67,1174.92,2995.39,753.17
Time to First Token (ms),670.24,74.50,10395.80,247318.61,125.72,245.48,337.29,444.79,566.85,647.89,906.67,1174.92,2995.39,753.17
Time to Second Token (ms),13.05,0.11,458.94,4815.18,0.15,0.26,0.29,0.36,0.43,0.54,0.85,12.17,289.80,59.14
Tokens In Flight (tokens),126624.58,0.00,436337.28,,,,,,113922.00,,246330.00,304062.87,343986.06,93351.65
Usage Completion Tokens (tokens),527.91,4.00,8749.00,194800.00,6.00,6.00,6.00,20.00,183.00,557.00,1422.00,2092.80,4993.80,983.60
Usage Prompt Tokens (tokens),72195.85,431.00,132966.00,26640267.00,490.00,20724.00,27094.00,49945.00,78653.00,95736.00,104685.40,109746.00,124279.16,29843.88
Usage Total Tokens (tokens),72723.76,447.00,136774.00,26835067.00,511.40,20896.20,27786.60,50276.00,79283.00,96156.00,104891.20,111977.20,130728.08,30009.40

Metric,Value
Benchmark Duration (sec),1796.91
Input Token Throughput (tokens/sec),14825.56
Maximum Response Timestamp (ns),1780561918176180224.00
Minimum Request Timestamp (ns),1780560121261887488.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),108.41
Request Count,369.00
Request Throughput (requests/sec),0.21
Theoretical Prefix Cache Hit (%),97.32
Total Input Sequence Length (tokens),26640267.00
Total Output Sequence Length (tokens),194800.00
Total Output Tokens (tokens),194800.00
Total Token Throughput (tokens/sec),14933.97
Total Usage Completion Tokens (tokens),194800.00
Total Usage Prompt Tokens (tokens),26640267.00
Total Usage Total Tokens (tokens),26835067.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
