Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),25677.17,73.37,452784.93,26806962.79,119.11,276.24,552.64,4321.31,11071.35,28748.95,66388.27,100825.97,211106.96,42156.68
HTTP Sending (ms),0.51,0.10,2.57,531.83,0.12,0.14,0.15,0.18,0.58,0.71,0.85,0.96,1.18,0.30
HTTP Total Time (ms),27010.98,351.39,453285.10,28199460.02,611.85,965.54,1957.20,5249.52,12432.73,30111.18,68225.90,102996.15,214261.73,42374.75
HTTP Waiting (TTFB) (ms),1332.94,62.16,25090.34,1391585.88,102.45,321.82,392.49,512.76,730.71,1211.22,2612.08,4056.54,11872.35,2086.75
Input Sequence Length (tokens),80346.89,418.00,258976.00,83882157.00,421.00,28957.00,39452.00,52361.50,75160.50,100943.00,124684.00,146107.70,235266.61,40700.80
Inter Chunk Latency (ms),598.30,16.82,12122.73,26806840.03,231.59,345.25,379.15,452.02,500.24,634.21,691.34,855.77,2891.09,527.19
Inter Token Latency (ms),31.17,0.00,289.00,32538.33,17.48,19.61,21.26,24.28,28.06,33.49,41.56,49.20,90.46,15.45
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),849.81,4.00,12679.00,887197.00,6.00,11.15,21.00,151.00,358.00,974.75,2182.30,3334.65,6661.11,1360.16
Output Token Count (tokens),849.81,4.00,12679.00,887197.00,6.00,11.15,21.00,151.00,358.00,974.75,2182.30,3334.65,6661.11,1360.16
Output Token Throughput Per User (tokens/sec/user),35.45,3.46,63.80,36974.44,11.05,20.33,24.04,29.86,35.64,41.14,47.01,50.95,56.51,9.24
Prefill Throughput Per User (tokens/sec/user),100286.84,57.02,170725.09,104699458.17,2444.13,12637.55,23860.59,57436.05,119593.36,140369.52,149035.90,153447.68,160123.47,48279.90
Request Latency (ms),27010.69,351.47,453284.68,28199163.34,611.92,965.55,1956.79,5248.79,12432.55,30111.16,68225.83,102996.15,214261.52,42374.70
Requested OSL (tokens),849.81,4.00,12679.00,887197.00,6.00,11.15,21.00,151.00,358.00,974.75,2182.30,3334.65,6661.11,1360.16
Time to First Output Token (ms),19516.81,732.75,177878.55,7084600.69,1354.15,2370.67,4502.58,8313.10,13536.97,21623.02,40453.12,58894.22,106317.82,20942.13
Time to First Token (ms),1333.64,62.73,25091.07,1392323.31,103.13,322.48,393.12,513.03,732.03,1211.65,2612.79,4057.44,11873.26,2086.75
Time to Second Token (ms),666.94,73.37,10417.47,695621.58,119.64,275.72,345.14,428.90,502.43,638.88,749.27,1204.85,4679.50,861.05
Tokens In Flight (tokens),1488480.23,46543.00,2458045.83,,,,,,1472429.11,,1978082.35,2098906.83,2368698.89,368728.05
Usage Completion Tokens (tokens),849.81,4.00,12679.00,887197.00,6.00,11.15,21.00,151.00,358.00,974.75,2182.30,3334.65,6661.11,1360.16
Usage Prompt Tokens (tokens),80346.89,418.00,258976.00,83882157.00,421.00,28957.00,39452.00,52361.50,75160.50,100943.00,124684.00,146107.70,235266.61,40700.80
Usage Total Tokens (tokens),81196.70,433.00,260293.00,84769354.00,442.00,31297.15,40059.00,53063.75,75946.00,101283.00,125821.30,147058.10,237489.12,41016.95

Metric,Value
Benchmark Duration (sec),1821.17
Completed Requests (Success + Error),1045.00
Context Overflow Count,0.00
Error Request Count,1.00
Input Token Throughput (tokens/sec),46059.49
Maximum Response Timestamp (ns),1780442320286752256.00
Minimum Request Timestamp (ns),1780440499116748288.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),487.16
Request Count,1044.00
Request Error Rate (%),0.10
Request Throughput (requests/sec),0.57
Theoretical Prefix Cache Hit (%),95.49
Total Input Sequence Length (tokens),83882157.00
Total Output Sequence Length (tokens),887197.00
Total Output Tokens (tokens),887197.00
Total Token Throughput (tokens/sec),46546.65
Total Usage Completion Tokens (tokens),887197.00
Total Usage Prompt Tokens (tokens),83882157.00
Total Usage Total Tokens (tokens),84769354.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
