Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),385.66,1.80,886.54,136908.21,15.93,94.72,124.04,208.25,358.50,488.77,738.71,774.97,856.75,210.72
HTTP DNS Lookup (ms),0.06,0.00,0.29,21.07,0.00,0.00,0.00,0.00,0.00,0.17,0.20,0.21,0.26,0.09
HTTP Duration (excl. conn) (ms),277417.36,14707.44,546081.50,98483164.23,17171.49,64866.59,190790.86,224304.70,275074.97,330391.60,385168.83,426207.35,478881.96,93567.35
HTTP Receiving (ms),14838.72,44.86,146318.11,5267745.63,118.72,610.81,1111.50,2291.96,7037.06,17329.03,34939.54,62015.70,116950.71,22243.87
HTTP Sending (ms),0.47,0.11,1.41,168.30,0.12,0.14,0.14,0.24,0.48,0.63,0.71,0.77,1.05,0.22
HTTP Total Time (ms),277417.73,14708.15,546081.85,98483294.95,17172.16,64867.30,190791.18,224305.02,275074.97,330391.60,385168.83,426207.74,478882.10,93567.27
HTTP Waiting (TTFB) (ms),262578.17,591.31,457952.03,93215250.30,11416.02,43385.46,173059.34,213180.77,260536.88,321233.93,372066.07,395771.37,454588.67,91130.11
Input Sequence Length (tokens),97687.21,423.00,225641.00,34678961.00,3944.00,23891.00,31564.00,52832.00,91014.00,123562.50,187401.60,195445.50,216692.46,53415.34
Inter Chunk Latency (ms),243.18,11.11,23275.48,5267742.94,145.64,181.27,185.61,198.01,222.25,243.46,277.42,291.29,641.69,294.47
Inter Token Latency (ms),13.37,8.57,50.39,4745.00,9.24,9.92,10.57,11.20,12.37,14.31,16.45,19.14,31.66,4.23
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1212.43,5.00,14918.00,430412.00,9.00,57.40,91.00,181.00,534.00,1320.00,2918.00,5201.10,10240.52,1976.51
Output Token Count (tokens),1212.43,5.00,14918.00,430412.00,9.00,57.40,91.00,181.00,534.00,1320.00,2918.00,5201.10,10240.52,1976.51
Output Token Throughput Per User (tokens/sec/user),79.05,19.84,116.72,28063.52,31.59,52.29,60.78,69.87,80.81,89.31,94.65,100.81,108.22,15.13
Prefill Throughput Per User (tokens/sec/user),1186.70,1.42,206771.62,421280.05,17.66,80.87,117.95,209.47,355.65,545.95,866.57,1356.96,7085.53,11002.27
Request Latency (ms),277417.43,14707.50,546081.60,98483187.29,17171.55,64866.65,190790.92,224304.76,275075.03,330391.65,385168.89,426207.43,478882.02,93567.35
Requested OSL (tokens),1212.43,5.00,14918.00,430412.00,9.00,57.40,91.00,181.00,534.00,1320.00,2918.00,5201.10,10240.52,1976.51
Time to First Output Token (ms),268284.62,15393.58,469351.31,40242692.71,22224.71,155528.87,202405.00,217495.11,261825.16,323012.33,378559.95,405826.65,459098.70,87034.41
Time to First Token (ms),262578.72,592.43,457952.55,93215444.35,11416.73,43386.20,173059.55,213181.34,260537.41,321234.30,372066.59,395771.89,454589.16,91130.06
Time to Second Token (ms),382.57,44.85,11332.95,135810.87,118.71,195.84,209.70,222.50,250.82,319.53,440.61,589.29,4147.27,781.02
Tokens In Flight (tokens),5496757.43,122497.00,6706431.33,,,,,,6030715.02,,6412499.17,6511007.05,6620570.11,1414931.83
Usage Completion Tokens (tokens),1212.43,5.00,14918.00,430412.00,9.00,57.40,91.00,181.00,534.00,1320.00,2918.00,5201.10,10240.52,1976.51
Usage Prompt Tokens (tokens),97687.21,423.00,225641.00,34678961.00,3944.00,23891.00,31564.00,52832.00,91014.00,123562.50,187401.60,195445.50,216692.46,53415.34
Usage Total Tokens (tokens),98899.64,439.00,227311.00,35109373.00,4985.00,24403.10,32165.40,55040.00,92017.00,124781.00,190327.80,198743.50,218193.74,53988.56

Metric,Value
Benchmark Duration (sec),1768.41
Input Token Throughput (tokens/sec),19610.23
Maximum Response Timestamp (ns),1780551550347700224.00
Minimum Request Timestamp (ns),1780549781935556608.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),243.39
Request Count,355.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),95.45
Total Input Sequence Length (tokens),34678961.00
Total Output Sequence Length (tokens),430412.00
Total Output Tokens (tokens),430412.00
Total Token Throughput (tokens/sec),19853.61
Total Usage Completion Tokens (tokens),430412.00
Total Usage Prompt Tokens (tokens),34678961.00
Total Usage Total Tokens (tokens),35109373.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
