Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Requested OSL (tokens),662.96,5.00,10571.00,493239.00,6.00,12.00,45.40,130.00,286.00,789.50,1633.50,2483.60,5563.73,1032.14
Time to First Output Token (ms),3947.20,247.55,62805.63,2936719.35,466.21,858.83,1057.70,1702.96,2545.87,4055.20,6708.80,9231.19,32403.32,6376.37
Time to First Token (ms),3947.20,247.55,62805.63,2936719.35,466.21,858.83,1057.70,1702.96,2545.87,4055.20,6708.80,9231.19,32403.32,6376.37
Time to Second Token (ms),1723.57,0.10,74218.14,1282339.12,0.95,57.29,59.60,62.74,88.58,1362.18,4556.75,8187.38,24063.21,4618.60
Tokens In Flight (tokens),3040682.72,87330.00,3999879.82,,,,,,3197860.88,,3669322.57,3732977.87,3913911.27,640601.95
Usage Completion Tokens (tokens),662.96,5.00,10571.00,493239.00,6.00,12.00,45.40,130.00,286.00,789.50,1633.50,2483.60,5563.73,1032.14
Usage Prompt Tokens (tokens),87709.66,405.00,247882.00,65255989.00,410.00,23887.00,37038.30,50808.50,78684.50,116259.75,155451.90,184773.05,232932.41,48066.68
Usage Total Tokens (tokens),88372.62,419.00,248134.00,65749228.00,429.43,24814.40,37396.80,51309.50,79814.50,116691.00,156259.80,189086.70,233770.10,48237.12

Metric,Value
Benchmark Duration (sec),1826.86
Input Token Throughput (tokens/sec),35720.21
Maximum Response Timestamp (ns),1780538236721584384.00
Minimum Request Timestamp (ns),1780536409857036288.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),269.99
Request Count,744.00
Request Throughput (requests/sec),0.41
Theoretical Prefix Cache Hit (%),96.17
Total Input Sequence Length (tokens),65255989.00
Total Output Sequence Length (tokens),493239.00
Total Output Tokens (tokens),493239.00
Total Token Throughput (tokens/sec),35990.20
Total Usage Completion Tokens (tokens),493239.00
Total Usage Prompt Tokens (tokens),65255989.00
Total Usage Total Tokens (tokens),65749228.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
