Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),1303.56,0.00,220280.82,,,,,,640.23,,1684.57,3056.29,6213.31,7849.91
Effective Total Throughput (tokens/sec),22674.08,100.84,222235.74,,,,,,20049.46,,28595.43,36594.10,89016.13,14357.71
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,64.11,2.00,530.00,6155.00,2.00,4.00,7.00,12.75,33.00,62.25,158.00,305.25,380.85,92.54
HTTP Chunks Sent,1.00,1.00,1.00,96.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.39,0.00,0.78,37.73,0.00,0.00,0.00,0.31,0.41,0.56,0.65,0.69,0.73,0.21
HTTP Connection Overhead (ms),0.47,0.00,1.07,44.72,0.00,0.00,0.00,0.31,0.41,0.74,0.88,0.93,0.97,0.30
HTTP Connection Reused (ratio),0.17,0.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.37
HTTP Data Received (KB),21.99,1.12,173.62,2110.64,1.12,1.87,2.86,4.80,11.80,21.30,53.22,102.04,128.60,30.80
HTTP Data Sent (KB),369.86,9.68,839.35,35506.52,62.80,94.72,165.57,228.36,350.45,459.44,708.69,767.08,829.89,192.05
HTTP DNS Lookup (ms),0.07,0.00,0.29,6.99,0.00,0.00,0.00,0.00,0.00,0.19,0.22,0.23,0.25,0.10
HTTP Duration (excl. conn) (ms),129940.12,13729.83,247949.98,12474251.42,13847.09,16480.54,21443.52,89039.66,147007.81,169662.73,193858.96,205551.89,238415.27,58572.33
HTTP Receiving (ms),15083.97,49.04,118004.70,1448061.14,57.30,800.99,1231.02,2565.52,7820.36,16282.28,34792.50,68011.74,82529.54,20792.52
HTTP Sending (ms),0.60,0.13,1.08,57.85,0.15,0.16,0.24,0.45,0.63,0.77,0.92,1.00,1.05,0.24
HTTP Total Time (ms),129940.58,13730.66,247950.44,12474296.14,13847.76,16481.45,21444.34,89040.37,147007.96,169663.11,193859.53,205552.20,238415.71,58572.20
HTTP Waiting (TTFB) (ms),114855.55,554.91,206934.63,11026132.44,10361.31,13267.30,15406.85,79504.99,135786.45,153606.35,181312.90,186919.59,193325.70,55452.12
Input Sequence Length (tokens),93636.16,2403.00,212860.00,8989071.00,15968.05,24256.25,41876.00,57999.50,88490.50,116178.50,180037.00,193420.50,210357.70,48684.26
Inter Chunk Latency (ms),238.99,10.44,11229.95,1448060.29,167.38,193.18,198.10,207.44,218.09,247.43,259.30,288.78,526.53,214.58
Inter Token Latency (ms),12.67,9.91,30.69,1216.11,9.92,10.50,10.63,10.89,12.11,13.57,15.19,16.31,20.36,2.71
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1254.22,5.00,10571.00,120405.00,5.95,59.75,111.50,220.50,629.50,1222.75,3132.00,6081.50,7585.15,1850.30
Output Token Count (tokens),1254.22,5.00,10571.00,120405.00,5.95,59.75,111.50,220.50,629.50,1222.75,3132.00,6081.50,7585.15,1850.30
Output Token Throughput Per User (tokens/sec/user),81.39,32.58,100.92,7813.37,49.58,61.32,65.85,73.67,82.60,91.79,94.07,95.22,100.85,12.28
Prefill Throughput Per User (tokens/sec/user),3866.67,12.82,220280.80,371200.47,107.68,200.72,316.58,476.99,771.70,1274.62,4205.59,6976.11,27804.62,22346.27
Request Latency (ms),129940.20,13729.90,247950.09,12474259.34,13847.19,16480.66,21443.62,89039.77,147007.87,169662.80,193859.04,205551.95,238415.38,58572.32
Requested OSL (tokens),1254.22,5.00,10571.00,120405.00,5.95,59.75,111.50,220.50,629.50,1222.75,3132.00,6081.50,7585.15,1850.30
Time to First Output Token (ms),122473.79,13807.12,197447.37,5878742.16,14235.35,21196.22,25182.76,90670.58,136760.30,163949.17,184146.89,191717.96,197107.86,53674.08
Time to First Token (ms),114856.24,556.09,206935.14,11026199.05,10362.50,13268.40,15407.75,79505.73,135786.73,153606.91,181313.37,186920.23,193326.26,55451.99
Time to Second Token (ms),425.27,49.02,11229.95,40826.30,57.29,194.45,212.06,218.06,250.61,309.20,449.35,546.43,2236.80,1136.16
Tokens In Flight (tokens),2900492.25,122497.00,3728786.77,,,,,,3288335.10,,3527654.84,3595626.55,3727608.27,865011.31
Usage Completion Tokens (tokens),1254.22,5.00,10571.00,120405.00,5.95,59.75,111.50,220.50,629.50,1222.75,3132.00,6081.50,7585.15,1850.30
Usage Prompt Tokens (tokens),93636.16,2403.00,212860.00,8989071.00,15968.05,24256.25,41876.00,57999.50,88490.50,116178.50,180037.00,193420.50,210357.70,48684.26
Usage Total Tokens (tokens),94890.38,3222.00,213590.00,9109476.00,16465.95,24714.25,42482.50,60072.00,88952.50,116506.50,183763.50,194160.25,211172.25,48912.23

Metric,Value
Benchmark Duration (sec),401.75
Input Token Throughput (tokens/sec),22374.62
Maximum Response Timestamp (ns),1780553392325735936.00
Minimum Request Timestamp (ns),1780552990572736512.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),299.70
Request Count,96.00
Request Throughput (requests/sec),0.24
Theoretical Prefix Cache Hit (%),96.76
Total Input Sequence Length (tokens),8989071.00
Total Output Sequence Length (tokens),120405.00
Total Output Tokens (tokens),120405.00
Total Token Throughput (tokens/sec),22674.32
Total Usage Completion Tokens (tokens),120405.00
Total Usage Prompt Tokens (tokens),8989071.00
Total Usage Total Tokens (tokens),9109476.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
