Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),117733.08,1153.16,1006587.77,75702368.74,11565.77,32317.43,40219.21,57988.04,81550.53,136388.41,223647.65,316869.29,612315.98,111044.72
HTTP Waiting (TTFB) (ms),43474.06,273.03,94730.26,27953822.27,615.45,1587.12,17801.23,34271.51,46238.70,55249.01,64366.50,71374.48,86609.31,18864.56
Input Sequence Length (tokens),77664.75,431.00,195062.00,49938433.00,434.00,22301.10,29839.80,42986.00,70882.00,110069.00,137322.40,153889.60,190488.88,43003.93
Inter Chunk Latency (ms),113.35,0.15,8822.80,47742061.54,4.41,57.99,63.45,70.97,73.21,76.17,147.11,378.41,985.01,164.58
Inter Token Latency (ms),106.59,38.00,379.15,68535.78,63.38,72.48,79.25,86.48,98.12,120.53,146.89,160.61,201.75,31.66
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),701.99,5.00,10571.00,451379.00,6.42,18.00,70.20,136.50,315.00,811.50,1704.80,2689.40,5859.96,1071.90
Output Token Count (tokens),701.99,5.00,10571.00,451379.00,6.42,18.00,70.20,136.50,315.00,811.50,1704.80,2689.40,5859.96,1071.90
Output Token Throughput Per User (tokens/sec/user),10.03,2.64,26.31,6448.62,4.96,6.23,6.81,8.30,10.19,11.56,12.62,13.80,15.78,2.45
Prefill Throughput Per User (tokens/sec/user),7144.01,7.83,204559.48,4593599.59,11.24,466.62,612.35,956.45,1649.74,2776.27,5170.43,43296.28,123999.67,22135.81
Request Latency (ms),117724.26,1151.87,1006586.50,75696701.48,11565.88,32315.94,40219.33,57987.04,81550.65,136387.90,223635.61,316869.25,612315.47,111036.40
Requested OSL (tokens),701.99,5.00,10571.00,451379.00,6.42,18.00,70.20,136.50,315.00,811.50,1704.80,2689.40,5859.96,1071.90
Time to First Output Token (ms),43475.33,274.04,94731.65,27954639.94,616.14,1587.51,17802.08,34272.39,46239.64,55249.71,64367.55,71375.52,86609.97,18864.22
Time to First Token (ms),43475.33,274.04,94731.65,27954639.94,616.14,1587.51,17802.08,34272.39,46239.64,55249.71,64367.55,71375.52,86609.97,18864.22
Time to Second Token (ms),115.03,0.18,1199.07,73966.62,0.74,0.93,1.27,1.70,25.99,134.53,341.62,544.02,930.07,193.56
Tokens In Flight (tokens),3579427.57,23933.05,4686803.37,,,,,,3748207.74,,4224542.84,4370033.37,4564231.34,719471.89
Usage Completion Tokens (tokens),701.99,5.00,10571.00,451379.00,6.42,18.00,70.20,136.50,315.00,811.50,1704.80,2689.40,5859.96,1071.90
Usage Prompt Tokens (tokens),77664.75,431.00,195062.00,49938433.00,434.00,22301.10,29839.80,42986.00,70882.00,110069.00,137322.40,153889.60,190488.88,43003.93
Usage Total Tokens (tokens),78366.74,450.00,196314.00,50389812.00,454.42,22411.00,30082.20,43219.00,71511.00,111749.00,137489.60,154014.20,191719.50,43222.73

Metric,Value
Benchmark Duration (sec),1829.69
Input Token Throughput (tokens/sec),27293.33
Maximum Response Timestamp (ns),1780548626430637056.00
Minimum Request Timestamp (ns),1780546796736658432.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),246.70
Request Count,643.00
Request Throughput (requests/sec),0.35
Theoretical Prefix Cache Hit (%),93.68
Total Input Sequence Length (tokens),49938433.00
Total Output Sequence Length (tokens),451379.00
Total Output Tokens (tokens),451379.00
Total Token Throughput (tokens/sec),27540.02
Total Usage Completion Tokens (tokens),451379.00
Total Usage Prompt Tokens (tokens),49938433.00
Total Usage Total Tokens (tokens),50389812.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
