Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connecting (ms),0.40,0.00,1.34,143.67,0.00,0.00,0.00,0.00,0.61,0.68,0.75,0.89,1.23,0.38
HTTP Connection Overhead (ms),0.43,0.00,1.95,152.31,0.00,0.00,0.00,0.00,0.61,0.68,0.75,0.89,1.74,0.44
HTTP Connection Reused (ratio),0.44,0.00,1.00,158.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),124.74,1.10,2158.76,44656.05,1.11,1.32,1.86,5.20,44.67,134.67,298.42,494.91,1222.47,235.15
HTTP Data Sent (KB),276.66,1.72,513.13,99043.17,2.10,80.72,104.50,193.32,291.90,369.92,404.37,416.09,464.73,114.56
HTTP DNS Lookup (ms),0.02,0.00,0.61,8.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.11
HTTP Duration (excl. conn) (ms),8540.08,277.55,149937.80,3057348.93,353.91,605.22,664.76,1212.93,3046.72,8652.08,22095.66,32454.77,79181.20,15933.69
HTTP Receiving (ms),7799.33,0.31,148411.11,2792158.35,0.68,1.94,27.40,495.05,2447.23,8176.65,20327.79,30443.60,77054.33,15629.43
HTTP Sending (ms),0.67,0.21,1.68,239.48,0.21,0.22,0.22,0.25,0.88,0.97,1.05,1.23,1.52,0.40
HTTP Total Time (ms),8540.51,278.14,149938.49,3057501.24,353.91,605.86,664.94,1212.93,3046.72,8652.81,22096.98,32456.23,79181.87,15933.74
HTTP Waiting (TTFB) (ms),740.09,91.14,14697.37,264951.09,135.25,253.64,342.18,481.80,606.98,709.82,1051.51,1415.43,4292.85,935.04
Input Sequence Length (tokens),71168.14,431.00,132967.00,25478193.00,490.00,20554.15,26944.70,49397.50,75145.00,95281.50,104227.00,107211.95,119645.70,29584.70
Inter Chunk Latency (ms),16.67,0.00,3081.95,2791839.08,0.80,1.11,9.25,11.21,14.32,19.14,24.20,32.55,42.33,27.66
Inter Token Latency (ms),13.52,0.06,209.81,4838.47,0.13,0.39,4.41,9.54,13.42,16.69,19.21,20.37,28.61,12.45
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),504.96,4.00,8749.00,180774.00,6.00,6.00,8.10,20.50,180.00,546.00,1211.30,2004.10,4954.27,953.15
Output Token Count (tokens),504.96,4.00,8749.00,180774.00,6.00,6.00,8.10,20.50,180.00,546.00,1211.30,2004.10,4954.27,953.15
Output Token Throughput Per User (tokens/sec/user),470.79,4.77,16433.96,168542.72,37.38,49.10,52.04,59.90,74.53,104.79,226.98,2640.00,7484.18,1692.10
Prefill Throughput Per User (tokens/sec/user),112525.60,2809.25,198996.00,40284165.60,4036.48,24972.40,51543.44,86816.73,116455.47,145980.49,157635.98,174943.54,185646.69,42195.01
Request Latency (ms),8539.31,277.66,149937.91,3057072.31,354.01,605.34,664.87,1213.03,3046.83,8652.21,22095.76,32439.83,79181.31,15932.84
Requested OSL (tokens),504.96,4.00,8749.00,180774.00,6.00,6.00,8.10,20.50,180.00,546.00,1211.30,2004.10,4954.27,953.15
Time to First Output Token (ms),740.87,91.48,14698.50,265233.23,135.58,254.14,342.57,482.86,607.68,710.96,1052.38,1416.46,4293.57,935.06
Time to First Token (ms),740.87,91.48,14698.50,265233.23,135.58,254.14,342.57,482.86,607.68,710.96,1052.38,1416.46,4293.57,935.06
Time to Second Token (ms),6.57,0.07,603.66,2352.85,0.12,0.16,0.23,0.30,0.37,0.48,0.89,13.33,206.24,42.89
Tokens In Flight (tokens),135419.89,0.00,416031.23,,,,,,124558.32,,264019.17,293798.09,343084.24,92379.99
Usage Completion Tokens (tokens),504.96,4.00,8749.00,180774.00,6.00,6.00,8.10,20.50,180.00,546.00,1211.30,2004.10,4954.27,953.15
Usage Prompt Tokens (tokens),71168.14,431.00,132967.00,25478193.00,490.00,20554.15,26944.70,49397.50,75145.00,95281.50,104227.00,107211.95,119645.70,29584.70
Usage Total Tokens (tokens),71673.09,449.00,136553.00,25658967.00,511.99,20796.45,27532.60,50048.25,75514.50,95554.75,104316.50,107597.40,120402.45,29714.30

Metric,Value
Benchmark Duration (sec),1826.10
Input Token Throughput (tokens/sec),13952.25
Maximum Response Timestamp (ns),1780481821714988032.00
Minimum Request Timestamp (ns),1780479995615386368.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),98.99
Request Count,358.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),97.23
Total Input Sequence Length (tokens),25478193.00
Total Output Sequence Length (tokens),180774.00
Total Output Tokens (tokens),180774.00
Total Token Throughput (tokens/sec),14051.24
Total Usage Completion Tokens (tokens),180774.00
Total Usage Prompt Tokens (tokens),25478193.00
Total Usage Total Tokens (tokens),25658967.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
