Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.22,0.00,0.75,85.37,0.00,0.00,0.00,0.00,0.30,0.34,0.38,0.51,0.72,0.20
HTTP Connection Reused (ratio),0.41,0.00,1.00,162.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),10.50,1.11,151.36,4169.94,1.12,1.12,1.13,1.84,4.31,11.71,25.21,40.17,88.72,17.33
HTTP Data Sent (KB),302.11,1.66,981.21,119938.56,2.00,81.68,114.18,201.53,334.11,391.17,431.90,483.32,650.87,137.41
HTTP DNS Lookup (ms),0.01,0.00,0.21,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.19,0.04
HTTP Duration (excl. conn) (ms),5781.13,155.00,77379.98,2295108.57,200.14,639.71,709.96,1042.52,2430.24,6202.32,14143.82,23742.04,49825.80,9541.59
HTTP Receiving (ms),4916.70,21.49,76262.21,1951931.25,37.21,43.45,56.53,495.65,1787.89,5395.10,12608.72,20919.86,48320.27,9205.53
HTTP Sending (ms),0.36,0.09,0.80,142.89,0.10,0.11,0.11,0.14,0.44,0.52,0.58,0.63,0.73,0.20
HTTP Total Time (ms),5781.34,155.00,77380.27,2295193.94,200.14,639.79,710.31,1042.52,2430.94,6202.70,14143.96,23742.42,49826.08,9541.62
HTTP Waiting (TTFB) (ms),864.07,47.36,12433.72,343034.42,64.82,192.18,276.25,406.87,595.16,688.74,1162.45,2396.28,8031.28,1377.37
Input Sequence Length (tokens),76214.34,418.00,248748.00,30257091.00,480.00,20830.40,28559.40,50751.00,84380.00,98344.00,108351.00,123351.40,165604.60,34731.06
Inter Chunk Latency (ms),170.90,6.20,6993.97,1951720.86,50.50,138.12,140.90,148.33,160.81,175.97,208.69,229.53,321.84,118.75
Inter Token Latency (ms),8.74,6.18,32.42,3468.51,6.84,7.04,7.21,7.55,8.29,9.23,10.24,11.15,20.16,2.29
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),566.58,4.00,8749.00,224932.00,6.00,6.00,6.00,59.00,200.00,634.00,1441.60,2384.20,5274.04,1030.43
Output Token Count (tokens),566.58,4.00,8749.00,224932.00,6.00,6.00,6.00,59.00,200.00,634.00,1441.60,2384.20,5274.04,1030.43
Output Token Throughput Per User (tokens/sec/user),118.60,30.84,161.72,47082.34,49.60,89.68,97.66,108.38,120.60,132.36,138.75,142.02,146.23,18.07
Prefill Throughput Per User (tokens/sec/user),124232.89,3743.18,184185.03,49320457.12,7206.39,24935.77,42523.13,112671.73,141144.18,151895.56,160189.17,162329.04,166051.78,42122.23
Request Latency (ms),5781.19,155.07,77380.02,2295133.95,200.19,639.78,710.04,1042.59,2430.34,6202.40,14143.88,23742.11,49825.86,9541.59
Requested OSL (tokens),566.58,4.00,8749.00,224932.00,6.00,6.00,6.00,59.00,200.00,634.00,1441.60,2384.20,5274.04,1030.43
Time to First Output Token (ms),5251.17,750.49,33449.54,614386.93,807.72,1403.48,1663.12,2481.42,3469.05,5790.61,11167.51,14110.10,27845.93,5263.98
Time to First Token (ms),865.02,47.53,12434.08,343413.09,64.97,192.71,276.58,407.03,595.64,689.69,1162.94,2396.55,8032.09,1377.35
Time to Second Token (ms),161.66,21.48,1368.12,64178.90,37.21,43.45,56.53,139.15,155.68,172.64,202.69,254.07,575.33,120.61
Tokens In Flight (tokens),122401.50,0.00,520360.97,,,,,,110431.00,,290406.42,350128.35,460496.68,113208.85
Usage Completion Tokens (tokens),566.58,4.00,8749.00,224932.00,6.00,6.00,6.00,59.00,200.00,634.00,1441.60,2384.20,5274.04,1030.43
Usage Prompt Tokens (tokens),76214.34,418.00,248748.00,30257091.00,480.00,20830.40,28559.40,50751.00,84380.00,98344.00,108351.00,123351.40,165604.60,34731.06
Usage Total Tokens (tokens),76780.91,436.00,251522.00,30482023.00,502.80,20960.20,29489.00,51305.00,84647.00,98744.00,108416.00,129755.00,170333.36,35018.49

Metric,Value
Benchmark Duration (sec),1791.80
Input Token Throughput (tokens/sec),16886.42
Maximum Response Timestamp (ns),1780472689247600640.00
Minimum Request Timestamp (ns),1780470897447075840.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),125.53
Request Count,397.00
Request Throughput (requests/sec),0.22
Theoretical Prefix Cache Hit (%),96.82
Total Input Sequence Length (tokens),30257091.00
Total Output Sequence Length (tokens),224932.00
Total Output Tokens (tokens),224932.00
Total Token Throughput (tokens/sec),17011.95
Total Usage Completion Tokens (tokens),224932.00
Total Usage Prompt Tokens (tokens),30257091.00
Total Usage Total Tokens (tokens),30482023.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
