Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,31.12,2.00,439.00,12728.00,2.00,2.00,2.00,5.00,13.00,34.00,82.20,125.60,261.92,52.60
HTTP Chunks Sent,1.00,1.00,1.00,409.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.29,0.00,1.06,119.91,0.00,0.00,0.00,0.00,0.40,0.50,0.56,0.63,0.77,0.25
HTTP Connection Overhead (ms),0.31,0.00,1.50,125.63,0.00,0.00,0.00,0.00,0.40,0.50,0.56,0.67,1.12,0.28
HTTP Connection Reused (ratio),0.40,0.00,1.00,164.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),11.34,0.94,152.31,4639.49,1.17,1.17,1.18,2.24,5.03,12.49,29.07,44.44,92.04,18.21
HTTP Data Sent (KB),309.35,1.67,981.22,126524.93,2.01,84.01,117.36,202.16,345.66,401.62,442.69,495.39,659.75,139.14
HTTP DNS Lookup (ms),0.01,0.00,0.44,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.06
HTTP Duration (excl. conn) (ms),5676.42,123.30,74420.75,2321656.99,335.13,604.32,638.79,971.46,2244.72,6426.42,14281.10,21747.82,45330.58,9175.87
HTTP Receiving (ms),5003.04,26.90,73511.51,2046241.67,36.61,42.59,58.73,560.30,1780.25,5632.76,13538.47,20078.23,43973.01,8984.36
HTTP Sending (ms),0.49,0.11,1.26,200.01,0.12,0.14,0.15,0.19,0.61,0.69,0.80,0.85,1.00,0.27
HTTP Total Time (ms),5676.73,123.30,74421.15,2321782.62,335.17,604.59,639.26,971.95,2244.72,6426.80,14281.57,21748.05,45331.07,9175.93
HTTP Waiting (TTFB) (ms),672.90,38.41,12989.54,275215.31,136.01,210.25,270.54,375.37,529.65,622.41,793.51,1371.35,5429.47,965.73
Input Sequence Length (tokens),78023.80,419.00,248746.00,31911734.00,480.48,21514.20,29524.20,50894.00,87039.00,100593.00,112052.40,126475.20,167750.80,35149.62
Inter Chunk Latency (ms),166.11,7.22,5395.91,2046203.51,52.94,136.21,141.13,147.83,159.48,175.41,199.28,213.94,262.28,89.99
Inter Token Latency (ms),8.53,0.00,33.84,3490.76,6.53,6.96,7.12,7.46,8.12,8.89,9.80,10.61,22.76,2.57
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),593.65,4.00,8749.00,242801.00,6.00,6.00,6.00,71.00,223.00,652.00,1615.40,2477.60,5210.16,1052.05
Output Token Count (tokens),593.65,4.00,8749.00,242801.00,6.00,6.00,6.00,71.00,223.00,652.00,1615.40,2477.60,5210.16,1052.05
Output Token Throughput Per User (tokens/sec/user),121.35,29.55,169.37,49510.33,44.10,94.17,101.96,112.46,123.13,133.93,140.29,143.54,147.22,17.79
Prefill Throughput Per User (tokens/sec/user),143966.00,924.75,191816.04,58882092.15,7135.64,33172.26,78319.94,133801.12,160244.07,173422.97,180297.51,184731.12,190496.65,44780.17
Request Latency (ms),5676.51,123.39,74420.83,2321690.60,335.20,604.40,638.86,971.54,2244.81,6426.51,14281.18,21747.91,45330.67,9175.88
Requested OSL (tokens),593.65,4.00,8749.00,242801.00,6.00,6.00,6.00,71.00,223.00,652.00,1615.40,2477.60,5210.16,1052.05
Time to First Output Token (ms),4850.56,807.11,31444.26,635423.68,853.05,1067.59,1386.96,2194.72,3415.41,6128.46,8811.25,13363.36,21762.95,4547.26
Time to First Token (ms),673.56,38.62,12989.92,275487.09,136.34,210.88,270.88,375.96,530.40,622.64,794.25,1372.15,5430.26,965.76
Time to Second Token (ms),148.86,26.90,645.22,60733.98,36.62,42.72,63.08,136.80,150.42,168.40,194.69,215.83,337.04,66.03
Tokens In Flight (tokens),124386.80,0.00,522287.42,,,,,,111036.89,,272780.53,349442.65,466434.48,110827.68
Usage Completion Tokens (tokens),593.65,4.00,8749.00,242801.00,6.00,6.00,6.00,71.00,223.00,652.00,1615.40,2477.60,5210.16,1052.05
Usage Prompt Tokens (tokens),78023.80,419.00,248746.00,31911734.00,480.48,21514.20,29524.20,50894.00,87039.00,100593.00,112052.40,126475.20,167750.80,35149.62
Usage Total Tokens (tokens),78617.44,435.00,251520.00,32154535.00,543.84,21619.40,29805.80,51574.00,87815.00,100733.00,113186.00,130764.60,172474.28,35444.60

Metric,Value
Benchmark Duration (sec),1807.19
Input Token Throughput (tokens/sec),17658.19
Maximum Response Timestamp (ns),1780438220255480576.00
Minimum Request Timestamp (ns),1780436413063785216.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),134.35
Request Count,409.00
Request Throughput (requests/sec),0.23
Theoretical Prefix Cache Hit (%),96.93
Total Input Sequence Length (tokens),31911734.00
Total Output Sequence Length (tokens),242801.00
Total Output Tokens (tokens),242801.00
Total Token Throughput (tokens/sec),17792.54
Total Usage Completion Tokens (tokens),242801.00
Total Usage Prompt Tokens (tokens),31911734.00
Total Usage Total Tokens (tokens),32154535.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
