Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),1.11,0.31,2.13,278.70,0.32,0.34,0.36,0.98,1.14,1.52,1.60,1.65,1.76,0.47
HTTP Total Time (ms),249626.87,3594.24,580969.80,62406718.18,10406.81,61121.98,159568.79,201987.69,251655.13,296663.24,358067.97,385045.27,488526.48,91835.78
HTTP Waiting (TTFB) (ms),207557.06,377.28,372015.42,51889265.41,727.09,13638.74,121733.13,176678.67,214409.71,256308.79,297981.27,314650.52,351574.11,77612.85
Input Sequence Length (tokens),84919.00,402.00,196393.00,21229749.00,2318.98,23848.20,27208.00,49661.50,84672.50,113500.00,132673.60,183254.75,194472.67,44817.87
Inter Chunk Latency (ms),43.50,0.00,14162.87,10516705.20,16.72,33.71,34.09,36.16,38.01,38.60,39.06,40.17,102.58,144.17
Inter Token Latency (ms),43.03,33.90,105.17,10757.56,34.55,35.74,36.93,38.48,41.22,44.80,50.99,54.59,71.66,7.69
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),983.99,5.00,10571.00,245998.00,7.47,15.90,73.80,167.50,501.00,1172.75,2452.50,3711.15,6808.74,1417.91
Output Token Count (tokens),983.99,5.00,10571.00,245998.00,7.47,15.90,73.80,167.50,501.00,1172.75,2452.50,3711.15,6808.74,1417.91
Output Token Throughput Per User (tokens/sec/user),23.78,9.51,29.50,5944.14,13.96,18.32,19.61,22.32,24.26,25.99,27.08,27.98,28.94,3.17
Prefill Throughput Per User (tokens/sec/user),4374.59,2.09,280458.51,1093647.07,10.12,106.01,133.22,236.88,386.13,595.80,866.79,9285.72,107317.00,23027.70
Request Latency (ms),249625.13,3592.82,580969.94,62406282.03,10405.33,61121.34,159568.92,201986.92,251653.72,296662.08,358067.39,385044.31,488525.80,91835.65
Requested OSL (tokens),983.99,5.00,10571.00,245998.00,7.47,15.90,73.80,167.50,501.00,1172.75,2452.50,3711.15,6808.74,1417.91
Time to First Output Token (ms),219810.29,6784.14,381173.07,34510214.82,10962.68,29265.51,133741.89,191183.20,222352.98,266387.21,313644.73,329149.35,356172.18,76797.79
Time to First Token (ms),207558.31,379.02,372016.68,51889576.82,728.71,13640.43,121734.82,176680.08,214410.72,256309.28,297982.55,314651.81,351575.03,77612.74
Time to Second Token (ms),135.99,0.12,6697.04,33996.80,0.13,25.93,29.70,32.94,34.43,36.05,37.42,38.81,3073.50,656.31
Tokens In Flight (tokens),3013833.02,51927.44,3774380.76,,,,,,3272791.01,,3568937.33,3642107.74,3729602.64,810860.10
Usage Completion Tokens (tokens),983.99,5.00,10571.00,245998.00,7.47,15.90,73.80,167.50,501.00,1172.75,2452.50,3711.15,6808.74,1417.91
Usage Prompt Tokens (tokens),84919.00,402.00,196393.00,21229749.00,2318.98,23848.20,27208.00,49661.50,84672.50,113500.00,132673.60,183254.75,194472.67,44817.87
Usage Total Tokens (tokens),85902.99,424.00,197896.00,21475747.00,2331.49,24027.45,28224.20,50241.75,84858.00,114792.50,133298.40,187757.25,195273.38,45114.55

Metric,Value
Benchmark Duration (sec),1808.13
Input Token Throughput (tokens/sec),11741.25
Maximum Response Timestamp (ns),1780510749472405504.00
Minimum Request Timestamp (ns),1780508941338239744.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),136.05
Request Count,250.00
Request Throughput (requests/sec),0.14
Theoretical Prefix Cache Hit (%),95.52
Total Input Sequence Length (tokens),21229749.00
Total Output Sequence Length (tokens),245998.00
Total Output Tokens (tokens),245998.00
Total Token Throughput (tokens/sec),11877.30
Total Usage Completion Tokens (tokens),245998.00
Total Usage Prompt Tokens (tokens),21229749.00
Total Usage Total Tokens (tokens),21475747.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
