Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,697.38,5.00,7237.00,166675.00,6.00,14.00,60.00,140.00,338.00,870.00,1500.20,2636.60,6091.12,1027.29
HTTP Chunks Sent,1.00,1.00,1.00,239.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.71,0.00,1.52,169.57,0.00,0.00,0.00,0.61,0.71,1.11,1.20,1.26,1.40,0.45
HTTP Connection Overhead (ms),0.91,0.00,2.08,217.23,0.00,0.00,0.00,0.61,0.71,1.58,1.73,1.83,1.96,0.67
HTTP Connection Reused (ratio),0.24,0.00,1.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),173.79,1.84,1797.70,41536.85,2.10,4.09,15.58,35.48,84.72,216.68,373.23,657.65,1512.96,254.96
HTTP Data Sent (KB),321.47,1.36,751.17,76831.87,9.14,92.89,114.74,191.48,325.26,443.61,546.95,592.78,745.78,168.41
HTTP DNS Lookup (ms),0.20,0.00,0.63,47.66,0.00,0.00,0.00,0.00,0.00,0.47,0.53,0.56,0.59,0.25
HTTP Duration (excl. conn) (ms),304180.97,40408.01,1775719.55,72699251.58,63884.05,136812.69,147302.30,180564.92,230398.31,342086.33,501810.17,714137.47,1535152.18,238603.30
HTTP Receiving (ms),165689.46,230.93,1737963.98,39599780.83,607.17,2774.06,8958.93,34769.90,86436.65,210788.16,360167.97,620631.03,1450361.22,245644.40
HTTP Sending (ms),0.99,0.20,1.85,236.69,0.22,0.24,0.26,0.86,1.00,1.39,1.50,1.57,1.75,0.47
HTTP Total Time (ms),304181.88,40409.74,1775721.16,72699468.81,63885.69,136814.45,147302.43,180565.65,230400.23,342087.93,501811.50,714138.23,1535154.02,238603.43
HTTP Waiting (TTFB) (ms),138490.52,739.20,220560.85,33099234.06,3187.63,29266.05,61655.49,132160.97,149014.89,168252.70,181147.38,188655.23,210372.38,46061.47
Input Sequence Length (tokens),82807.57,434.00,195062.00,19791010.00,2350.90,23710.40,29894.60,49122.50,84120.00,114601.00,139548.60,151988.60,193781.64,43439.37
Inter Chunk Latency (ms),256.35,0.69,2628.74,39594736.09,30.71,68.85,70.87,71.54,72.55,422.31,691.20,857.15,1241.33,296.73
Inter Token Latency (ms),247.75,57.73,649.78,59213.32,65.76,99.48,152.74,193.49,233.73,276.74,385.01,441.07,570.76,99.77
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),697.38,5.00,7237.00,166675.00,6.00,14.00,60.00,140.00,338.00,870.00,1500.20,2636.60,6091.12,1027.29
Output Token Count (tokens),697.38,5.00,7237.00,166675.00,6.00,14.00,60.00,140.00,338.00,870.00,1500.20,2636.60,6091.12,1027.29
Output Token Throughput Per User (tokens/sec/user),4.82,1.54,17.32,1152.14,1.75,2.27,2.60,3.61,4.28,5.17,6.55,10.06,15.21,2.55
Prefill Throughput Per User (tokens/sec/user),1865.36,3.05,165293.88,445821.26,17.32,159.52,196.47,344.19,588.92,816.98,1383.55,3490.30,16647.54,11472.98
Request Latency (ms),304159.99,40408.15,1775719.67,72694237.15,63884.17,136812.83,147302.43,180565.05,230398.44,342048.18,501748.45,714137.59,1535152.31,238590.26
Requested OSL (tokens),697.38,5.00,7237.00,166675.00,6.00,14.00,60.00,140.00,338.00,870.00,1500.20,2636.60,6091.12,1027.29
Time to First Output Token (ms),138491.64,741.03,220561.90,33099501.06,3189.54,29267.72,61657.10,132161.99,149016.65,168253.73,181148.37,188655.68,210373.89,46061.30
Time to First Token (ms),138491.64,741.03,220561.90,33099501.06,3189.54,29267.72,61657.10,132161.99,149016.65,168253.73,181148.37,188655.68,210373.89,46061.30
Time to Second Token (ms),154.59,0.79,725.65,36947.90,0.85,1.28,1.50,16.48,217.35,258.54,284.49,297.45,474.80,129.97
Tokens In Flight (tokens),3468136.58,81473.13,4398293.75,,,,,,3897675.84,,4212077.31,4272016.01,4344904.43,989689.38
Usage Completion Tokens (tokens),697.38,5.00,7237.00,166675.00,6.00,14.00,60.00,140.00,338.00,870.00,1500.20,2636.60,6091.12,1027.29
Usage Prompt Tokens (tokens),82807.57,434.00,195062.00,19791010.00,2350.90,23710.40,29894.60,49122.50,84120.00,114601.00,139548.60,151988.60,193781.64,43439.37
Usage Total Tokens (tokens),83504.96,453.00,196314.00,19957685.00,2363.28,23948.70,30009.00,49621.00,84581.00,115075.00,139721.40,153458.00,194315.30,43554.30

Metric,Value
Benchmark Duration (sec),1827.56
Input Token Throughput (tokens/sec),10829.20
Maximum Response Timestamp (ns),1780552308394907136.00
Minimum Request Timestamp (ns),1780550480835106304.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),91.20
Request Count,239.00
Request Throughput (requests/sec),0.13
Theoretical Prefix Cache Hit (%),95.24
Total Input Sequence Length (tokens),19791010.00
Total Output Sequence Length (tokens),166675.00
Total Output Tokens (tokens),166675.00
Total Token Throughput (tokens/sec),10920.40
Total Usage Completion Tokens (tokens),166675.00
Total Usage Prompt Tokens (tokens),19791010.00
Total Usage Total Tokens (tokens),19957685.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
