Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),2880.86,0.00,232397.27,,,,,,0.00,,0.00,0.00,135867.66,20294.17
Effective Total Throughput (tokens/sec),2920.14,0.00,232397.27,,,,,,0.00,,100.13,103.73,135867.66,20288.64
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1099.34,2.00,9655.00,68159.00,6.88,17.05,51.80,199.00,410.00,1097.75,2757.90,4141.70,8512.47,1741.04
HTTP Chunks Sent,1.00,1.00,1.00,62.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.48,0.00,1.23,29.67,0.00,0.00,0.00,0.00,0.61,0.68,0.80,1.05,1.19,0.36
HTTP Connection Overhead (ms),0.52,0.00,1.75,32.13,0.00,0.00,0.00,0.00,0.61,0.68,0.80,1.51,1.72,0.44
HTTP Connection Reused (ratio),0.32,0.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),273.74,1.11,2413.58,16971.89,2.33,4.88,13.54,50.17,102.32,272.98,685.86,1031.55,2116.71,433.11
HTTP Data Sent (KB),316.17,1.74,465.97,19602.77,3.27,215.32,227.15,243.66,290.86,442.22,460.77,463.71,465.97,105.50
HTTP DNS Lookup (ms),0.04,0.00,0.53,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.53,0.13
HTTP Duration (excl. conn) (ms),12440.27,234.36,102015.61,771296.67,262.44,586.90,1106.36,2750.73,5259.77,12109.97,33007.06,45070.64,87748.61,18429.39
HTTP Receiving (ms),11656.36,0.83,101650.31,722694.36,42.82,136.02,507.62,2191.34,4659.66,11445.36,30014.70,42372.38,85424.24,18125.96
HTTP Sending (ms),0.73,0.20,1.54,45.28,0.20,0.21,0.22,0.23,0.85,0.94,1.12,1.30,1.46,0.38
HTTP Total Time (ms),12440.79,234.36,102016.22,771328.80,262.44,586.93,1106.99,2751.10,5259.77,12109.97,33007.13,45071.26,87748.85,18429.41
HTTP Waiting (TTFB) (ms),783.18,94.45,4560.51,48557.03,125.36,365.94,455.69,513.42,573.10,662.11,994.34,2947.03,4066.76,803.46
Input Sequence Length (tokens),80893.97,431.00,119005.00,5015426.00,861.05,55286.35,58260.20,63103.75,74423.00,112664.50,117631.00,118396.10,119005.00,26768.72
Inter Chunk Latency (ms),11.49,0.06,28.97,722649.54,7.86,9.58,9.74,10.17,10.51,11.49,11.92,21.20,23.52,3.25
Inter Token Latency (ms),10.11,0.16,11.67,626.80,3.33,8.11,8.95,9.85,10.34,11.09,11.52,11.56,11.67,1.71
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Output Token Count (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Output Token Throughput Per User (tokens/sec/user),195.68,85.67,6092.38,12132.46,85.67,86.47,86.83,90.19,96.74,101.50,111.69,123.23,2489.85,755.15
Prefill Throughput Per User (tokens/sec/user),133380.02,4547.86,232397.25,8269561.54,6538.92,16163.19,76480.88,106279.34,136676.22,176232.20,194952.83,214542.04,223110.06,54391.28
Request Latency (ms),12439.65,234.46,102015.70,771258.53,262.53,587.00,1106.46,2750.82,5259.89,12102.11,33007.18,45070.12,87748.71,18429.11
Requested OSL (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Time to First Output Token (ms),784.02,94.77,4560.90,48609.00,125.67,366.89,457.04,514.23,574.03,662.90,995.51,2947.36,4067.51,803.39
Time to First Token (ms),784.02,94.77,4560.90,48609.00,125.67,366.89,457.04,514.23,574.03,662.90,995.51,2947.36,4067.51,803.39
Time to Second Token (ms),0.52,0.21,6.22,32.55,0.23,0.27,0.29,0.30,0.37,0.45,0.57,0.60,4.38,0.82
Tokens In Flight (tokens),36358.98,0.00,119106.00,,,,,,0.00,,113047.29,115735.10,118084.30,43212.10
Usage Completion Tokens (tokens),1103.90,6.00,9659.00,68442.00,10.88,18.15,56.90,204.00,416.00,1102.00,2762.00,4145.75,8516.47,1741.00
Usage Prompt Tokens (tokens),80893.97,431.00,119005.00,5015426.00,861.05,55286.35,58260.20,63103.75,74423.00,112664.50,117631.00,118396.10,119005.00,26768.72
Usage Total Tokens (tokens),81997.87,449.00,119106.00,5083868.00,878.44,55650.25,60428.70,63437.50,77043.00,113880.75,117826.00,118794.20,119106.00,26742.23

Metric,Value
Benchmark Duration (sec),1740.94
Input Token Throughput (tokens/sec),2880.86
Maximum Response Timestamp (ns),1780556434201579008.00
Minimum Request Timestamp (ns),1780554693256710400.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),39.31
Request Count,62.00
Request Throughput (requests/sec),0.04
Theoretical Prefix Cache Hit (%),95.32
Total Input Sequence Length (tokens),5015426.00
Total Output Sequence Length (tokens),68442.00
Total Output Tokens (tokens),68442.00
Total Token Throughput (tokens/sec),2920.18
Total Usage Completion Tokens (tokens),68442.00
Total Usage Prompt Tokens (tokens),5015426.00
Total Usage Total Tokens (tokens),5083868.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
