Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),15.88,8.89,25.05,2175.71,10.03,12.69,13.29,13.82,14.96,17.39,20.55,21.00,23.51,2.86
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),671.95,6.00,6075.00,92057.00,8.16,23.20,97.80,229.00,379.00,781.00,1445.40,2491.00,3375.44,826.57
Output Token Count (tokens),671.95,6.00,6075.00,92057.00,8.16,23.20,97.80,229.00,379.00,781.00,1445.40,2491.00,3375.44,826.57
Output Token Throughput Per User (tokens/sec/user),64.92,39.92,112.44,8894.48,42.63,47.61,48.65,57.51,66.87,72.37,75.27,78.78,101.80,11.32
Prefill Throughput Per User (tokens/sec/user),79618.79,682.90,193919.22,10907774.40,1083.44,18194.39,30753.68,52631.16,66198.69,106707.30,156066.39,170615.69,188370.76,46136.39
Request Latency (ms),12349.48,273.60,105996.74,1691878.95,360.82,1363.55,2485.46,4171.53,6852.00,14471.63,26343.32,49035.69,67431.03,15295.42
Requested OSL (tokens),671.95,6.00,6075.00,92057.00,8.16,23.20,97.80,229.00,379.00,781.00,1445.40,2491.00,3375.44,826.57
Time to First Output Token (ms),1587.68,122.24,54646.88,217511.63,134.87,268.38,330.59,503.56,782.81,981.69,1271.07,1752.00,35532.09,6414.01
Time to First Token (ms),1587.68,122.24,54646.88,217511.63,134.87,268.38,330.59,503.56,782.81,981.69,1271.07,1752.00,35532.09,6414.01
Time to Second Token (ms),40.94,0.22,1543.52,5609.00,5.26,11.85,12.57,13.28,14.94,17.29,20.93,21.59,639.96,157.55
Tokens In Flight (tokens),59511.11,0.00,168218.37,,,,,,51566.00,,135422.03,150481.00,163019.83,50081.40
Usage Completion Tokens (tokens),671.95,6.00,6075.00,92057.00,8.16,23.20,97.80,229.00,379.00,781.00,1445.40,2491.00,3375.44,826.57
Usage Prompt Tokens (tokens),54894.39,407.00,118957.00,7520532.00,408.72,32613.00,34688.20,47258.00,50423.00,62312.00,79589.40,113138.00,118205.12,22037.39
Usage Total Tokens (tokens),55566.34,426.00,119058.00,7612589.00,427.44,33051.40,35170.00,47487.00,51316.00,62959.00,81102.80,114444.80,118560.44,22230.02

Metric,Value
Benchmark Duration (sec),1799.34
Input Token Throughput (tokens/sec),4179.61
Maximum Response Timestamp (ns),1780485784175971328.00
Minimum Request Timestamp (ns),1780483984838295296.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),51.16
Request Count,137.00
Request Throughput (requests/sec),0.08
Theoretical Prefix Cache Hit (%),93.14
Total Input Sequence Length (tokens),7520532.00
Total Output Sequence Length (tokens),92057.00
Total Output Tokens (tokens),92057.00
Total Token Throughput (tokens/sec),4230.77
Total Usage Completion Tokens (tokens),92057.00
Total Usage Prompt Tokens (tokens),7520532.00
Total Usage Total Tokens (tokens),7612589.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
