Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),127.67,17.30,8177.02,32044.12,47.80,64.84,69.64,80.65,91.09,106.16,112.54,125.57,264.55,510.01
Prefill Throughput Per User (tokens/sec/user),85226.32,492.32,199358.59,21391806.49,1415.24,3224.82,6340.75,24502.93,92063.07,131707.10,155426.66,176723.11,196283.80,57132.95
Request Latency (ms),8188.45,209.17,111917.93,2055300.31,278.71,515.55,1112.16,1582.36,3290.87,7039.87,14712.70,37429.98,87903.85,15684.45
Requested OSL (tokens),513.49,6.00,9379.00,128886.00,7.50,15.00,51.00,102.50,159.00,349.50,1039.00,2246.00,6632.00,1167.64
Time to First Output Token (ms),2297.52,68.06,54331.93,576677.07,109.83,209.13,283.65,405.82,538.80,1255.34,6010.60,8481.55,34401.97,5849.64
Time to First Token (ms),2297.52,68.06,54331.93,576677.07,109.83,209.13,283.65,405.82,538.80,1255.34,6010.60,8481.55,34401.97,5849.64
Time to Second Token (ms),3.24,0.07,305.48,812.50,0.10,0.12,0.13,0.19,0.25,0.32,0.43,3.09,91.84,23.95
Tokens In Flight (tokens),68241.35,0.00,291084.60,,,,,,62035.46,,175409.46,215078.07,289542.67,68915.58
Usage Completion Tokens (tokens),513.49,6.00,9379.00,128886.00,7.50,15.00,51.00,102.50,159.00,349.50,1039.00,2246.00,6632.00,1167.64
Usage Prompt Tokens (tokens),50594.42,431.00,119005.00,12699200.00,490.00,17131.50,20923.00,34711.00,51466.00,64147.00,74128.00,84259.50,117796.00,23183.63
Usage Total Tokens (tokens),51107.91,450.00,119106.00,12828086.00,510.00,17365.00,21025.00,34971.50,52000.00,64443.00,74637.00,85227.50,118027.00,23449.35

Metric,Value
Benchmark Duration (sec),1795.02
Input Token Throughput (tokens/sec),7074.70
Maximum Response Timestamp (ns),1780478319774264320.00
Minimum Request Timestamp (ns),1780476524759096320.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.80
Request Count,251.00
Request Throughput (requests/sec),0.14
Theoretical Prefix Cache Hit (%),91.46
Total Input Sequence Length (tokens),12699200.00
Total Output Sequence Length (tokens),128886.00
Total Output Tokens (tokens),128886.00
Total Token Throughput (tokens/sec),7146.51
Total Usage Completion Tokens (tokens),128886.00
Total Usage Prompt Tokens (tokens),12699200.00
Total Usage Total Tokens (tokens),12828086.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
