Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),5410.79,0.79,98473.81,1374340.79,12.40,96.19,505.21,1019.46,1675.52,3906.54,10304.00,21218.20,74447.56,12466.45
HTTP Sending (ms),0.52,0.16,3.36,132.50,0.19,0.20,0.21,0.22,0.25,0.88,1.07,1.39,2.51,0.50
HTTP Total Time (ms),7622.19,230.88,101055.93,1936037.11,287.26,487.16,1010.31,1530.11,2876.03,6497.10,14200.91,38363.75,79803.08,14486.77
HTTP Waiting (TTFB) (ms),2210.59,68.13,51586.55,561488.75,88.48,214.03,273.31,365.00,450.93,892.14,3745.75,7545.60,42610.45,6727.18
Input Sequence Length (tokens),50229.98,432.00,119005.00,12758414.00,490.00,17132.10,20333.30,34474.50,51226.50,64095.00,74128.00,84220.65,117786.10,23286.34
Inter Chunk Latency (ms),11.44,0.03,806.62,1374271.50,6.14,9.17,9.36,9.62,10.30,10.85,12.05,19.73,22.34,12.80
Inter Token Latency (ms),10.29,0.16,47.79,2612.58,1.58,6.67,8.93,9.36,10.02,10.74,11.98,13.40,18.14,3.40
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),513.34,6.00,9379.00,130388.00,7.59,15.00,51.30,103.00,160.50,358.25,1037.80,2174.00,6618.02,1161.13
Output Token Count (tokens),513.34,6.00,9379.00,130388.00,7.59,15.00,51.30,103.00,160.50,358.25,1037.80,2174.00,6618.02,1161.13
Output Token Throughput Per User (tokens/sec/user),167.31,20.92,6381.91,42495.91,55.24,74.62,83.44,93.09,99.81,106.79,111.93,150.01,2560.50,596.43
Prefill Throughput Per User (tokens/sec/user),96002.80,411.13,230029.33,24384710.23,1247.54,3124.92,6925.68,32944.41,105778.00,145954.98,165437.34,179982.60,200829.52,59995.81
Request Latency (ms),7621.74,230.98,101056.02,1935921.58,287.36,487.05,1009.28,1530.23,2874.38,6495.06,14198.55,38350.96,79803.17,14486.53
Requested OSL (tokens),513.34,6.00,9379.00,130388.00,7.59,15.00,51.30,103.00,160.50,358.25,1037.80,2174.00,6618.02,1161.13
Time to First Output Token (ms),2211.22,68.51,51586.85,561650.09,88.80,214.69,274.59,366.26,451.72,892.45,3746.07,7546.87,42610.81,6727.19
Time to First Token (ms),2211.22,68.51,51586.85,561650.09,88.80,214.69,274.59,366.26,451.72,892.45,3746.07,7546.87,42610.81,6727.19
Time to Second Token (ms),6.83,0.10,508.89,1735.98,0.17,0.23,0.25,0.32,0.40,0.51,0.70,3.63,232.49,43.99
Tokens In Flight (tokens),62834.11,0.00,284602.00,,,,,,58307.06,,164369.00,212029.66,282533.14,69766.47
Usage Completion Tokens (tokens),513.34,6.00,9379.00,130388.00,7.59,15.00,51.30,103.00,160.50,358.25,1037.80,2174.00,6618.02,1161.13
Usage Prompt Tokens (tokens),50229.98,432.00,119005.00,12758414.00,490.00,17132.10,20333.30,34474.50,51226.50,64095.00,74128.00,84220.65,117786.10,23286.34
Usage Total Tokens (tokens),50743.31,449.00,119106.00,12888802.00,512.24,17383.90,20640.50,34713.50,51605.50,64441.50,74629.20,85056.05,118014.94,23548.04

Metric,Value
Benchmark Duration (sec),1802.23
Input Token Throughput (tokens/sec),7079.24
Maximum Response Timestamp (ns),1780551562151783168.00
Minimum Request Timestamp (ns),1780549759923136000.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),72.35
Request Count,254.00
Request Throughput (requests/sec),0.14
Theoretical Prefix Cache Hit (%),91.56
Total Input Sequence Length (tokens),12758414.00
Total Output Sequence Length (tokens),130388.00
Total Output Tokens (tokens),130388.00
Total Token Throughput (tokens/sec),7151.59
Total Usage Completion Tokens (tokens),130388.00
Total Usage Prompt Tokens (tokens),12758414.00
Total Usage Total Tokens (tokens),12888802.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
