Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),38371.58,23.62,308744.06,,,,,,13342.21,,98670.08,133955.65,181252.76,48097.56
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,579.22,6.00,33118.00,421095.00,7.00,12.30,40.40,120.00,218.00,523.00,1208.20,1982.40,5808.32,1554.97
HTTP Chunks Sent,1.00,1.00,1.00,727.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.33,0.00,1.76,240.03,0.00,0.00,0.00,0.00,0.00,0.65,0.78,1.10,1.27,0.40
HTTP Connection Overhead (ms),0.38,0.00,2.43,273.08,0.00,0.00,0.00,0.00,0.00,0.65,0.80,1.57,1.82,0.50
HTTP Connection Reused (ratio),0.55,0.00,1.00,403.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),142.53,2.06,8086.64,103618.52,2.31,3.62,10.48,30.05,54.18,128.65,296.17,486.18,1442.88,380.34
HTTP Data Sent (KB),376.93,1.76,999.80,274024.94,4.46,145.81,184.38,239.83,364.74,487.29,555.72,622.63,977.14,181.40
HTTP DNS Lookup (ms),0.05,0.00,0.67,33.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.55,0.14
HTTP Duration (excl. conn) (ms),28757.36,472.58,1379983.31,20906602.43,914.58,1841.90,3393.10,6394.87,13452.00,26291.71,59046.94,101220.18,258220.50,66146.93
HTTP Receiving (ms),25682.88,126.70,1378393.52,18671455.01,164.55,488.45,1785.70,4182.60,9652.02,23683.28,55235.44,96032.24,251802.16,65904.15
HTTP Sending (ms),0.59,0.12,2.07,427.13,0.15,0.22,0.22,0.24,0.28,0.93,1.07,1.38,1.60,0.42
HTTP Total Time (ms),28757.74,474.55,1379984.02,20906875.51,914.91,1842.33,3394.02,6394.87,13452.00,26291.71,59047.88,101220.77,258220.98,66146.96
HTTP Waiting (TTFB) (ms),3073.89,172.57,28835.20,2234720.30,320.77,636.00,742.79,1144.30,1538.06,3272.03,6925.38,10706.94,21396.01,3906.16
Input Sequence Length (tokens),95705.31,420.00,254590.00,69577759.00,1056.92,37283.50,46761.80,61077.00,92037.00,123879.50,140767.20,158163.30,248972.42,46112.69
Inter Chunk Latency (ms),44.51,0.00,6941.96,18671391.02,9.33,17.60,19.13,22.60,24.09,25.78,27.44,36.90,736.98,153.57
Inter Token Latency (ms),49.71,12.05,595.59,36140.08,19.26,23.24,24.69,29.33,36.99,48.49,78.54,118.99,266.05,48.63
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),581.91,6.00,33304.00,423049.00,7.00,13.00,40.40,121.00,220.00,524.50,1217.80,1991.00,5830.10,1562.77
Output Token Count (tokens),581.91,6.00,33304.00,423049.00,7.00,13.00,40.40,121.00,220.00,524.50,1217.80,1991.00,5830.10,1562.77
Output Token Throughput Per User (tokens/sec/user),27.03,1.68,82.96,19653.42,3.76,8.40,12.73,20.62,27.04,34.10,40.50,43.02,51.93,10.81
Prefill Throughput Per User (tokens/sec/user),56860.15,66.51,200868.66,41337329.20,2186.19,7118.27,9832.99,23293.06,59317.73,86788.04,92652.21,97004.07,166795.82,34866.76
Request Latency (ms),28757.43,472.70,1379983.42,20906649.74,914.70,1841.99,3393.21,6394.99,13452.10,26291.82,59047.05,101220.28,258220.62,66146.94
Requested OSL (tokens),581.91,6.00,33304.00,423049.00,7.00,13.00,40.40,121.00,220.00,524.50,1217.80,1991.00,5830.10,1562.77
Time to First Output Token (ms),3074.63,172.93,28836.76,2235258.72,322.50,637.33,743.49,1145.22,1539.02,3273.07,6925.76,10708.16,21397.13,3906.19
Time to First Token (ms),3074.63,172.93,28836.76,2235258.72,322.50,637.33,743.49,1145.22,1539.02,3273.07,6925.76,10708.16,21397.13,3906.19
Time to Second Token (ms),161.16,1.03,4069.23,117163.45,12.01,17.95,20.65,22.16,24.48,80.17,533.69,836.60,1721.67,377.21
Tokens In Flight (tokens),1342618.78,97397.01,2060796.95,,,,,,1336699.16,,1783483.18,1897151.64,2059365.02,343680.55
Usage Completion Tokens (tokens),581.91,6.00,33304.00,423049.00,7.00,13.00,40.40,121.00,220.00,524.50,1217.80,1991.00,5830.10,1562.77
Usage Prompt Tokens (tokens),95705.31,420.00,254590.00,69577759.00,1056.92,37283.50,46761.80,61077.00,92037.00,123879.50,140767.20,158163.30,248972.42,46112.69
Usage Total Tokens (tokens),96287.22,436.00,254671.00,70000808.00,1081.14,37445.40,47471.60,61623.00,92435.00,124039.00,141967.80,159002.40,249916.38,46399.36

Metric,Value
Benchmark Duration (sec),1824.27
Completed Requests (Success + Error),728.00
Context Overflow Count,0.00
Error Request Count,1.00
Input Token Throughput (tokens/sec),38140.08
Maximum Response Timestamp (ns),1780275241035482624.00
Minimum Request Timestamp (ns),1780273416766783744.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),231.90
Request Count,727.00
Request Error Rate (%),0.14
Request Throughput (requests/sec),0.40
Theoretical Prefix Cache Hit (%),95.46
Total Input Sequence Length (tokens),69577759.00
Total Output Sequence Length (tokens),423049.00
Total Output Tokens (tokens),423049.00
Total Token Throughput (tokens/sec),38371.98
Total Usage Completion Tokens (tokens),423049.00
Total Usage Prompt Tokens (tokens),69577759.00
Total Usage Total Tokens (tokens),70000808.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
