Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),529626.48,51314.24,1667710.56,71499575.41,56295.45,104841.76,166820.79,454087.64,544236.17,613112.88,760452.99,974796.97,1387905.48,256121.54
Requested OSL (tokens),958.50,5.00,10571.00,129398.00,7.02,13.70,86.20,157.00,373.00,991.50,2516.00,3886.90,7363.06,1610.47
Time to First Output Token (ms),390947.50,1210.79,575396.24,52777913.00,4065.61,11785.62,51532.61,262011.40,491679.34,521690.38,540272.79,547225.34,561015.90,184700.25
Time to First Token (ms),390947.50,1210.79,575396.24,52777913.00,4065.61,11785.62,51532.61,262011.40,491679.34,521690.38,540272.79,547225.34,561015.90,184700.25
Time to Second Token (ms),131.00,0.34,592.86,17684.74,0.37,0.45,0.55,0.78,50.75,278.65,323.55,346.32,381.80,142.55
Tokens In Flight (tokens),3449176.32,122487.00,4403561.62,,,,,,4020263.01,,4269533.67,4329191.19,4401395.59,1150694.51
Usage Completion Tokens (tokens),958.50,5.00,10571.00,129398.00,7.02,13.70,86.20,157.00,373.00,991.50,2516.00,3886.90,7363.06,1610.47
Usage Prompt Tokens (tokens),84039.45,2348.00,194151.00,11345326.00,2374.76,20267.10,28485.40,48938.00,85729.00,112113.50,141200.20,160377.50,192871.64,44119.59
Usage Total Tokens (tokens),84997.96,2360.00,194473.00,11474724.00,2661.80,20586.40,28768.60,49419.00,88358.00,114180.00,141333.00,161783.00,193844.82,44362.01

Metric,Value
Benchmark Duration (sec),1815.18
Input Token Throughput (tokens/sec),6250.25
Maximum Response Timestamp (ns),1780482909885870336.00
Minimum Request Timestamp (ns),1780481094707470336.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.29
Request Count,135.00
Request Throughput (requests/sec),0.07
Theoretical Prefix Cache Hit (%),94.88
Total Input Sequence Length (tokens),11345326.00
Total Output Sequence Length (tokens),129398.00
Total Output Tokens (tokens),129398.00
Total Token Throughput (tokens/sec),6321.54
Total Usage Completion Tokens (tokens),129398.00
Total Usage Prompt Tokens (tokens),11345326.00
Total Usage Total Tokens (tokens),11474724.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
