Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,657.76,4.00,6517.00,240084.00,4.64,6.00,10.00,91.00,230.00,773.00,1859.20,2755.20,4876.12,1024.40
HTTP Chunks Sent,1.00,1.00,1.00,365.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.43,0.00,2.58,158.41,0.00,0.00,0.00,0.00,0.60,0.69,0.90,1.15,1.29,0.42
HTTP Connection Overhead (ms),0.48,0.00,4.13,176.83,0.00,0.00,0.00,0.00,0.60,0.69,0.94,1.65,1.80,0.53
HTTP Connection Reused (ratio),0.43,0.00,1.00,157.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),163.83,1.59,1622.26,59797.13,1.76,2.09,3.08,23.27,57.82,192.16,463.99,686.31,1207.90,253.79
HTTP Data Sent (KB),313.20,1.72,751.39,114316.26,9.59,93.51,139.37,208.70,338.83,384.34,457.47,514.35,738.32,140.16
HTTP DNS Lookup (ms),0.05,0.00,1.54,18.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.59,0.17
HTTP Duration (excl. conn) (ms),26220.90,587.12,263426.59,9570627.59,674.47,841.36,1025.01,4385.18,9553.83,31013.41,76138.44,102549.82,191809.05,40032.36
HTTP Receiving (ms),25086.76,25.90,259999.14,9156668.14,74.10,131.06,295.38,3584.79,8677.54,29012.12,74394.61,100356.18,190602.74,39757.13
HTTP Sending (ms),0.69,0.16,2.70,251.61,0.20,0.21,0.21,0.23,0.85,0.97,1.25,1.41,1.58,0.44
HTTP Total Time (ms),26221.38,587.12,263426.59,9570804.42,674.47,841.98,1025.20,4385.18,9553.83,31013.41,76139.80,102550.33,191810.30,40032.46
HTTP Waiting (TTFB) (ms),1133.45,179.90,15322.45,413707.84,223.69,382.05,480.06,604.98,703.97,977.15,1806.50,3844.60,7534.91,1482.13
Input Sequence Length (tokens),80594.89,431.00,193380.00,29417135.00,2392.96,24017.60,35934.80,53513.00,87591.00,98718.00,116963.00,132309.40,191012.72,36025.91
Inter Chunk Latency (ms),42.33,0.00,3137.04,9156022.73,0.75,1.02,4.76,25.54,39.22,41.48,78.54,81.24,178.53,60.77
Inter Token Latency (ms),37.91,5.18,161.59,13835.77,12.96,18.74,23.72,31.92,38.86,42.48,46.48,52.18,87.95,13.58
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),660.37,4.00,6543.00,241034.00,6.00,6.00,10.00,92.00,230.00,779.00,1862.40,2760.80,4892.20,1027.97
Output Token Count (tokens),660.37,4.00,6543.00,241034.00,6.00,6.00,10.00,92.00,230.00,779.00,1862.40,2760.80,4892.20,1027.97
Output Token Throughput Per User (tokens/sec/user),29.82,6.19,193.06,10883.43,11.40,19.16,21.52,23.54,25.73,31.33,42.15,53.37,77.17,14.21
Prefill Throughput Per User (tokens/sec/user),101386.48,1803.28,205655.41,37006064.71,5125.86,14986.15,27622.56,68082.17,108023.59,137434.13,158008.35,171815.95,196761.71,47251.92
Request Latency (ms),26219.24,587.23,263426.69,9570023.17,674.56,841.46,1025.09,4385.28,9553.92,31013.52,76138.55,102549.92,191780.50,40030.66
Requested OSL (tokens),660.37,4.00,6543.00,241034.00,6.00,6.00,10.00,92.00,230.00,779.00,1862.40,2760.80,4892.20,1027.97
Time to First Output Token (ms),1134.25,180.21,15323.61,414000.43,224.41,382.35,480.68,606.38,704.54,978.23,1807.87,3844.88,7536.05,1482.17
Time to First Token (ms),1134.25,180.21,15323.61,414000.43,224.41,382.35,480.68,606.38,704.54,978.23,1807.87,3844.88,7536.05,1482.17
Time to Second Token (ms),19.90,0.00,915.77,7262.42,0.10,0.19,0.26,0.35,0.52,10.63,30.56,50.97,324.81,80.34
Tokens In Flight (tokens),543390.01,77390.82,911931.21,,,,,,557148.32,,737132.89,776858.59,898075.53,155329.39
Usage Completion Tokens (tokens),660.37,4.00,6543.00,241034.00,6.00,6.00,10.00,92.00,230.00,779.00,1862.40,2760.80,4892.20,1027.97
Usage Prompt Tokens (tokens),80594.89,431.00,193380.00,29417135.00,2392.96,24017.60,35934.80,53513.00,87591.00,98718.00,116963.00,132309.40,191012.72,36025.91
Usage Total Tokens (tokens),81255.26,446.00,196381.00,29658169.00,2408.16,24529.40,36806.80,54534.00,88068.00,98990.00,118138.60,132924.60,194740.96,36442.80

Metric,Value
Benchmark Duration (sec),1822.19
Input Token Throughput (tokens/sec),16143.80
Maximum Response Timestamp (ns),1780557213695379968.00
Minimum Request Timestamp (ns),1780555391501085440.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),132.28
Request Count,365.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),95.51
Total Input Sequence Length (tokens),29417135.00
Total Output Sequence Length (tokens),241034.00
Total Output Tokens (tokens),241034.00
Total Token Throughput (tokens/sec),16276.07
Total Usage Completion Tokens (tokens),241034.00
Total Usage Prompt Tokens (tokens),29417135.00
Total Usage Total Tokens (tokens),29658169.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
