Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),0.80,0.20,2.20,443.15,0.21,0.23,0.24,0.27,0.90,1.17,1.36,1.39,1.55,0.43
HTTP Total Time (ms),181269.51,9326.33,1662537.00,99879498.38,24770.92,42427.07,57450.31,101000.59,144367.48,204458.82,310260.91,463094.29,893653.45,164364.21
HTTP Waiting (TTFB) (ms),90490.33,591.58,190166.33,49860169.43,3336.49,8842.08,22658.47,67819.30,98474.33,117400.70,142476.31,156025.92,177626.60,42287.75
Input Sequence Length (tokens),91149.57,401.00,231641.00,50223415.00,3928.00,23874.00,31546.00,52491.00,85021.00,117666.00,159270.00,190175.00,217857.50,49136.02
Inter Chunk Latency (ms),107.61,0.07,40914.04,50013680.40,23.92,35.27,38.56,40.14,41.01,47.03,67.52,340.42,2016.90,325.76
Inter Token Latency (ms),112.31,39.80,638.10,61882.89,41.15,48.81,57.36,70.20,98.17,131.36,178.99,219.34,362.82,63.23
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),846.87,5.00,14918.00,466624.00,9.00,26.50,91.00,144.00,345.00,930.50,1891.00,2851.00,7530.50,1531.54
Output Token Count (tokens),846.87,5.00,14918.00,466624.00,9.00,26.50,91.00,144.00,345.00,930.50,1891.00,2851.00,7530.50,1531.54
Output Token Throughput Per User (tokens/sec/user),11.06,1.57,25.13,6092.67,2.76,4.56,5.59,7.61,10.19,14.25,17.44,20.49,24.30,4.87
Prefill Throughput Per User (tokens/sec/user),2581.89,2.81,149205.13,1422620.09,66.10,257.55,355.44,550.69,926.20,1641.68,3906.93,9156.83,30846.16,8816.86
Request Latency (ms),181268.97,9325.83,1662535.48,99879202.15,24769.39,42427.17,57450.42,101000.69,144367.58,204458.25,310259.70,463093.29,893652.94,164364.12
Requested OSL (tokens),846.87,5.00,14918.00,466624.00,9.00,26.50,91.00,144.00,345.00,930.50,1891.00,2851.00,7530.50,1531.54
Time to First Output Token (ms),90500.04,593.32,190167.75,49865521.75,3338.07,8843.57,22659.56,67820.24,98475.43,117401.72,142476.70,156027.17,177627.25,42288.87
Time to First Token (ms),90500.04,593.32,190167.75,49865521.75,3338.07,8843.57,22659.56,67820.24,98475.43,117401.72,142476.70,156027.17,177627.25,42288.87
Time to Second Token (ms),240.97,10.43,2402.46,132772.69,23.10,35.52,37.92,39.43,44.78,116.28,946.95,1251.44,1998.69,450.60
Tokens In Flight (tokens),5568334.71,122479.00,6957172.83,,,,,,5912330.94,,6516762.13,6643257.71,6923556.16,1222251.16
Usage Completion Tokens (tokens),846.87,5.00,14918.00,466624.00,9.00,26.50,91.00,144.00,345.00,930.50,1891.00,2851.00,7530.50,1531.54
Usage Prompt Tokens (tokens),91149.57,401.00,231641.00,50223415.00,3928.00,23874.00,31546.00,52491.00,85021.00,117666.00,159270.00,190175.00,217857.50,49136.02
Usage Total Tokens (tokens),91996.44,418.00,232412.00,50690039.00,5186.00,24738.50,32057.00,52950.50,85584.00,118325.50,160232.00,191977.00,218234.50,49464.75

Metric,Value
Benchmark Duration (sec),1824.83
Input Token Throughput (tokens/sec),27522.28
Maximum Response Timestamp (ns),1780473551579267072.00
Minimum Request Timestamp (ns),1780471726751436800.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),255.71
Request Count,551.00
Request Throughput (requests/sec),0.30
Theoretical Prefix Cache Hit (%),95.94
Total Input Sequence Length (tokens),50223415.00
Total Output Sequence Length (tokens),466624.00
Total Output Tokens (tokens),466624.00
Total Token Throughput (tokens/sec),27777.98
Total Usage Completion Tokens (tokens),466624.00
Total Usage Prompt Tokens (tokens),50223415.00
Total Usage Total Tokens (tokens),50690039.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
