Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),65666.29,404.00,124752.00,56801342.00,409.00,7656.00,34349.20,46613.00,64514.00,89689.00,103506.60,107612.80,117048.28,27689.84
Inter Chunk Latency (ms),95.39,0.00,83963.00,53888364.23,0.67,59.08,59.83,60.53,61.31,62.68,66.03,121.41,929.93,474.99
Inter Token Latency (ms),95.23,49.53,710.70,82376.57,61.69,67.60,73.58,80.09,89.30,99.94,110.94,125.07,274.92,42.98
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),670.59,4.00,11711.00,580059.00,12.64,44.00,92.00,163.00,343.00,752.00,1477.20,2209.80,5420.32,1040.98
Output Token Count (tokens),670.59,4.00,11711.00,580059.00,12.64,44.00,92.00,163.00,343.00,752.00,1477.20,2209.80,5420.32,1040.98
Output Token Throughput Per User (tokens/sec/user),11.22,1.41,20.19,9702.31,3.65,8.00,9.01,10.01,11.20,12.49,13.59,14.79,16.21,2.17
Prefill Throughput Per User (tokens/sec/user),35167.20,49.87,166347.87,30419631.15,245.59,1318.83,8798.18,18792.86,29251.94,44902.62,67908.57,90773.58,134366.76,26657.25
Request Latency (ms),66356.33,1276.72,1133251.23,57398223.07,2145.58,6491.40,9804.32,17743.98,34849.51,77711.60,142100.08,214995.46,543998.08,100218.37
Requested OSL (tokens),670.59,4.00,11711.00,580059.00,12.64,44.00,92.00,163.00,343.00,752.00,1477.20,2209.80,5420.32,1040.98
Time to First Output Token (ms),4057.64,192.88,67024.90,3509858.84,439.85,774.23,947.22,1551.40,2167.14,2870.35,4200.06,6241.22,61665.87,9715.08
Time to First Token (ms),4057.64,192.88,67024.90,3509858.84,439.85,774.23,947.22,1551.40,2167.14,2870.35,4200.06,6241.22,61665.87,9715.08
Time to Second Token (ms),898.47,0.15,17816.55,777179.58,28.23,63.67,64.83,66.18,69.76,844.80,2224.04,4142.90,11044.11,1994.07
Tokens In Flight (tokens),2184667.81,67997.00,2958792.99,,,,,,2249532.31,,2629343.19,2742829.54,2896122.08,419624.38
Usage Completion Tokens (tokens),670.59,4.00,11711.00,580059.00,12.64,44.00,92.00,163.00,343.00,752.00,1477.20,2209.80,5420.32,1040.98
Usage Prompt Tokens (tokens),65666.29,404.00,124752.00,56801342.00,409.00,7656.00,34349.20,46613.00,64514.00,89689.00,103506.60,107612.80,117048.28,27689.84
Usage Total Tokens (tokens),66336.88,423.00,126479.00,57381401.00,428.00,8543.60,34710.20,47404.00,65127.00,90110.00,104281.60,108178.40,117404.88,27768.82

Metric,Value
Benchmark Duration (sec),1829.78
Input Token Throughput (tokens/sec),31042.66
Maximum Response Timestamp (ns),1780483538895749888.00
Minimum Request Timestamp (ns),1780481709112191232.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),317.01
Request Count,865.00
Request Throughput (requests/sec),0.47
Theoretical Prefix Cache Hit (%),95.43
Total Input Sequence Length (tokens),56801342.00
Total Output Sequence Length (tokens),580059.00
Total Output Tokens (tokens),580059.00
Total Token Throughput (tokens/sec),31359.67
Total Usage Completion Tokens (tokens),580059.00
Total Usage Prompt Tokens (tokens),56801342.00
Total Usage Total Tokens (tokens),57381401.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
