Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),397.72,1.45,1009.21,75964.79,1.77,131.47,172.92,265.68,354.40,463.83,776.99,916.65,998.52,216.07
HTTP DNS Lookup (ms),0.08,0.00,0.47,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.39,0.45,0.14
HTTP Duration (excl. conn) (ms),93469.78,6775.62,358863.95,17852727.12,15977.45,36264.26,46242.12,67834.51,89274.12,111859.19,141191.71,163637.51,216856.73,42764.69
HTTP Receiving (ms),27681.19,66.77,287963.20,5287107.49,77.01,975.38,2037.63,4907.91,15141.15,36984.56,67291.30,90813.52,135396.56,34639.29
HTTP Sending (ms),0.61,0.13,1.33,116.34,0.14,0.16,0.19,0.21,0.67,0.82,0.99,1.06,1.13,0.30
HTTP Total Time (ms),93470.27,6776.32,358865.12,17852820.76,15977.95,36264.47,46242.70,67834.51,89274.12,111859.72,141191.71,163638.22,216857.56,42764.75
HTTP Waiting (TTFB) (ms),65787.98,2038.95,118397.45,12565503.29,4561.56,22690.71,38384.01,52634.25,67682.99,81284.87,92800.57,101018.17,112333.21,23313.58
Input Sequence Length (tokens),100742.04,420.00,256199.00,19241729.00,421.00,33309.50,44193.00,67490.50,89685.00,117901.50,196839.00,232815.00,253588.00,54877.88
Inter Chunk Latency (ms),564.02,11.62,19137.12,5287105.83,144.62,202.40,207.31,228.83,236.36,247.31,295.05,2367.71,8060.38,1536.24
Inter Token Latency (ms),40.38,10.54,364.19,7713.18,10.58,11.50,11.83,13.89,26.11,39.35,74.55,112.07,304.98,55.33
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),972.97,6.00,10455.00,185838.00,6.00,12.00,74.00,252.00,642.00,1128.00,2393.00,3435.00,4527.20,1211.41
Output Token Count (tokens),972.97,6.00,10455.00,185838.00,6.00,12.00,74.00,252.00,642.00,1128.00,2393.00,3435.00,4527.20,1211.41
Output Token Throughput Per User (tokens/sec/user),45.65,2.75,94.92,8718.77,3.28,8.92,13.41,25.41,38.31,72.02,84.51,86.93,94.56,26.22
Prefill Throughput Per User (tokens/sec/user),2243.79,3.96,56540.05,428564.18,24.65,462.53,696.31,977.42,1420.95,1951.31,3490.16,3946.32,16761.62,4639.45
Request Latency (ms),93469.86,6775.72,358864.03,17852742.59,15977.53,36264.32,46242.20,67834.59,89274.20,111859.27,141191.79,163637.59,216856.82,42764.69
Requested OSL (tokens),972.97,6.00,10455.00,185838.00,6.00,12.00,74.00,252.00,642.00,1128.00,2393.00,3435.00,4527.20,1211.41
Time to First Output Token (ms),86158.13,16165.81,167020.14,7581915.76,21446.48,45562.05,53665.09,68637.84,84359.95,101928.72,121425.19,128950.54,158589.52,27488.58
Time to First Token (ms),65788.67,2039.86,118398.35,12565636.77,4562.54,22691.30,38385.17,52635.22,67683.83,81285.55,92801.50,101018.96,112333.94,23313.56
Time to Second Token (ms),1817.01,66.77,8745.09,347049.76,77.00,208.11,219.80,236.87,259.24,2900.16,6415.05,7469.46,8174.70,2515.17
Tokens In Flight (tokens),1051613.44,46543.00,1442083.45,,,,,,1095418.00,,1282267.54,1318433.89,1365653.10,229811.92
Usage Completion Tokens (tokens),972.97,6.00,10455.00,185838.00,6.00,12.00,74.00,252.00,642.00,1128.00,2393.00,3435.00,4527.20,1211.41
Usage Prompt Tokens (tokens),100742.04,420.00,256199.00,19241729.00,421.00,33309.50,44193.00,67490.50,89685.00,117901.50,196839.00,232815.00,253588.00,54877.88
Usage Total Tokens (tokens),101715.01,436.00,257260.00,19427567.00,441.70,33578.00,44659.00,68278.50,90748.00,118691.00,201363.00,233644.50,254597.10,55197.96

Metric,Value
Benchmark Duration (sec),1817.40
Input Token Throughput (tokens/sec),10587.50
Maximum Response Timestamp (ns),1780437260503310592.00
Minimum Request Timestamp (ns),1780435443101879296.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),102.25
Request Count,191.00
Request Throughput (requests/sec),0.11
Theoretical Prefix Cache Hit (%),95.02
Total Input Sequence Length (tokens),19241729.00
Total Output Sequence Length (tokens),185838.00
Total Output Tokens (tokens),185838.00
Total Token Throughput (tokens/sec),10689.75
Total Usage Completion Tokens (tokens),185838.00
Total Usage Prompt Tokens (tokens),19241729.00
Total Usage Total Tokens (tokens),19427567.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
