Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),154448.53,4896.31,1547316.12,76452022.40,14329.76,54521.76,70757.75,93367.89,125584.74,162108.99,249423.69,365359.27,666370.91,131420.28
HTTP Receiving (ms),76081.56,0.00,1446814.26,37660371.98,378.81,1952.68,5161.38,14221.93,33787.01,79119.88,165341.29,289058.09,575619.95,132084.67
HTTP Sending (ms),0.43,0.10,1.38,213.03,0.11,0.12,0.13,0.16,0.46,0.62,0.84,0.91,1.10,0.29
HTTP Total Time (ms),154448.86,4897.45,1547316.53,76452187.99,14330.66,54522.28,70758.12,93368.34,125584.74,162109.39,249424.09,365359.95,666371.79,131420.29
HTTP Waiting (TTFB) (ms),78366.54,1296.13,145371.44,38791437.39,2802.62,14826.39,42866.18,63693.52,78490.66,98674.89,116459.35,131064.23,139399.09,30382.71
Input Sequence Length (tokens),104367.60,431.00,260223.00,51661963.00,458.28,32842.10,43967.60,62071.00,90364.00,148100.00,186909.40,221434.20,245063.14,56335.65
Inter Chunk Latency (ms),148.93,0.00,7601.22,37660342.69,28.71,36.04,37.65,39.47,40.91,47.64,175.03,911.39,2047.41,380.75
Inter Token Latency (ms),150.39,37.92,740.56,74294.89,40.57,48.01,64.20,91.74,134.28,184.32,253.06,310.03,515.78,91.17
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),512.64,1.00,9406.00,253758.00,9.94,22.70,74.00,121.00,228.00,530.00,1193.00,1964.80,3769.82,867.54
Output Token Count (tokens),512.64,1.00,9406.00,253758.00,9.94,22.70,74.00,121.00,228.00,530.00,1193.00,1964.80,3769.82,867.54
Output Token Throughput Per User (tokens/sec/user),8.93,1.35,26.37,4410.68,1.94,3.23,3.95,5.43,7.45,10.90,15.58,20.83,24.65,5.09
Prefill Throughput Per User (tokens/sec/user),3371.18,4.58,82104.92,1668735.49,9.81,353.38,482.23,732.08,1210.49,1918.21,3229.15,10370.06,63818.52,9933.78
Request Latency (ms),154448.60,4896.41,1547316.21,76452056.32,14329.84,54521.83,70757.82,93367.96,125584.81,162109.06,249423.74,365359.33,666370.97,131420.28
Requested OSL (tokens),512.64,1.00,9406.00,253758.00,9.94,22.70,74.00,121.00,228.00,530.00,1193.00,1964.80,3769.82,867.54
Time to First Output Token (ms),78367.10,1297.26,145372.30,38791713.63,2803.68,14827.46,42866.41,63693.94,78490.90,98675.31,116459.70,131064.77,139399.31,30382.49
Time to First Token (ms),78367.10,1297.26,145372.30,38791713.63,2803.68,14827.46,42866.41,63693.94,78490.90,98675.31,116459.70,131064.77,139399.31,30382.49
Time to Second Token (ms),212.59,25.35,4085.76,105021.87,32.28,36.20,37.52,39.81,44.54,171.57,678.84,936.57,1467.95,395.57
Tokens In Flight (tokens),4933853.14,68678.00,6365565.13,,,,,,5236227.10,,5864963.07,6079367.81,6293034.84,1121416.82
Usage Completion Tokens (tokens),512.64,1.00,9406.00,253758.00,9.94,22.70,74.00,121.00,228.00,530.00,1193.00,1964.80,3769.82,867.54
Usage Prompt Tokens (tokens),104367.60,431.00,260223.00,51661963.00,458.28,32842.10,43967.60,62071.00,90364.00,148100.00,186909.40,221434.20,245063.14,56335.65
Usage Total Tokens (tokens),104880.24,452.00,260471.00,51915721.00,482.58,33293.60,44179.80,62374.50,90952.00,148521.00,187244.80,223131.60,245330.56,56555.06

Metric,Value
Benchmark Duration (sec),1791.43
Completed Requests (Success + Error),496.00
Context Overflow Count,0.00
Error Request Count,1.00
Input Token Throughput (tokens/sec),28838.39
Maximum Response Timestamp (ns),1780205367353057024.00
Minimum Request Timestamp (ns),1780203575923081728.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),141.65
Request Count,495.00
Request Error Rate (%),0.20
Request Throughput (requests/sec),0.28
Theoretical Prefix Cache Hit (%),92.73
Total Input Sequence Length (tokens),51661963.00
Total Output Sequence Length (tokens),253758.00
Total Output Tokens (tokens),253758.00
Total Token Throughput (tokens/sec),28980.04
Total Usage Completion Tokens (tokens),253758.00
Total Usage Prompt Tokens (tokens),51661963.00
Total Usage Total Tokens (tokens),51915721.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
