Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),17808.65,153.35,151643.66,926049.85,160.77,2004.88,3117.61,3959.55,8050.21,17751.99,47885.67,65377.04,107932.83,25512.95
HTTP Sending (ms),0.90,0.25,1.60,46.63,0.27,0.30,0.33,0.37,1.08,1.13,1.22,1.56,1.60,0.42
HTTP Total Time (ms),19793.53,260.76,152097.72,1029263.35,1527.22,3355.81,3856.01,4940.18,8900.81,19916.20,50317.34,66522.22,108899.80,26065.97
HTTP Waiting (TTFB) (ms),1983.42,92.53,59260.63,103137.63,226.02,397.06,453.34,601.86,726.44,1100.01,1427.50,1820.18,30215.03,8031.31
Input Sequence Length (tokens),83997.52,410.00,118957.00,4367871.00,410.00,43164.10,56911.90,68066.75,80738.50,113398.00,117878.90,118370.00,118957.00,28468.86
Inter Chunk Latency (ms),17.73,0.00,691.91,926049.85,11.94,14.26,14.86,15.18,16.30,19.39,19.79,28.83,40.47,7.05
Inter Token Latency (ms),16.72,8.84,20.12,869.28,8.93,12.85,14.16,15.19,16.38,19.60,19.85,19.92,20.04,2.68
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1063.25,18.00,9659.00,55289.00,19.02,101.00,195.40,247.00,427.00,1158.50,2734.40,3362.00,6935.09,1556.25
Output Token Count (tokens),1063.25,18.00,9659.00,55289.00,19.02,101.00,195.40,247.00,427.00,1158.50,2734.40,3362.00,6935.09,1556.25
Output Token Throughput Per User (tokens/sec/user),61.76,49.71,113.16,3211.54,49.90,50.20,50.38,51.02,61.06,65.85,70.65,78.21,111.99,12.72
Prefill Throughput Per User (tokens/sec/user),113782.81,6.92,229907.32,5916706.14,2252.14,29394.89,60366.67,74354.94,95471.33,169657.71,189700.24,193712.96,212225.45,56569.60
Request Latency (ms),19793.09,260.89,152097.13,1029240.89,1526.99,3355.27,3855.49,4939.59,8900.57,19916.18,50317.49,66521.63,108899.25,26065.98
Requested OSL (tokens),1063.25,18.00,9659.00,55289.00,19.02,101.00,195.40,247.00,427.00,1158.50,2734.40,3362.00,6935.09,1556.25
Time to First Output Token (ms),1984.44,92.99,59261.02,103191.05,227.13,398.29,454.62,602.51,727.34,1100.59,1429.14,1820.92,30215.49,8031.22
Time to First Token (ms),1984.44,92.99,59261.02,103191.05,227.13,398.29,454.62,602.51,727.34,1100.59,1429.14,1820.92,30215.49,8031.22
Time to Second Token (ms),16.14,2.04,38.48,839.39,5.29,8.87,10.68,14.58,16.14,19.22,19.87,20.28,29.29,4.79
Tokens In Flight (tokens),48179.66,0.00,119058.00,,,,,,65612.50,,114397.33,116760.00,118445.00,46457.98
Usage Completion Tokens (tokens),1063.25,18.00,9659.00,55289.00,19.02,101.00,195.40,247.00,427.00,1158.50,2734.40,3362.00,6935.09,1556.25
Usage Prompt Tokens (tokens),83997.52,410.00,118957.00,4367871.00,410.00,43164.10,56911.90,68066.75,80738.50,113398.00,117878.90,118370.00,118957.00,28468.86
Usage Total Tokens (tokens),85060.77,428.00,119058.00,4423160.00,429.02,43482.35,57592.80,69614.75,81404.00,116760.00,118138.70,118775.00,119058.00,28493.12

Metric,Value
Benchmark Duration (sec),1767.92
Input Token Throughput (tokens/sec),2470.62
Maximum Response Timestamp (ns),1780484963500204288.00
Minimum Request Timestamp (ns),1780483195577944832.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),31.27
Request Count,52.00
Request Throughput (requests/sec),0.03
Theoretical Prefix Cache Hit (%),95.36
Total Input Sequence Length (tokens),4367871.00
Total Output Sequence Length (tokens),55289.00
Total Output Tokens (tokens),55289.00
Total Token Throughput (tokens/sec),2501.90
Total Usage Completion Tokens (tokens),55289.00
Total Usage Prompt Tokens (tokens),4367871.00
Total Usage Total Tokens (tokens),4423160.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
