Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Completion Tokens (tokens),669.48,4.00,7237.00,590484.00,12.00,20.00,90.00,171.50,341.00,794.50,1591.80,2303.35,5268.58,923.96
Usage Prompt Tokens (tokens),65328.06,407.00,124752.00,57619353.00,409.81,17363.00,39426.00,48934.75,65091.50,85220.25,98991.20,104077.00,119760.93,25449.26
Usage Total Tokens (tokens),65997.55,426.00,124850.00,58209837.00,429.00,18132.30,40089.00,49679.75,65535.50,86385.00,100349.80,104283.90,122001.96,25524.06

Metric,Value
Benchmark Duration (sec),1827.50
Input Token Throughput (tokens/sec),31529.08
Maximum Response Timestamp (ns),1780499146086300928.00
Minimum Request Timestamp (ns),1780497318587303936.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),323.11
Request Count,882.00
Request Throughput (requests/sec),0.48
Theoretical Prefix Cache Hit (%),96.14
Total Input Sequence Length (tokens),57619353.00
Total Output Sequence Length (tokens),590484.00
Total Output Tokens (tokens),590484.00
Total Token Throughput (tokens/sec),31852.19
Total Usage Completion Tokens (tokens),590484.00
Total Usage Prompt Tokens (tokens),57619353.00
Total Usage Total Tokens (tokens),58209837.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
