Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),19077.33,0.00,242799.57,,,,,,0.00,,106126.75,145713.31,179252.08,46233.57
Effective Total Throughput (tokens/sec),21314.23,0.00,363550.54,,,,,,205.03,,113084.75,150784.67,200074.87,51038.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,714.04,2.00,10611.00,322032.00,4.00,5.00,9.00,96.00,245.00,842.50,1890.00,2765.00,5353.50,1161.21
HTTP Chunks Sent,1.00,1.00,1.00,451.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.43,0.00,4.99,193.86,0.00,0.00,0.00,0.00,0.60,0.67,0.81,1.10,1.25,0.44
HTTP Connection Overhead (ms),0.48,0.00,7.38,214.50,0.00,0.00,0.00,0.00,0.60,0.67,0.81,1.57,1.76,0.57
HTTP Connection Reused (ratio),0.42,0.00,1.00,191.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),177.96,1.12,2643.84,80259.89,1.60,1.85,2.85,24.48,61.57,209.46,467.45,686.62,1327.47,288.45
HTTP Data Sent (KB),329.03,1.72,759.20,148393.96,9.49,97.03,145.32,226.71,344.21,398.28,487.57,579.39,747.05,147.48
HTTP DNS Lookup (ms),0.05,0.00,2.39,20.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.54,0.17
HTTP Duration (excl. conn) (ms),18965.48,356.08,295783.93,8553430.26,583.98,680.81,819.16,2848.34,8091.61,21546.88,51855.31,69208.66,132941.01,30213.75
HTTP Receiving (ms),17949.62,0.96,290359.54,8095280.36,29.50,64.38,170.58,2299.15,7170.66,20665.45,45124.90,68504.23,131683.46,29892.94
HTTP Sending (ms),0.69,0.15,5.11,312.60,0.21,0.22,0.23,0.25,0.86,0.96,1.14,1.39,1.57,0.45
HTTP Total Time (ms),18965.95,356.68,295785.57,8553644.76,584.67,680.82,819.16,2848.34,8092.49,21547.51,51856.02,69209.30,132942.43,30213.84
HTTP Waiting (TTFB) (ms),1015.16,98.61,14574.18,457837.30,201.78,346.93,428.70,548.42,650.55,899.86,1328.15,2396.71,8995.86,1499.39
Input Sequence Length (tokens),84655.65,433.00,195263.00,38179696.00,2384.00,25080.50,37508.00,58255.00,88565.00,102444.00,125051.00,148655.00,192252.50,37891.43
Inter Chunk Latency (ms),27.26,0.08,2153.27,8094787.54,9.40,13.66,14.92,18.04,23.30,26.84,30.36,40.37,59.07,49.19
Inter Token Latency (ms),24.72,0.19,210.22,11150.04,5.68,10.22,14.07,19.36,23.59,27.69,31.63,38.08,69.82,13.35
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),719.73,4.00,10710.00,324597.00,6.00,6.00,10.00,98.00,248.00,850.50,1910.00,2781.00,5389.50,1168.89
Output Token Count (tokens),719.73,4.00,10710.00,324597.00,6.00,6.00,10.00,98.00,248.00,850.50,1910.00,2781.00,5389.50,1168.89
Output Token Throughput Per User (tokens/sec/user),60.35,4.76,5253.02,27215.88,14.36,26.26,31.62,36.11,42.38,51.66,71.05,97.85,181.47,246.63
Prefill Throughput Per User (tokens/sec/user),116603.82,769.49,242799.51,52588324.66,6685.63,17552.00,42855.96,82637.01,127553.01,151396.28,171389.42,183944.20,199414.74,49368.54
Request Latency (ms),18964.50,356.19,295784.05,8552989.60,584.10,680.93,819.28,2848.44,8091.75,21547.00,51855.42,69208.77,132941.12,30213.46
Requested OSL (tokens),719.73,4.00,10710.00,324597.00,6.00,6.00,10.00,98.00,248.00,850.50,1910.00,2781.00,5389.50,1168.89
Time to First Output Token (ms),1015.97,99.58,14575.19,458202.07,202.15,347.68,430.23,548.94,651.59,900.79,1329.07,2397.76,8996.58,1499.44
Time to First Token (ms),1015.97,99.58,14575.19,458202.07,202.15,347.68,430.23,548.94,651.59,900.79,1329.07,2397.76,8996.58,1499.44
Time to Second Token (ms),37.25,0.14,1128.90,16801.28,0.20,0.31,0.36,0.43,0.52,0.67,17.54,320.72,580.43,130.06
Tokens In Flight (tokens),492531.07,0.00,928544.15,,,,,,492406.79,,724111.27,791362.45,917362.37,176850.94
Usage Completion Tokens (tokens),719.73,4.00,10710.00,324597.00,6.00,6.00,10.00,98.00,248.00,850.50,1910.00,2781.00,5389.50,1168.89
Usage Prompt Tokens (tokens),84655.65,433.00,195263.00,38179696.00,2384.00,25080.50,37508.00,58255.00,88565.00,102444.00,125051.00,148655.00,192252.50,37891.43
Usage Total Tokens (tokens),85375.37,448.00,196381.00,38504293.00,2398.50,25386.00,38030.00,58821.50,88676.00,103293.50,127029.00,150392.00,195002.50,38246.01

Metric,Value
Benchmark Duration (sec),1806.49
Input Token Throughput (tokens/sec),21134.80
Maximum Response Timestamp (ns),1780550564085286144.00
Minimum Request Timestamp (ns),1780548757600242432.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),179.68
Request Count,451.00
Request Throughput (requests/sec),0.25
Theoretical Prefix Cache Hit (%),95.75
Total Input Sequence Length (tokens),38179696.00
Total Output Sequence Length (tokens),324597.00
Total Output Tokens (tokens),324597.00
Total Token Throughput (tokens/sec),21314.48
Total Usage Completion Tokens (tokens),324597.00
Total Usage Prompt Tokens (tokens),38179696.00
Total Usage Total Tokens (tokens),38504293.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
