Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Minimum Request Timestamp (ns),1780471166085419776.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),329.49
Request Count,778.00
Request Throughput (requests/sec),0.44
Theoretical Prefix Cache Hit (%),94.53
Total Input Sequence Length (tokens),63119637.00
Total Output Sequence Length (tokens),589116.00
Total Output Tokens (tokens),589116.00
Total Token Throughput (tokens/sec),35632.38
Total Usage Completion Tokens (tokens),589116.00
Total Usage Prompt Tokens (tokens),63119637.00
Total Usage Total Tokens (tokens),63708753.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
