Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),8495.79,313.68,148113.75,3075476.50,432.40,530.98,588.25,1132.53,3122.46,8743.10,20893.84,32688.80,79902.07,15982.09
HTTP Receiving (ms),7859.77,0.40,146809.78,2845237.04,0.66,16.97,50.39,394.69,2618.62,8158.87,20438.21,30444.46,77954.43,15725.00
HTTP Sending (ms),0.68,0.11,4.51,245.38,0.19,0.21,0.22,0.24,0.86,0.96,1.04,1.31,1.62,0.45
HTTP Total Time (ms),8496.23,313.68,148114.44,3075636.81,432.40,531.64,588.40,1132.53,3122.46,8743.51,20893.84,32690.44,79902.50,15982.16
HTTP Waiting (TTFB) (ms),635.34,83.00,13556.51,229994.08,138.34,213.04,298.64,419.12,527.98,605.29,839.31,1069.50,3821.52,839.75
Input Sequence Length (tokens),71632.52,432.00,132966.00,25930972.00,490.00,20608.50,27020.50,49731.25,76433.50,95544.75,104435.10,107639.35,120994.54,29766.34
Inter Chunk Latency (ms),16.41,0.00,1584.95,2845092.83,7.71,9.38,10.16,11.82,14.37,18.26,20.73,23.34,41.19,20.29
Inter Token Latency (ms),13.67,0.08,78.21,4949.53,0.17,3.36,6.67,10.61,13.81,16.58,19.89,20.92,26.82,6.31
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),510.14,4.00,8749.00,184672.00,6.00,6.00,6.30,20.50,180.00,554.00,1271.90,2031.30,4894.71,957.71
Output Token Count (tokens),510.14,4.00,8749.00,184672.00,6.00,6.00,6.30,20.50,180.00,554.00,1271.90,2031.30,4894.71,957.71
Output Token Throughput Per User (tokens/sec/user),222.39,12.79,12607.16,80504.16,37.28,47.79,50.27,60.31,72.39,94.29,149.96,297.66,6196.14,1100.08
Prefill Throughput Per User (tokens/sec/user),132225.17,774.00,251076.90,47865511.67,4458.65,30136.16,62313.54,101100.99,134943.76,170412.57,182906.73,205797.80,226584.09,49679.08
Request Latency (ms),8495.51,313.80,148113.86,3075374.94,432.52,531.09,588.36,1132.63,3122.58,8743.20,20893.95,32688.16,79898.17,15981.66
Requested OSL (tokens),510.14,4.00,8749.00,184672.00,6.00,6.00,6.30,20.50,180.00,554.00,1271.90,2031.30,4894.71,957.71
Time to First Output Token (ms),636.14,83.37,13557.54,230282.11,138.69,213.38,299.68,420.06,529.05,606.38,840.44,1070.50,3822.11,839.79
Time to First Token (ms),636.14,83.37,13557.54,230282.11,138.69,213.38,299.68,420.06,529.05,606.38,840.44,1070.50,3822.11,839.79
Time to Second Token (ms),6.70,0.05,367.62,2426.34,0.08,0.10,0.11,0.12,0.21,0.29,0.57,13.42,171.84,32.77
Tokens In Flight (tokens),138400.47,0.00,431081.26,,,,,,121790.15,,277258.99,314801.15,428462.70,97102.54
Usage Completion Tokens (tokens),510.14,4.00,8749.00,184672.00,6.00,6.00,6.30,20.50,180.00,554.00,1271.90,2031.30,4894.71,957.71
Usage Prompt Tokens (tokens),71632.52,432.00,132966.00,25930972.00,490.00,20608.50,27020.50,49731.25,76433.50,95544.75,104435.10,107639.35,120994.54,29766.34
Usage Total Tokens (tokens),72142.66,447.00,136551.00,26115644.00,512.27,20821.65,27582.20,50196.00,78185.50,95645.75,104570.80,108247.20,124896.97,29905.69

Metric,Value
Benchmark Duration (sec),1818.29
Input Token Throughput (tokens/sec),14261.15
Maximum Response Timestamp (ns),1780480509012218368.00
Minimum Request Timestamp (ns),1780478690717378304.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),101.56
Request Count,362.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),97.27
Total Input Sequence Length (tokens),25930972.00
Total Output Sequence Length (tokens),184672.00
Total Output Tokens (tokens),184672.00
Total Token Throughput (tokens/sec),14362.71
Total Usage Completion Tokens (tokens),184672.00
Total Usage Prompt Tokens (tokens),25930972.00
Total Usage Total Tokens (tokens),26115644.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
