Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),28206.16,71.85,245915.55,6402799.07,127.05,278.25,1504.56,4797.89,17457.79,38563.07,69833.35,99707.18,138006.90,34692.45
HTTP Sending (ms),0.60,0.13,1.39,137.13,0.13,0.14,0.16,0.21,0.64,0.86,0.99,1.07,1.17,0.32
HTTP Total Time (ms),119245.71,24236.81,321871.44,27068775.19,31426.34,70192.45,78227.80,93089.22,113113.73,138208.65,171730.52,191987.01,226639.69,41861.74
HTTP Waiting (TTFB) (ms),91038.43,1912.37,143341.43,20665722.71,22445.39,55464.69,70886.45,80010.28,89290.87,104853.29,120995.99,132362.57,137517.34,23151.69
Input Sequence Length (tokens),90279.49,419.00,258976.00,20493445.00,421.00,32656.30,37560.00,50162.50,84116.00,113283.50,140436.40,229117.20,252448.02,55768.19
Inter Chunk Latency (ms),631.94,13.90,19488.30,6402797.53,142.78,204.63,208.17,230.66,242.24,276.91,325.91,3288.98,8167.23,1596.20
Inter Token Latency (ms),38.70,10.13,312.57,8784.95,10.95,11.70,12.97,16.09,29.35,44.02,64.20,80.86,277.31,40.81
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),884.74,6.00,10455.00,200835.00,6.00,16.60,51.00,215.50,516.00,1029.50,2192.20,3285.60,4547.68,1170.01
Output Token Count (tokens),884.74,6.00,10455.00,200835.00,6.00,16.60,51.00,215.50,516.00,1029.50,2192.20,3285.60,4547.68,1170.01
Output Token Throughput Per User (tokens/sec/user),41.20,3.20,98.70,9352.39,3.61,12.37,15.58,22.72,34.07,62.16,77.13,85.48,91.33,23.74
Prefill Throughput Per User (tokens/sec/user),1215.53,3.31,24326.66,275926.29,4.62,310.79,390.57,529.07,919.29,1260.53,2010.17,2632.53,7098.46,1946.98
Request Latency (ms),119245.27,24236.35,321870.27,27068676.74,31425.89,70192.51,78226.41,93089.29,113113.15,138207.60,171729.87,191986.21,226639.51,41861.74
Requested OSL (tokens),884.74,6.00,10455.00,200835.00,6.00,16.60,51.00,215.50,516.00,1029.50,2192.20,3285.60,4547.68,1170.01
Time to First Output Token (ms),106004.67,28728.18,231772.87,9540420.28,29978.03,71065.71,77611.16,90067.19,103172.33,124820.57,136239.21,145985.93,171138.55,28192.92
Time to First Token (ms),91039.12,1913.25,143341.99,20665879.21,22446.16,55465.67,70887.19,80010.55,89291.07,104854.29,120996.51,132362.95,137518.05,23151.67
Time to Second Token (ms),1649.33,71.84,11487.83,374398.89,127.04,219.49,236.05,261.17,303.38,2136.18,5305.46,6842.35,8592.37,2306.82
Tokens In Flight (tokens),1399974.08,46543.00,1812061.30,,,,,,1446126.04,,1646659.14,1674165.80,1785652.47,272551.16
Usage Completion Tokens (tokens),884.74,6.00,10455.00,200835.00,6.00,16.60,51.00,215.50,516.00,1029.50,2192.20,3285.60,4547.68,1170.01
Usage Prompt Tokens (tokens),90279.49,419.00,258976.00,20493445.00,421.00,32656.30,37560.00,50162.50,84116.00,113283.50,140436.40,229117.20,252448.02,55768.19
Usage Total Tokens (tokens),91164.23,437.00,260293.00,20694280.00,440.26,33173.10,37900.20,50689.00,84701.00,115602.50,141529.00,230054.40,253431.20,56090.10

Metric,Value
Benchmark Duration (sec),1815.43
Input Token Throughput (tokens/sec),11288.46
Maximum Response Timestamp (ns),1780438048773106432.00
Minimum Request Timestamp (ns),1780436233340640768.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),110.63
Request Count,227.00
Request Throughput (requests/sec),0.13
Theoretical Prefix Cache Hit (%),93.73
Total Input Sequence Length (tokens),20493445.00
Total Output Sequence Length (tokens),200835.00
Total Output Tokens (tokens),200835.00
Total Token Throughput (tokens/sec),11399.09
Total Usage Completion Tokens (tokens),200835.00
Total Usage Prompt Tokens (tokens),20493445.00
Total Usage Total Tokens (tokens),20694280.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
