Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),24.18,0.45,110.34,10976.50,8.23,13.45,15.72,19.11,23.67,26.68,30.59,36.11,62.29,9.45
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),716.98,4.00,10710.00,325510.00,6.00,6.00,10.00,98.00,247.50,842.75,1901.00,2775.30,5387.31,1165.74
Output Token Count (tokens),716.98,4.00,10710.00,325510.00,6.00,6.00,10.00,98.00,247.50,842.75,1901.00,2775.30,5387.31,1165.74
Output Token Throughput Per User (tokens/sec/user),50.97,9.06,2212.07,23141.45,16.06,27.70,32.69,37.48,42.24,52.34,63.63,74.36,121.69,102.97
Prefill Throughput Per User (tokens/sec/user),147211.45,3239.22,297133.02,66833998.57,8586.55,20751.58,41802.92,105107.66,164397.35,192290.72,221315.06,242040.22,255973.61,65689.14
Request Latency (ms),18205.00,337.82,274172.25,8265068.46,476.80,577.80,689.26,2707.04,7349.30,20795.29,48279.49,66277.15,129615.59,28984.19
Requested OSL (tokens),716.98,4.00,10710.00,325510.00,6.00,6.00,10.00,98.00,247.50,842.75,1901.00,2775.30,5387.31,1165.74
Time to First Output Token (ms),845.69,79.84,12816.72,383944.50,151.07,279.43,340.66,436.72,519.24,713.09,1207.90,2558.07,6972.41,1251.92
Time to First Token (ms),845.69,79.84,12816.72,383944.50,151.07,279.43,340.66,436.72,519.24,713.09,1207.90,2558.07,6972.41,1251.92
Time to Second Token (ms),38.33,0.00,1523.86,17403.41,0.06,0.09,0.11,0.15,0.20,1.06,26.52,295.48,642.67,137.27
Tokens In Flight (tokens),480345.77,0.00,936748.01,,,,,,482860.91,,706005.90,789247.83,929565.30,182725.53
Usage Completion Tokens (tokens),716.98,4.00,10710.00,325510.00,6.00,6.00,10.00,98.00,247.50,842.75,1901.00,2775.30,5387.31,1165.74
Usage Prompt Tokens (tokens),84866.89,433.00,195263.00,38529569.00,2385.45,25080.65,37539.40,58378.00,88741.50,102684.00,125865.40,158006.35,192223.55,38058.47
Usage Total Tokens (tokens),85583.87,449.00,196381.00,38855079.00,2400.10,25442.30,38030.80,59020.00,88803.00,103550.75,128050.60,159047.60,194994.91,38409.17

Metric,Value
Benchmark Duration (sec),1797.86
Input Token Throughput (tokens/sec),21430.79
Maximum Response Timestamp (ns),1780550166001359616.00
Minimum Request Timestamp (ns),1780548368140950528.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),181.05
Request Count,454.00
Request Throughput (requests/sec),0.25
Theoretical Prefix Cache Hit (%),95.78
Total Input Sequence Length (tokens),38529569.00
Total Output Sequence Length (tokens),325510.00
Total Output Tokens (tokens),325510.00
Total Token Throughput (tokens/sec),21611.84
Total Usage Completion Tokens (tokens),325510.00
Total Usage Prompt Tokens (tokens),38529569.00
Total Usage Total Tokens (tokens),38855079.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
