Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),252659.48,23888.72,1758642.52,60385616.19,47565.25,76875.76,92657.78,118467.94,166118.53,294202.10,452004.55,664247.24,1485413.18,256691.86
HTTP Waiting (TTFB) (ms),77419.52,731.19,128560.75,18503264.69,2711.54,16930.06,43364.14,66613.73,80759.02,93657.40,109166.85,116055.83,124213.79,26796.49
Input Sequence Length (tokens),82988.26,430.00,195062.00,19834193.00,1201.52,23920.00,30749.60,49605.50,81101.00,114917.00,131646.40,152170.60,193781.64,43000.99
Inter Chunk Latency (ms),237.71,0.00,8039.88,41880191.18,22.93,70.73,71.48,72.21,72.98,386.55,651.09,804.03,1112.61,274.31
Inter Token Latency (ms),240.41,58.90,661.21,57457.94,64.24,71.62,142.76,192.38,226.76,266.22,359.90,466.29,556.19,101.13
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),760.78,5.00,7428.00,181826.00,6.00,13.80,27.80,156.50,374.00,977.50,1568.40,2696.60,6126.42,1118.91
Output Token Count (tokens),760.78,5.00,7428.00,181826.00,6.00,13.80,27.80,156.50,374.00,977.50,1568.40,2696.60,6126.42,1118.91
Output Token Throughput Per User (tokens/sec/user),5.10,1.51,16.98,1219.02,1.80,2.14,2.78,3.76,4.41,5.20,7.01,13.96,15.57,2.95
Prefill Throughput Per User (tokens/sec/user),2529.34,5.33,167081.14,604512.43,18.10,306.37,434.65,607.13,1017.71,1516.69,2142.34,6090.03,29048.40,11760.01
Request Latency (ms),252651.54,23887.21,1758641.99,60383718.45,47563.59,76875.04,92657.54,118467.77,166117.15,294201.29,452003.19,664245.60,1485412.66,256690.01
Requested OSL (tokens),760.78,5.00,7428.00,181826.00,6.00,13.80,27.80,156.50,374.00,977.50,1568.40,2696.60,6126.42,1118.91
Time to First Output Token (ms),77420.62,733.10,128561.75,18503527.28,2713.38,16931.84,43365.60,66614.50,80760.40,93658.69,109167.73,116056.88,124214.85,26796.30
Time to First Token (ms),77420.62,733.10,128561.75,18503527.28,2713.38,16931.84,43365.60,66614.50,80760.40,93658.69,109167.73,116056.88,124214.85,26796.30
Time to Second Token (ms),162.97,0.90,800.69,38948.93,1.04,1.31,1.55,9.48,224.06,267.27,294.05,309.67,543.30,143.11
Tokens In Flight (tokens),2953415.71,91770.00,3717808.91,,,,,,3289966.87,,3562972.28,3630026.12,3685443.69,788811.61
Usage Completion Tokens (tokens),760.78,5.00,7428.00,181826.00,6.00,13.80,27.80,156.50,374.00,977.50,1568.40,2696.60,6126.42,1118.91
Usage Prompt Tokens (tokens),82988.26,430.00,195062.00,19834193.00,1201.52,23920.00,30749.60,49605.50,81101.00,114917.00,131646.40,152170.60,193781.64,43000.99
Usage Total Tokens (tokens),83749.03,449.00,196314.00,20016019.00,1220.34,24530.00,31074.60,50215.50,82288.00,115279.50,133016.80,154233.00,194592.04,43148.25

Metric,Value
Benchmark Duration (sec),1825.54
Input Token Throughput (tokens/sec),10864.81
Maximum Response Timestamp (ns),1780551554451907072.00
Minimum Request Timestamp (ns),1780549728907146496.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),99.60
Request Count,239.00
Request Throughput (requests/sec),0.13
Theoretical Prefix Cache Hit (%),95.65
Total Input Sequence Length (tokens),19834193.00
Total Output Sequence Length (tokens),181826.00
Total Output Tokens (tokens),181826.00
Total Token Throughput (tokens/sec),10964.41
Total Usage Completion Tokens (tokens),181826.00
Total Usage Prompt Tokens (tokens),19834193.00
Total Usage Total Tokens (tokens),20016019.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
