Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1121.15,6.00,9659.00,68390.00,10.80,18.00,101.00,204.00,427.00,1102.00,2762.00,4187.00,8535.20,1749.96
Output Token Count (tokens),1121.15,6.00,9659.00,68390.00,10.80,18.00,101.00,204.00,427.00,1102.00,2762.00,4187.00,8535.20,1749.96
Output Token Throughput Per User (tokens/sec/user),89.70,87.17,114.52,5471.53,87.18,87.19,87.31,87.55,89.31,89.74,90.43,90.84,110.74,4.19
Prefill Throughput Per User (tokens/sec/user),116971.63,2690.11,213453.23,7135269.35,4704.60,12461.79,39949.02,72185.29,96049.28,193518.26,209518.30,211622.58,213263.43,66729.47
Request Latency (ms),13600.97,299.74,108288.81,829659.37,318.44,867.71,1793.59,3159.78,5828.04,13517.48,34572.78,48881.56,97775.93,19933.70
Requested OSL (tokens),1121.15,6.00,9659.00,68390.00,10.80,18.00,101.00,204.00,427.00,1102.00,2762.00,4187.00,8535.20,1749.96
Time to First Output Token (ms),1040.81,151.29,6205.82,63489.45,170.35,357.38,382.16,552.52,722.19,1152.81,1558.36,3915.26,5537.50,1114.63
Time to First Token (ms),1040.81,151.29,6205.82,63489.45,170.35,357.38,382.16,552.52,722.19,1152.81,1558.36,3915.26,5537.50,1114.63
Time to Second Token (ms),10.28,7.75,11.04,626.94,8.51,9.45,9.84,10.05,10.36,10.55,10.70,10.78,10.99,0.49
Tokens In Flight (tokens),38676.50,0.00,119080.00,,,,,,0.00,,112629.24,115209.00,118105.00,43064.47
Usage Completion Tokens (tokens),1121.15,6.00,9659.00,68390.00,10.80,18.00,101.00,204.00,427.00,1102.00,2762.00,4187.00,8535.20,1749.96
Usage Prompt Tokens (tokens),81155.97,407.00,118979.00,4950514.00,827.00,55178.00,58075.00,63055.00,74397.00,113102.00,117608.00,118395.00,118979.00,26891.77
Usage Total Tokens (tokens),82277.11,425.00,119080.00,5018904.00,844.40,55529.00,60382.00,63831.00,78919.00,113895.00,117803.00,118800.00,119080.00,26853.05

Metric,Value
Benchmark Duration (sec),1739.31
Input Token Throughput (tokens/sec),2846.26
Maximum Response Timestamp (ns),1780469416208385280.00
Minimum Request Timestamp (ns),1780467676902987008.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),39.32
Request Count,61.00
Request Throughput (requests/sec),0.04
Theoretical Prefix Cache Hit (%),95.26
Total Input Sequence Length (tokens),4950514.00
Total Output Sequence Length (tokens),68390.00
Total Output Tokens (tokens),68390.00
Total Token Throughput (tokens/sec),2885.58
Total Usage Completion Tokens (tokens),68390.00
Total Usage Prompt Tokens (tokens),4950514.00
Total Usage Total Tokens (tokens),5018904.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
