Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1060.98,18.00,8921.00,53049.00,58.67,142.85,195.00,246.50,443.50,1230.00,2738.40,3264.15,6498.93,1472.19
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.53,0.00,1.18,26.62,0.00,0.00,0.00,0.00,0.68,0.71,0.92,1.14,1.17,0.37
HTTP Connection Overhead (ms),0.58,0.00,1.68,28.84,0.00,0.00,0.00,0.00,0.68,0.71,0.96,1.57,1.65,0.46
HTTP Connection Reused (ratio),0.30,0.00,1.00,15.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),284.08,5.61,2379.95,14204.11,16.49,39.05,53.01,66.82,119.43,329.68,731.40,871.80,1734.39,392.67
HTTP Data Sent (KB),294.70,1.42,405.22,14735.24,85.15,188.39,201.00,232.38,276.91,385.87,401.59,403.01,405.22,86.83
HTTP DNS Lookup (ms),0.04,0.00,0.51,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.43,0.48,0.13
HTTP Duration (excl. conn) (ms),20585.49,2821.97,152703.82,1029274.72,2835.32,3812.84,3936.68,5017.82,9141.51,20704.47,51395.50,66833.04,111107.63,26434.90
HTTP Receiving (ms),18505.08,152.07,152216.65,925254.22,1060.90,2500.87,3364.20,4123.13,8284.85,18575.52,48137.51,65610.40,110145.74,25899.88
HTTP Sending (ms),0.92,0.31,1.58,45.97,0.32,0.34,0.35,0.38,1.07,1.11,1.34,1.53,1.58,0.39
HTTP Total Time (ms),20586.07,2822.64,152704.53,1029303.56,2836.01,3813.64,3937.35,5018.00,9141.51,20705.00,51395.50,66833.73,111108.32,26434.88
HTTP Waiting (TTFB) (ms),2079.49,427.96,59707.43,103974.53,445.90,468.44,492.07,646.15,769.12,1129.43,1433.34,1840.09,31590.82,8242.29
Input Sequence Length (tokens),86682.68,412.00,118957.00,4334134.00,25295.67,55900.60,59522.10,68569.25,81383.00,113398.00,117912.00,118370.00,118957.00,25389.36
Inter Chunk Latency (ms),17.46,0.00,687.93,925254.19,13.49,14.30,14.87,15.22,16.26,19.43,19.86,20.12,38.98,6.55
Inter Token Latency (ms),17.02,8.95,20.09,850.92,11.22,14.04,14.40,15.39,16.53,19.73,19.94,20.03,20.08,2.41
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1099.84,18.00,9659.00,54992.00,58.67,143.30,198.60,252.00,448.50,1271.50,2762.00,3362.00,7041.91,1575.85
Output Token Count (tokens),1099.84,18.00,9659.00,54992.00,58.67,143.30,198.60,252.00,448.50,1271.50,2762.00,3362.00,7041.91,1575.85
Output Token Throughput Per User (tokens/sec/user),60.15,49.79,111.79,3007.56,49.81,49.93,50.16,50.69,60.51,64.99,69.45,71.21,93.09,10.31
Prefill Throughput Per User (tokens/sec/user),110359.16,6.90,193367.93,5517957.91,13654.78,52805.86,62442.53,73663.42,95823.94,151839.05,171435.31,180914.29,188401.58,47365.25
Request Latency (ms),20585.62,2822.10,152703.96,1029281.24,2835.45,3812.98,3936.82,5017.94,9141.64,20704.60,51395.63,66833.17,111107.76,26434.90
Requested OSL (tokens),1099.84,18.00,9659.00,54992.00,58.67,143.30,198.60,252.00,448.50,1271.50,2762.00,3362.00,7041.91,1575.85
Time to First Output Token (ms),2080.54,429.19,59707.91,104027.05,447.33,469.66,493.30,647.55,769.98,1130.67,1434.96,1840.95,31591.31,8242.21
Time to First Token (ms),2080.54,429.19,59707.91,104027.05,447.33,469.66,493.30,647.55,769.98,1130.67,1434.96,1840.95,31591.31,8242.21
Time to Second Token (ms),16.68,7.67,20.05,833.98,8.38,13.93,14.26,14.99,16.39,19.50,19.74,19.90,20.04,2.66
Tokens In Flight (tokens),48288.59,0.00,119058.00,,,,,,65765.71,,114381.90,116760.00,118446.00,46493.91
Usage Completion Tokens (tokens),1099.84,18.00,9659.00,54992.00,58.67,143.30,198.60,252.00,448.50,1271.50,2762.00,3362.00,7041.91,1575.85
Usage Prompt Tokens (tokens),86682.68,412.00,118957.00,4334134.00,25295.67,55900.60,59522.10,68569.25,81383.00,113398.00,117912.00,118370.00,118957.00,25389.36
Usage Total Tokens (tokens),87782.52,430.00,119058.00,4389126.00,25477.33,56367.70,60436.10,70848.75,82244.00,116760.00,118179.00,118775.00,119058.00,25312.93

Metric,Value
Benchmark Duration (sec),1767.91
Input Token Throughput (tokens/sec),2451.55
Maximum Response Timestamp (ns),1780486197353151488.00
Minimum Request Timestamp (ns),1780484429439046656.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),31.11
Request Count,50.00
Request Throughput (requests/sec),0.03
Theoretical Prefix Cache Hit (%),96.09
Total Input Sequence Length (tokens),4334134.00
Total Output Sequence Length (tokens),54992.00
Total Output Tokens (tokens),54992.00
Total Token Throughput (tokens/sec),2482.66
Total Usage Completion Tokens (tokens),54992.00
Total Usage Prompt Tokens (tokens),4334134.00
Total Usage Total Tokens (tokens),4389126.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
