Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Requested OSL (tokens),648.88,5.00,10571.00,489257.00,6.00,17.00,77.00,132.00,283.50,766.25,1538.40,2429.10,5002.42,991.88
Time to First Output Token (ms),4432.19,308.92,62393.78,3341873.97,545.45,872.11,1169.65,1970.41,3116.86,5176.36,7502.60,9650.34,28359.50,6011.05
Time to First Token (ms),4432.19,308.92,62393.78,3341873.97,545.45,872.11,1169.65,1970.41,3116.86,5176.36,7502.60,9650.34,28359.50,6011.05
Time to Second Token (ms),2231.23,0.31,30195.81,1682350.31,18.72,61.38,65.80,80.83,373.11,2273.97,6674.08,9516.69,24296.27,4532.69
Tokens In Flight (tokens),3779410.64,42138.37,4959677.38,,,,,,3949444.11,,4591770.48,4744860.29,4947684.21,814776.62
Usage Completion Tokens (tokens),648.88,5.00,10571.00,489257.00,6.00,17.00,77.00,132.00,283.50,766.25,1538.40,2429.10,5002.42,991.88
Usage Prompt Tokens (tokens),84553.41,406.00,238678.00,63753268.00,441.68,23888.00,31153.00,47275.00,78689.50,114839.75,154318.20,171259.45,221487.66,47994.00
Usage Total Tokens (tokens),85202.29,426.00,239597.00,64242525.00,464.74,24531.65,31629.10,47576.75,80003.50,115565.50,154395.70,171528.20,222217.73,48160.90

Metric,Value
Benchmark Duration (sec),1827.65
Input Token Throughput (tokens/sec),34882.64
Maximum Response Timestamp (ns),1780543226078250752.00
Minimum Request Timestamp (ns),1780541398427735040.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),267.70
Request Count,754.00
Request Throughput (requests/sec),0.41
Theoretical Prefix Cache Hit (%),95.71
Total Input Sequence Length (tokens),63753268.00
Total Output Sequence Length (tokens),489257.00
Total Output Tokens (tokens),489257.00
Total Token Throughput (tokens/sec),35150.33
Total Usage Completion Tokens (tokens),489257.00
Total Usage Prompt Tokens (tokens),63753268.00
Total Usage Total Tokens (tokens),64242525.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
