Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),1068.42,5.00,10571.00,104705.00,5.97,11.55,82.00,201.50,531.00,1153.75,2697.80,4369.40,6274.87,1614.42
Output Token Throughput Per User (tokens/sec/user),12.27,0.26,28.00,1202.11,0.38,2.52,3.41,6.79,9.92,16.26,26.40,26.97,27.67,7.72
Prefill Throughput Per User (tokens/sec/user),2133.06,4.57,163502.22,209040.11,5.79,46.12,70.93,115.88,171.76,267.23,889.56,2132.27,13147.37,16423.87
Request Latency (ms),506886.23,85535.94,1196509.28,49674850.14,90427.34,143249.70,248827.23,436542.99,511413.26,580579.61,689054.62,765059.95,1037046.96,188633.73
Requested OSL (tokens),1068.42,5.00,10571.00,104705.00,5.97,11.55,82.00,201.50,531.00,1153.75,2697.80,4369.40,6274.87,1614.42
Time to First Output Token (ms),445446.08,124366.24,618336.48,28508549.18,126547.80,153266.06,198788.63,422325.35,474383.29,535153.80,561720.20,581615.80,613860.16,127090.45
Time to First Token (ms),399555.40,748.66,567384.30,39156429.25,2507.27,32027.14,138670.52,397998.60,439121.67,509398.16,532570.00,541301.45,559690.44,149211.25
Time to Second Token (ms),7491.69,13.26,84697.28,734185.24,30.38,33.25,34.17,35.54,37.45,5457.35,19780.14,51317.52,82475.52,17530.34
Tokens In Flight (tokens),2243239.85,66184.00,2779458.61,,,,,,2542148.52,,2706409.34,2768647.20,2778395.24,684489.52
Usage Completion Tokens (tokens),1068.42,5.00,10571.00,104705.00,5.97,11.55,82.00,201.50,531.00,1153.75,2697.80,4369.40,6274.87,1614.42
Usage Prompt Tokens (tokens),78535.35,2316.00,190343.00,7696464.00,2317.94,20997.80,27591.10,47551.75,74124.50,104423.00,122986.00,155680.90,189784.28,42058.50
Usage Total Tokens (tokens),79603.77,2329.00,193039.00,7801169.00,2329.97,21282.45,28152.30,47841.75,74793.50,107394.25,123935.10,157924.75,190024.24,42540.26

Metric,Value
Benchmark Duration (sec),1824.59
Input Token Throughput (tokens/sec),4218.19
Maximum Response Timestamp (ns),1780508873000679680.00
Minimum Request Timestamp (ns),1780507048409885184.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),57.39
Request Count,98.00
Request Throughput (requests/sec),0.05
Theoretical Prefix Cache Hit (%),94.39
Total Input Sequence Length (tokens),7696464.00
Total Output Sequence Length (tokens),104705.00
Total Output Tokens (tokens),104705.00
Total Token Throughput (tokens/sec),4275.57
Total Usage Completion Tokens (tokens),104705.00
Total Usage Prompt Tokens (tokens),7696464.00
Total Usage Total Tokens (tokens),7801169.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
