Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),145.80,93.15,2829.15,9185.12,93.16,93.73,94.20,96.87,101.14,103.68,111.02,122.95,1178.54,340.95
Prefill Throughput Per User (tokens/sec/user),141778.81,5291.01,214890.52,8932065.29,6648.82,16554.93,87531.76,125980.10,152585.40,170886.44,203504.24,209316.69,214638.04,50262.35
Request Latency (ms),11683.76,231.23,96540.10,736076.76,270.83,556.92,974.40,2650.77,4974.11,11401.58,29486.52,42448.40,85616.87,17510.53
Requested OSL (tokens),1093.03,6.00,9659.00,68861.00,10.96,18.30,61.80,204.00,419.00,1102.00,2762.00,4104.50,8497.74,1729.25
Time to First Output Token (ms),719.14,81.46,3697.70,45305.80,125.18,327.51,415.90,458.82,508.14,658.17,916.45,2810.74,3571.85,718.75
Time to First Token (ms),719.14,81.46,3697.70,45305.80,125.18,327.51,415.90,458.82,508.14,658.17,916.45,2810.74,3571.85,718.75
Time to Second Token (ms),0.63,0.12,8.52,39.67,0.13,0.27,0.30,0.32,0.39,0.44,0.48,0.61,8.06,1.37
Tokens In Flight (tokens),34015.78,0.00,119106.00,,,,,,0.00,,111874.45,115298.49,118027.73,42537.67
Usage Completion Tokens (tokens),1093.03,6.00,9659.00,68861.00,10.96,18.30,61.80,204.00,419.00,1102.00,2762.00,4104.50,8497.74,1729.25
Usage Prompt Tokens (tokens),80613.87,431.00,119005.00,5078674.00,868.72,55366.70,58417.40,63127.50,74423.00,112200.00,117631.00,118373.20,119005.00,26646.80
Usage Total Tokens (tokens),81706.90,449.00,119106.00,5147535.00,886.10,55743.50,60446.20,63479.50,75138.00,113839.50,117826.00,118764.40,119106.00,26627.84

Metric,Value
Benchmark Duration (sec),1765.74
Input Token Throughput (tokens/sec),2876.22
Maximum Response Timestamp (ns),1780547983040832000.00
Minimum Request Timestamp (ns),1780546217296466432.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),39.00
Request Count,63.00
Request Throughput (requests/sec),0.04
Theoretical Prefix Cache Hit (%),95.37
Total Input Sequence Length (tokens),5078674.00
Total Output Sequence Length (tokens),68861.00
Total Output Tokens (tokens),68861.00
Total Token Throughput (tokens/sec),2915.22
Total Usage Completion Tokens (tokens),68861.00
Total Usage Prompt Tokens (tokens),5078674.00
Total Usage Total Tokens (tokens),5147535.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
