Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),888.37,6.00,12055.00,167013.00,12.87,19.70,88.00,171.75,346.50,926.00,2079.80,3086.70,7549.62,1510.41
Output Token Throughput Per User (tokens/sec/user),58.14,13.96,112.73,10930.35,37.54,42.83,45.91,51.64,59.62,63.69,68.05,71.59,82.03,10.20
Prefill Throughput Per User (tokens/sec/user),69562.31,296.58,213502.12,13077714.28,842.43,18796.08,30839.55,50864.93,66207.54,83407.79,114675.36,134358.76,164509.33,33998.32
Request Latency (ms),17314.36,241.40,181897.97,3255099.81,401.15,1443.47,2167.15,4033.06,7084.83,18664.69,47375.49,60829.03,132781.18,26940.45
Requested OSL (tokens),888.37,6.00,12055.00,167013.00,12.87,19.70,88.00,171.75,346.50,926.00,2079.80,3086.70,7549.62,1510.41
Time to First Output Token (ms),1508.31,99.54,58422.65,283561.88,136.93,394.42,479.93,618.64,838.20,1042.48,1500.99,1785.87,11009.25,5825.92
Time to First Token (ms),1508.31,99.54,58422.65,283561.88,136.93,394.42,479.93,618.64,838.20,1042.48,1500.99,1785.87,11009.25,5825.92
Time to Second Token (ms),35.08,0.15,1402.80,6595.68,0.18,12.31,13.15,14.90,16.60,18.31,21.36,21.99,570.59,131.14
Tokens In Flight (tokens),108079.33,0.00,272610.54,,,,,,103292.80,,206472.99,235048.34,272201.00,69437.50
Usage Completion Tokens (tokens),888.37,6.00,12055.00,167013.00,12.87,19.70,88.00,171.75,346.50,926.00,2079.80,3086.70,7549.62,1510.41
Usage Prompt Tokens (tokens),55484.67,408.00,118957.00,10431118.00,409.74,32943.25,37028.60,45188.75,54251.00,63597.50,74113.10,84252.65,117971.54,20067.59
Usage Total Tokens (tokens),56373.04,427.00,119058.00,10598131.00,430.48,33421.75,38146.00,46529.75,55180.50,63971.25,74763.70,85353.30,118256.48,20165.69

Metric,Value
Benchmark Duration (sec),1806.41
Input Token Throughput (tokens/sec),5774.52
Maximum Response Timestamp (ns),1780482850898440448.00
Minimum Request Timestamp (ns),1780481044492657920.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),92.46
Request Count,188.00
Request Throughput (requests/sec),0.10
Theoretical Prefix Cache Hit (%),94.34
Total Input Sequence Length (tokens),10431118.00
Total Output Sequence Length (tokens),167013.00
Total Output Tokens (tokens),167013.00
Total Token Throughput (tokens/sec),5866.97
Total Usage Completion Tokens (tokens),167013.00
Total Usage Prompt Tokens (tokens),10431118.00
Total Usage Total Tokens (tokens),10598131.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
