Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),21244.43,0.00,235299.86,,,,,,280.53,,71065.51,90099.25,131258.50,33568.44
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,828.08,4.00,10599.00,317983.00,6.00,6.00,10.00,95.75,373.50,996.50,2053.60,3060.55,5745.53,1300.56
HTTP Chunks Sent,1.00,1.00,1.00,384.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.49,0.00,1.28,186.82,0.00,0.00,0.00,0.00,0.62,0.66,0.94,1.06,1.12,0.35
HTTP Connection Overhead (ms),0.54,0.00,1.89,205.61,0.00,0.00,0.00,0.00,0.62,0.66,1.34,1.51,1.62,0.45
HTTP Connection Reused (ratio),0.31,0.00,1.00,120.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),203.67,1.58,2601.77,78208.03,2.06,2.07,3.04,24.14,92.22,244.62,503.30,751.01,1406.73,319.00
HTTP Data Sent (KB),394.20,2.75,981.21,151371.31,51.71,119.28,151.76,271.43,379.53,460.87,735.30,776.03,827.62,188.12
HTTP DNS Lookup (ms),0.05,0.00,0.61,18.79,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.45,0.50,0.14
HTTP Duration (excl. conn) (ms),20527.53,460.01,300439.32,7882571.02,690.47,1511.19,1649.48,3332.70,10029.94,25244.16,49916.68,65405.60,137117.55,30986.72
HTTP Receiving (ms),17573.36,38.89,291214.62,6748171.42,72.26,95.23,162.38,1722.26,7037.83,21571.55,45230.23,59209.70,131494.72,29879.35
HTTP Sending (ms),0.75,0.16,1.62,288.13,0.20,0.22,0.23,0.26,0.88,0.95,1.22,1.34,1.43,0.37
HTTP Total Time (ms),20528.06,460.01,300440.00,7882776.63,691.02,1511.30,1650.14,3333.18,10030.24,25244.79,49917.44,65406.96,137118.21,30986.83
HTTP Waiting (TTFB) (ms),2953.42,253.72,43465.82,1134111.47,278.25,746.29,918.94,1198.16,1582.48,2655.25,4723.76,10514.42,26485.82,4736.30
Input Sequence Length (tokens),99609.55,723.00,248731.00,38250066.00,13425.17,30054.20,38632.00,68588.00,95189.00,116978.00,186669.30,196752.45,210319.99,47784.99
Inter Chunk Latency (ms),21.27,0.07,4329.52,6748168.54,6.25,11.65,12.66,14.02,15.66,17.50,19.02,21.01,43.03,91.20
Inter Token Latency (ms),28.81,11.37,1529.32,11061.56,12.42,13.72,14.16,16.02,17.99,20.49,26.66,40.94,143.27,94.89
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),836.22,4.00,10710.00,321110.00,6.00,6.00,10.00,96.50,376.00,1003.50,2074.90,3101.75,5808.23,1314.21
Output Token Count (tokens),836.22,4.00,10710.00,321110.00,6.00,6.00,10.00,96.50,376.00,1003.50,2074.90,3101.75,5808.23,1314.21
Output Token Throughput Per User (tokens/sec/user),54.21,0.65,87.99,20816.03,7.15,24.43,37.51,48.81,55.59,62.44,70.61,72.87,80.52,14.44
Prefill Throughput Per User (tokens/sec/user),54794.37,1547.59,152307.81,21041039.02,2968.37,8456.50,14486.35,37881.91,57659.24,69206.13,81111.67,103623.19,125401.73,26969.27
Request Latency (ms),20527.63,460.12,300439.43,7882611.15,690.58,1511.31,1649.58,3332.80,10030.04,25244.26,49916.81,65405.71,137117.68,30986.72
Requested OSL (tokens),836.22,4.00,10710.00,321110.00,6.00,6.00,10.00,96.50,376.00,1003.50,2074.90,3101.75,5808.23,1314.21
Time to First Output Token (ms),2954.28,254.05,43466.84,1134442.60,278.60,747.28,919.94,1198.99,1583.23,2656.06,4724.65,10515.58,26486.87,4736.33
Time to First Token (ms),2954.28,254.05,43466.84,1134442.60,278.60,747.28,919.94,1198.99,1583.23,2656.06,4724.65,10515.58,26486.87,4736.33
Time to Second Token (ms),84.25,2.10,1931.34,32353.21,6.73,11.83,12.52,13.77,16.27,19.25,169.31,506.45,1140.85,239.36
Tokens In Flight (tokens),574379.81,0.00,1094805.79,,,,,,569777.72,,891396.08,992269.22,1087568.38,237051.42
Usage Completion Tokens (tokens),836.22,4.00,10710.00,321110.00,6.00,6.00,10.00,96.50,376.00,1003.50,2074.90,3101.75,5808.23,1314.21
Usage Prompt Tokens (tokens),99609.55,723.00,248731.00,38250066.00,13425.17,30054.20,38632.00,68588.00,95189.00,116978.00,186669.30,196752.45,210319.99,47784.99
Usage Total Tokens (tokens),100445.77,744.00,251505.00,38571176.00,13956.77,31676.00,38854.50,68958.25,95520.00,118078.50,190092.00,200852.75,211017.45,48357.79

Metric,Value
Benchmark Duration (sec),1815.57
Input Token Throughput (tokens/sec),21067.77
Maximum Response Timestamp (ns),1780472523028488704.00
Minimum Request Timestamp (ns),1780470707456185856.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),176.86
Request Count,384.00
Request Throughput (requests/sec),0.21
Theoretical Prefix Cache Hit (%),95.71
Total Input Sequence Length (tokens),38250066.00
Total Output Sequence Length (tokens),321110.00
Total Output Tokens (tokens),321110.00
Total Token Throughput (tokens/sec),21244.64
Total Usage Completion Tokens (tokens),321110.00
Total Usage Prompt Tokens (tokens),38250066.00
Total Usage Total Tokens (tokens),38571176.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
