Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),0.69,0.00,1.00,173.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),127.62,1.12,2326.54,31904.41,1.72,3.47,12.57,25.56,39.54,87.00,258.04,563.57,1637.90,289.42
HTTP Data Sent (KB),196.92,1.68,465.97,49230.51,2.09,66.08,82.18,135.48,200.74,247.67,287.09,330.53,461.41,90.23
HTTP DNS Lookup (ms),0.03,0.00,2.14,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.16
HTTP Duration (excl. conn) (ms),8341.86,215.61,108906.83,2085463.87,303.81,678.30,1229.30,1651.34,3377.75,7347.78,14771.89,37906.73,88005.90,15679.05
HTTP Receiving (ms),5902.56,0.62,102072.93,1475639.81,16.52,98.61,531.36,1053.42,1879.39,4205.60,10522.23,24393.20,80763.69,13732.43
HTTP Sending (ms),0.54,0.15,4.27,134.28,0.16,0.21,0.22,0.24,0.26,0.88,1.03,1.41,3.08,0.56
HTTP Total Time (ms),8342.17,215.61,108906.83,2085542.98,303.81,679.00,1229.95,1651.34,3377.75,7349.15,14771.89,37907.03,88005.90,15679.04
HTTP Waiting (TTFB) (ms),2438.76,78.02,55500.13,609689.78,117.54,275.63,365.17,463.35,675.52,1545.64,6138.48,9126.96,33013.30,5849.01
Input Sequence Length (tokens),50721.45,433.00,119005.00,12680362.00,490.00,17130.20,20979.80,34810.50,51620.00,64173.00,74128.90,84272.45,117799.30,23143.31
Inter Chunk Latency (ms),12.36,0.04,1435.81,1475539.45,0.83,7.28,9.04,9.66,10.75,12.60,18.24,23.81,27.14,16.17
Inter Token Latency (ms),11.11,0.12,61.74,2778.32,2.13,7.52,8.71,9.26,10.86,12.17,13.82,15.11,17.63,4.18
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),515.05,6.00,9379.00,128763.00,7.47,15.00,51.00,102.25,159.50,349.75,1040.20,2270.00,6636.66,1169.71
Output Token Count (tokens),515.05,6.00,9379.00,128763.00,7.47,15.00,51.00,102.25,159.50,349.75,1040.20,2270.00,6636.66,1169.71
Output Token Throughput Per User (tokens/sec/user),160.59,16.20,8234.55,40148.42,56.73,66.20,72.37,82.15,92.11,108.03,114.81,133.09,1648.09,641.72
Prefill Throughput Per User (tokens/sec/user),71112.57,510.47,171859.39,17778142.92,1424.72,2781.37,5698.02,22442.17,73971.03,108614.22,135968.18,147130.81,166032.83,47925.02
Request Latency (ms),8341.57,215.71,108906.93,2085391.53,303.92,678.42,1229.42,1651.45,3377.86,7347.84,14772.00,37899.95,87996.68,15678.36
Requested OSL (tokens),515.05,6.00,9379.00,128763.00,7.47,15.00,51.00,102.25,159.50,349.75,1040.20,2270.00,6636.66,1169.71
Time to First Output Token (ms),2439.41,78.99,55500.51,609852.08,117.90,276.01,365.56,464.30,675.88,1546.19,6140.29,9127.28,33013.62,5849.03
Time to First Token (ms),2439.41,78.99,55500.51,609852.08,117.90,276.01,365.56,464.30,675.88,1546.19,6140.29,9127.28,33013.62,5849.03
Time to Second Token (ms),3.82,0.08,250.91,953.92,0.11,0.14,0.22,0.32,0.42,0.52,1.00,6.87,91.55,23.30
Tokens In Flight (tokens),68759.48,0.00,293195.00,,,,,,62281.95,,175205.18,215833.12,291556.00,69123.76
Usage Completion Tokens (tokens),515.05,6.00,9379.00,128763.00,7.47,15.00,51.00,102.25,159.50,349.75,1040.20,2270.00,6636.66,1169.71
Usage Prompt Tokens (tokens),50721.45,433.00,119005.00,12680362.00,490.00,17130.20,20979.80,34810.50,51620.00,64173.00,74128.90,84272.45,117799.30,23143.31
Usage Total Tokens (tokens),51236.50,450.00,119106.00,12809125.00,511.92,17359.35,21086.30,35114.75,52089.00,64443.00,74637.00,85284.65,118031.02,23408.40

Metric,Value
Benchmark Duration (sec),1803.37
Input Token Throughput (tokens/sec),7031.48
Maximum Response Timestamp (ns),1780480819206893824.00
Minimum Request Timestamp (ns),1780479015835928320.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.40
Request Count,250.00
Request Throughput (requests/sec),0.14
Theoretical Prefix Cache Hit (%),91.43
Total Input Sequence Length (tokens),12680362.00
Total Output Sequence Length (tokens),128763.00
Total Output Tokens (tokens),128763.00
Total Token Throughput (tokens/sec),7102.88
Total Usage Completion Tokens (tokens),128763.00
Total Usage Prompt Tokens (tokens),12680362.00
Total Usage Total Tokens (tokens),12809125.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
