Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),332.66,9.12,748.89,43578.56,9.37,93.73,123.34,193.53,327.90,436.95,553.31,719.21,746.07,169.74
HTTP DNS Lookup (ms),0.35,0.00,3.43,45.32,0.00,0.00,0.00,0.00,0.43,0.49,0.55,0.58,2.79,0.46
HTTP Duration (excl. conn) (ms),477630.55,99468.85,1660159.58,62569602.63,131064.34,171843.84,253847.90,364545.30,436773.06,528937.52,672033.96,972794.63,1316626.38,230770.52
HTTP Receiving (ms),147468.50,211.44,1522110.24,19318372.86,539.10,3269.51,6711.41,25551.19,61683.23,162467.17,384576.12,646905.76,983608.30,223744.25
HTTP Sending (ms),1.21,0.21,7.16,158.98,0.24,0.26,0.27,0.93,1.33,1.46,1.66,1.71,4.23,0.82
HTTP Total Time (ms),477631.83,99470.49,1660161.24,62569769.64,131066.19,171845.33,253849.82,364546.58,436774.56,528937.84,672035.59,972795.84,1316627.15,230770.48
HTTP Waiting (TTFB) (ms),330160.85,13135.42,475924.81,43251070.79,14049.50,58713.65,130675.24,280746.87,387723.44,407691.47,428973.20,438574.69,459984.58,117453.97
Input Sequence Length (tokens),85741.16,2351.00,194540.00,11232092.00,2372.60,23920.00,31532.00,50043.00,84759.00,112452.00,142846.00,185959.50,193859.40,43939.48
Inter Chunk Latency (ms),163.49,0.23,4470.40,19317252.51,53.40,55.68,56.97,64.16,66.28,71.74,312.22,809.68,1628.50,317.11
Inter Token Latency (ms),183.07,49.66,987.17,23981.56,53.55,61.98,67.06,99.42,135.08,201.45,330.92,532.31,749.93,149.02
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1028.65,5.00,10571.00,134753.00,6.90,13.50,60.00,163.50,414.00,1101.00,2696.00,4431.00,7370.70,1653.52
Output Token Count (tokens),1028.65,5.00,10571.00,134753.00,6.90,13.50,60.00,163.50,414.00,1101.00,2696.00,4431.00,7370.70,1653.52
Output Token Throughput Per User (tokens/sec/user),7.90,1.01,20.14,1034.68,1.33,1.88,3.02,4.96,7.40,10.06,14.91,16.14,18.68,4.15
Prefill Throughput Per User (tokens/sec/user),448.56,5.84,9323.58,58761.21,7.76,60.81,100.08,157.52,254.31,381.70,730.00,1463.18,3931.57,939.33
Request Latency (ms),477622.13,99468.99,1660159.70,62568498.48,131064.48,171843.94,253848.03,364545.41,436773.18,528937.63,672034.06,972690.49,1316626.51,230763.44
Requested OSL (tokens),1028.65,5.00,10571.00,134753.00,6.90,13.50,60.00,163.50,414.00,1101.00,2696.00,4431.00,7370.70,1653.52
Time to First Output Token (ms),330162.18,13137.33,475925.91,43251245.97,14051.33,58715.12,130677.03,280747.91,387724.65,407692.51,428974.69,438575.69,459985.84,117453.76
Time to First Token (ms),330162.18,13137.33,475925.91,43251245.97,14051.33,58715.12,130677.03,280747.91,387724.65,407692.51,428974.69,438575.69,459985.84,117453.76
Time to Second Token (ms),87.39,0.29,275.29,11447.48,0.37,0.53,0.59,0.79,27.82,183.87,214.35,226.33,271.08,92.44
Tokens In Flight (tokens),3089433.43,89923.00,3721345.91,,,,,,3459716.76,,3643949.30,3664158.67,3720866.66,867645.39
Usage Completion Tokens (tokens),1028.65,5.00,10571.00,134753.00,6.90,13.50,60.00,163.50,414.00,1101.00,2696.00,4431.00,7370.70,1653.52
Usage Prompt Tokens (tokens),85741.16,2351.00,194540.00,11232092.00,2372.60,23920.00,31532.00,50043.00,84759.00,112452.00,142846.00,185959.50,193859.40,43939.48
Usage Total Tokens (tokens),86769.81,2363.00,194871.00,11366845.00,2627.40,24617.00,31649.00,50736.50,84907.00,113638.50,147365.00,188176.50,194348.50,44229.45

Metric,Value
Benchmark Duration (sec),1825.37
Input Token Throughput (tokens/sec),6153.33
Maximum Response Timestamp (ns),1780477014612446464.00
Minimum Request Timestamp (ns),1780475189245061120.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),73.82
Request Count,131.00
Request Throughput (requests/sec),0.07
Theoretical Prefix Cache Hit (%),95.56
Total Input Sequence Length (tokens),11232092.00
Total Output Sequence Length (tokens),134753.00
Total Output Tokens (tokens),134753.00
Total Token Throughput (tokens/sec),6227.15
Total Usage Completion Tokens (tokens),134753.00
Total Usage Prompt Tokens (tokens),11232092.00
Total Usage Total Tokens (tokens),11366845.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
