Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Tokens (tokens),84221.78,431.00,191382.00,28635405.00,456.79,32670.55,40417.00,50655.25,87033.50,114185.25,129782.00,139300.65,189055.05,38176.90
Usage Total Tokens (tokens),84926.92,450.00,194665.00,28875153.00,478.89,33095.40,41167.80,51200.50,87383.00,116549.00,130377.80,139911.30,190284.53,38464.99

Metric,Value
Benchmark Duration (sec),1827.38
Input Token Throughput (tokens/sec),15670.16
Maximum Response Timestamp (ns),1780479539664587520.00
Minimum Request Timestamp (ns),1780477712280467968.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),131.20
Request Count,340.00
Request Throughput (requests/sec),0.19
Theoretical Prefix Cache Hit (%),94.68
Total Input Sequence Length (tokens),28635405.00
Total Output Sequence Length (tokens),239748.00
Total Output Tokens (tokens),239748.00
Total Token Throughput (tokens/sec),15801.36
Total Usage Completion Tokens (tokens),239748.00
Total Usage Prompt Tokens (tokens),28635405.00
Total Usage Total Tokens (tokens),28875153.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
