Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.39,0.00,1.35,147.98,0.00,0.00,0.00,0.00,0.38,0.53,0.91,1.16,1.31,0.35
HTTP Connection Reused (ratio),0.33,0.00,1.00,128.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),18.87,1.17,226.70,7244.17,1.17,1.20,1.23,4.46,11.64,19.98,44.64,66.35,145.16,26.37
HTTP Data Sent (KB),362.68,1.45,1009.21,139270.69,1.90,125.49,152.24,198.56,352.95,458.77,551.43,894.64,977.24,204.88
HTTP DNS Lookup (ms),0.05,0.00,0.50,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.37,0.43,0.11
HTTP Duration (excl. conn) (ms),41173.43,245.31,200457.56,15810598.40,2327.33,6339.82,11446.15,19669.18,34448.46,58284.56,77154.13,96522.05,122132.56,28627.41
HTTP Receiving (ms),12810.71,53.92,148005.93,4919313.48,63.51,146.33,591.82,2722.23,7570.03,14329.20,32144.11,48749.16,89090.88,18079.54
HTTP Sending (ms),0.52,0.10,1.19,200.86,0.13,0.14,0.15,0.18,0.59,0.73,0.87,0.98,1.11,0.29
HTTP Total Time (ms),41173.82,245.87,200458.08,15810746.37,2327.33,6339.89,11446.15,19670.27,34448.93,58284.84,77154.33,96523.05,122133.07,28627.50
HTTP Waiting (TTFB) (ms),28362.20,70.64,93140.52,10891084.06,581.16,1721.49,4221.74,11549.36,23841.79,39911.98,60805.01,73596.07,87975.31,21948.04
Input Sequence Length (tokens),91794.22,420.00,256199.00,35248982.00,471.63,31900.40,38714.70,50409.00,89035.00,115875.00,140507.20,227003.35,248212.45,51961.53
Inter Chunk Latency (ms),246.77,8.43,15410.69,4919098.57,126.27,167.96,181.31,195.93,206.72,228.49,255.50,275.65,1203.21,347.17
Inter Token Latency (ms),15.70,7.94,429.78,6027.22,9.01,9.77,10.04,10.95,12.32,13.79,19.06,23.99,69.37,24.63
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1029.92,6.00,13081.00,395490.00,6.00,12.00,19.60,198.75,602.00,1080.25,2503.50,3769.95,8385.46,1536.65
Output Token Count (tokens),1029.92,6.00,13081.00,395490.00,6.00,12.00,19.60,198.75,602.00,1080.25,2503.50,3769.95,8385.46,1536.65
Output Token Throughput Per User (tokens/sec/user),78.93,2.33,125.90,30308.47,14.66,41.69,52.47,72.54,81.19,91.36,99.58,102.31,111.06,19.26
Prefill Throughput Per User (tokens/sec/user),9303.43,5.60,141950.67,3572515.27,49.98,736.72,1197.57,2143.31,3548.34,7327.87,21239.13,37242.45,100896.62,18447.31
Request Latency (ms),41173.51,245.39,200457.65,15810627.84,2327.41,6339.89,11446.22,19669.24,34448.53,58284.63,77154.22,96522.12,122132.64,28627.41
Requested OSL (tokens),1029.92,6.00,13081.00,395490.00,6.00,12.00,19.60,198.75,602.00,1080.25,2503.50,3769.95,8385.46,1536.65
Time to First Output Token (ms),36490.11,2174.17,98891.44,6166828.13,3317.72,7059.89,10977.19,16921.93,33885.61,49253.09,67222.54,79033.73,95499.86,22139.70
Time to First Token (ms),28363.36,71.47,93140.76,10891529.27,581.38,1721.86,4222.50,11550.43,23842.45,39912.76,60805.84,73596.79,87976.29,21948.06
Time to Second Token (ms),412.88,53.92,8595.66,158545.77,63.51,140.58,194.14,205.47,233.45,316.85,635.09,1143.63,3664.56,758.99
Tokens In Flight (tokens),905473.49,46543.00,1417915.46,,,,,,935129.89,,1181594.17,1317957.27,1375844.00,260220.65
Usage Completion Tokens (tokens),1029.92,6.00,13081.00,395490.00,6.00,12.00,19.60,198.75,602.00,1080.25,2503.50,3769.95,8385.46,1536.65
Usage Prompt Tokens (tokens),91794.22,420.00,256199.00,35248982.00,471.63,31900.40,38714.70,50409.00,89035.00,115875.00,140507.20,227003.35,248212.45,51961.53
Usage Total Tokens (tokens),92824.15,435.00,257260.00,35644472.00,486.82,32545.45,39228.50,51047.75,89046.50,117501.50,145094.00,228315.95,249152.49,52486.07

Metric,Value
Benchmark Duration (sec),1823.76
Input Token Throughput (tokens/sec),19327.64
Maximum Response Timestamp (ns),1780444759167112192.00
Minimum Request Timestamp (ns),1780442935407125760.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),216.85
Request Count,384.00
Request Throughput (requests/sec),0.21
Theoretical Prefix Cache Hit (%),94.88
Total Input Sequence Length (tokens),35248982.00
Total Output Sequence Length (tokens),395490.00
Total Output Tokens (tokens),395490.00
Total Token Throughput (tokens/sec),19544.50
Total Usage Completion Tokens (tokens),395490.00
Total Usage Prompt Tokens (tokens),35248982.00
Total Usage Total Tokens (tokens),35644472.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
