Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),3191.43,312.52,62038.31,2932922.83,492.05,815.08,1032.69,1581.26,2319.65,3220.33,4452.48,5388.63,46521.07,5966.02
Time to Second Token (ms),991.08,0.32,67006.87,910798.72,1.04,64.55,66.02,68.08,195.41,1177.68,2654.22,4449.65,7254.27,2667.92
Tokens In Flight (tokens),2662541.11,61688.30,3568684.37,,,,,,2781373.30,,3212319.94,3291369.66,3451165.40,548371.99
Usage Completion Tokens (tokens),677.97,4.00,11711.00,623055.00,12.18,30.00,92.80,169.00,352.00,770.00,1448.20,2116.80,5674.56,1052.30
Usage Prompt Tokens (tokens),65738.26,405.00,124752.00,60413461.00,409.00,4124.00,35176.40,48072.50,64907.00,88133.00,103105.20,107177.40,115080.50,27384.10
Usage Total Tokens (tokens),66416.23,423.00,126478.00,61036516.00,430.00,5082.00,35654.20,48647.50,65402.00,89133.50,103758.60,107912.80,116609.34,27478.19

Metric,Value
Benchmark Duration (sec),1826.08
Input Token Throughput (tokens/sec),33083.74
Maximum Response Timestamp (ns),1780483497848549888.00
Minimum Request Timestamp (ns),1780481671771557888.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),341.20
Request Count,919.00
Request Throughput (requests/sec),0.50
Theoretical Prefix Cache Hit (%),95.37
Total Input Sequence Length (tokens),60413461.00
Total Output Sequence Length (tokens),623055.00
Total Output Tokens (tokens),623055.00
Total Token Throughput (tokens/sec),33424.94
Total Usage Completion Tokens (tokens),623055.00
Total Usage Prompt Tokens (tokens),60413461.00
Total Usage Total Tokens (tokens),61036516.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
