Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),2316.02,65.70,52733.09,585951.82,103.44,210.57,290.39,388.98,520.13,1285.56,4421.40,7856.13,37809.20,6393.78
Time to Second Token (ms),6.86,0.10,360.93,1734.67,0.10,0.11,0.13,0.22,0.28,0.35,0.46,6.38,248.51,40.58
Tokens In Flight (tokens),67356.91,0.00,284936.79,,,,,,61851.44,,153980.00,209655.79,282618.73,70276.29
Usage Completion Tokens (tokens),513.48,6.00,9379.00,129911.00,7.56,15.00,51.20,103.00,160.00,350.00,1038.20,2198.00,6622.68,1163.42
Usage Prompt Tokens (tokens),50348.29,431.00,119005.00,12738117.00,490.00,17132.00,20385.20,34619.00,51421.00,64095.00,74128.00,84233.60,117789.40,23256.19
Usage Total Tokens (tokens),50861.77,448.00,119106.00,12868028.00,510.08,17377.40,20630.20,34787.00,51616.00,64443.00,74632.00,85113.20,118018.96,23519.06

Metric,Value
Benchmark Duration (sec),1805.80
Input Token Throughput (tokens/sec),7053.99
Maximum Response Timestamp (ns),1780553600887453184.00
Minimum Request Timestamp (ns),1780551795085594624.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.94
Request Count,253.00
Request Throughput (requests/sec),0.14
Theoretical Prefix Cache Hit (%),91.53
Total Input Sequence Length (tokens),12738117.00
Total Output Sequence Length (tokens),129911.00
Total Output Tokens (tokens),129911.00
Total Token Throughput (tokens/sec),7125.94
Total Usage Completion Tokens (tokens),129911.00
Total Usage Prompt Tokens (tokens),12738117.00
Total Usage Total Tokens (tokens),12868028.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
