Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,917.17,5.00,10553.00,276984.00,6.00,15.10,75.30,201.50,493.00,1130.75,2200.70,3269.90,6092.74,1243.50
HTTP Chunks Sent,1.00,1.00,1.00,302.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.78,0.00,7.68,236.54,0.00,0.00,0.00,0.64,0.71,1.12,1.23,1.31,1.41,0.68
HTTP Connection Overhead (ms),0.99,0.00,9.29,300.48,0.00,0.00,0.00,0.64,0.71,1.59,1.71,1.86,2.00,0.93
HTTP Connection Reused (ratio),0.20,0.00,1.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.40
HTTP Data Received (KB),228.14,1.84,2627.77,68899.54,2.09,4.35,19.41,50.68,123.18,281.70,546.00,807.72,1503.88,308.20
HTTP Data Sent (KB),307.57,1.73,736.53,92884.89,9.12,93.73,143.05,197.28,286.29,425.67,485.23,583.22,731.67,152.40
HTTP DNS Lookup (ms),0.21,0.00,3.17,63.94,0.00,0.00,0.00,0.00,0.00,0.47,0.52,0.56,0.60,0.31
HTTP Duration (excl. conn) (ms),161773.09,1789.26,820501.79,48855474.69,10366.76,48496.09,76146.43,100639.60,142492.82,195479.24,268600.95,344015.78,504425.53,99651.12
HTTP Receiving (ms),72691.99,230.15,819781.24,21952980.65,347.67,1226.03,5907.43,15167.33,39650.91,87747.50,180618.56,269350.53,433777.55,97850.98
HTTP Sending (ms),1.07,0.16,7.91,324.55,0.23,0.25,0.27,0.92,1.01,1.41,1.54,1.67,1.79,0.68
HTTP Total Time (ms),161774.09,1790.93,820503.34,48855775.17,10368.43,48497.68,76147.30,100641.12,142493.19,195479.90,268602.52,344015.86,504434.74,99651.22
HTTP Waiting (TTFB) (ms),89080.03,252.43,163881.40,26902169.49,837.24,4006.26,40213.76,68186.01,91489.59,118129.67,133789.68,139028.99,156961.99,38443.73
Input Sequence Length (tokens),79086.94,432.00,191382.00,23884256.00,2349.04,23919.00,36953.00,50680.50,73696.00,109484.75,124003.90,150528.55,190120.95,39224.23
Inter Chunk Latency (ms),88.64,0.00,7472.67,21951821.59,1.08,1.61,41.73,64.67,67.66,69.75,135.03,137.66,570.23,138.90
Inter Token Latency (ms),80.51,39.83,300.48,24315.19,52.08,60.91,64.84,68.60,76.60,85.21,100.37,114.52,145.87,21.38
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),919.15,5.00,10571.00,277582.00,6.00,15.10,75.40,202.50,494.00,1132.75,2205.50,3277.15,6100.74,1245.66
Output Token Count (tokens),919.15,5.00,10571.00,277582.00,6.00,15.10,75.40,202.50,494.00,1132.75,2205.50,3277.15,6100.74,1245.66
Output Token Throughput Per User (tokens/sec/user),12.99,3.33,25.11,3923.31,6.86,8.73,9.96,11.74,13.06,14.58,15.42,16.42,19.20,2.48
Prefill Throughput Per User (tokens/sec/user),4397.38,3.75,132106.27,1328009.33,21.28,231.95,381.71,526.97,851.91,1362.66,2685.69,19354.40,95321.39,15810.91
Request Latency (ms),161769.38,1789.40,820501.91,48854352.16,10366.89,48496.21,76146.55,100630.77,142492.93,195479.35,268601.07,344015.89,504425.62,99648.47
Requested OSL (tokens),919.15,5.00,10571.00,277582.00,6.00,15.10,75.40,202.50,494.00,1132.75,2205.50,3277.15,6100.74,1245.66
Time to First Output Token (ms),89081.23,254.17,163881.77,26902530.57,839.12,4008.02,40214.22,68186.42,91490.93,118130.82,133791.16,139030.59,156963.09,38443.56
Time to First Token (ms),89081.23,254.17,163881.77,26902530.57,839.12,4008.02,40214.22,68186.42,91490.93,118130.82,133791.16,139030.59,156963.09,38443.56
Time to Second Token (ms),68.24,0.16,1187.97,20608.99,0.35,0.55,0.64,0.84,17.62,59.50,214.25,300.14,898.30,148.30
Tokens In Flight (tokens),2295557.95,73844.02,2889397.32,,,,,,2451186.84,,2714591.53,2761356.35,2863575.90,522516.59
Usage Completion Tokens (tokens),919.15,5.00,10571.00,277582.00,6.00,15.10,75.40,202.50,494.00,1132.75,2205.50,3277.15,6100.74,1245.66
Usage Prompt Tokens (tokens),79086.94,432.00,191382.00,23884256.00,2349.04,23919.00,36953.00,50680.50,73696.00,109484.75,124003.90,150528.55,190120.95,39224.23
Usage Total Tokens (tokens),80006.09,453.00,194665.00,24161838.00,2361.05,24550.05,37807.20,51247.75,73933.50,111854.00,125615.30,151824.20,190312.27,39580.21

Metric,Value
Benchmark Duration (sec),1828.29
Input Token Throughput (tokens/sec),13063.69
Maximum Response Timestamp (ns),1780555892718401280.00
Minimum Request Timestamp (ns),1780554064424738816.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),151.83
Request Count,302.00
Request Throughput (requests/sec),0.17
Theoretical Prefix Cache Hit (%),95.08
Total Input Sequence Length (tokens),23884256.00
Total Output Sequence Length (tokens),277582.00
Total Output Tokens (tokens),277582.00
Total Token Throughput (tokens/sec),13215.51
Total Usage Completion Tokens (tokens),277582.00
Total Usage Prompt Tokens (tokens),23884256.00
Total Usage Total Tokens (tokens),24161838.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
