Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Completion Tokens (tokens),499.05,4.00,8749.00,179658.00,6.00,6.00,9.00,60.50,191.50,554.00,1156.70,2034.40,4072.69,915.79
Usage Prompt Tokens (tokens),72800.05,399.00,248730.00,26208019.00,462.00,20313.40,26672.80,49244.00,74450.50,95621.25,104664.00,117298.30,139484.06,33911.81
Usage Total Tokens (tokens),73299.10,417.00,251504.00,26387677.00,482.36,20665.00,27309.80,49888.00,75088.00,95715.25,104754.90,117713.70,140273.61,34096.65

Metric,Value
Benchmark Duration (sec),1817.79
Input Token Throughput (tokens/sec),14417.48
Maximum Response Timestamp (ns),1780469476374875136.00
Minimum Request Timestamp (ns),1780467658580165632.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),98.83
Request Count,360.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),96.53
Total Input Sequence Length (tokens),26208019.00
Total Output Sequence Length (tokens),179658.00
Total Output Tokens (tokens),179658.00
Total Token Throughput (tokens/sec),14516.31
Total Usage Completion Tokens (tokens),179658.00
Total Usage Prompt Tokens (tokens),26208019.00
Total Usage Total Tokens (tokens),26387677.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
