Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),0.67,0.11,1.42,88.79,0.12,0.14,0.16,0.52,0.72,0.87,1.01,1.24,1.39,0.32
HTTP Total Time (ms),546916.61,63954.00,1742000.25,72192992.42,102866.11,150833.31,216392.22,487806.03,549166.17,615644.77,746837.24,982717.85,1442074.93,249574.83
HTTP Waiting (TTFB) (ms),406517.38,13451.43,564593.78,53660294.31,14517.28,31259.91,75527.43,316206.29,492371.23,525536.89,544009.02,552075.93,563078.64,173594.51
Input Sequence Length (tokens),82525.03,2349.00,194151.00,10893304.00,2374.91,19499.20,27835.20,48589.75,84767.00,109258.25,137816.00,152014.60,192898.76,43190.49
Inter Chunk Latency (ms),151.00,0.40,4560.19,18532179.23,56.37,57.64,58.24,59.87,67.27,68.99,311.70,814.37,1541.25,287.05
Inter Token Latency (ms),182.88,56.22,837.88,24139.89,57.38,63.11,67.65,104.54,139.96,188.77,356.21,557.23,705.39,143.23
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),950.32,5.00,10571.00,125442.00,6.93,13.55,83.80,157.00,364.50,901.75,2331.80,4022.35,7368.79,1619.86
Output Token Count (tokens),950.32,5.00,10571.00,125442.00,6.93,13.55,83.80,157.00,364.50,901.75,2331.80,4022.35,7368.79,1619.86
Output Token Throughput Per User (tokens/sec/user),7.79,1.19,17.79,1027.76,1.42,1.80,2.81,5.30,7.15,9.57,14.78,15.85,17.43,4.01
Prefill Throughput Per User (tokens/sec/user),528.87,4.84,11953.23,69810.19,5.91,48.84,60.36,114.31,197.93,304.09,1404.36,1838.34,7460.63,1379.22
Request Latency (ms),546913.43,63952.95,1741999.40,72192572.82,102864.92,150832.99,216391.26,487805.11,549166.23,615644.33,746771.17,982716.63,1442074.09,249573.68
Requested OSL (tokens),950.32,5.00,10571.00,125442.00,6.93,13.55,83.80,157.00,364.50,901.75,2331.80,4022.35,7368.79,1619.86
Time to First Output Token (ms),406518.13,13452.84,564594.22,53660393.59,14518.35,31260.54,75528.39,316206.85,492371.66,525537.75,544009.89,552076.34,563079.21,173594.39
Time to First Token (ms),406518.13,13452.84,564594.22,53660393.59,14518.35,31260.54,75528.39,316206.85,492371.66,525537.75,544009.89,552076.34,563079.21,173594.39
Time to Second Token (ms),121.10,0.70,303.34,15984.90,1.63,14.33,23.89,36.69,48.25,230.84,267.47,278.77,297.99,103.65
Tokens In Flight (tokens),3380301.37,106883.00,4400504.90,,,,,,3942300.84,,4273981.85,4326867.76,4396811.75,1162279.15
Usage Completion Tokens (tokens),950.32,5.00,10571.00,125442.00,6.93,13.55,83.80,157.00,364.50,901.75,2331.80,4022.35,7368.79,1619.86
Usage Prompt Tokens (tokens),82525.03,2349.00,194151.00,10893304.00,2374.91,19499.20,27835.20,48589.75,84767.00,109258.25,137816.00,152014.60,192898.76,43190.49
Usage Total Tokens (tokens),83475.35,2361.00,194473.00,11018746.00,2637.77,19853.15,28188.00,49175.25,85730.00,110822.00,137960.20,152604.90,193648.80,43413.21

Metric,Value
Benchmark Duration (sec),1826.22
Input Token Throughput (tokens/sec),5964.95
Maximum Response Timestamp (ns),1780482570204867584.00
Minimum Request Timestamp (ns),1780480743986005248.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),68.69
Request Count,132.00
Request Throughput (requests/sec),0.07
Theoretical Prefix Cache Hit (%),95.24
Total Input Sequence Length (tokens),10893304.00
Total Output Sequence Length (tokens),125442.00
Total Output Tokens (tokens),125442.00
Total Token Throughput (tokens/sec),6033.64
Total Usage Completion Tokens (tokens),125442.00
Total Usage Prompt Tokens (tokens),10893304.00
Total Usage Total Tokens (tokens),11018746.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
