Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),27696.99,4.00,273974.62,,,,,,26153.46,,40231.82,47191.85,92976.12,16032.66
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,641.88,4.00,6551.00,500670.00,12.00,20.95,91.00,169.00,331.50,781.25,1505.40,2194.55,4649.94,855.82
HTTP Chunks Sent,1.00,1.00,1.00,780.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.34,0.00,1.24,265.89,0.00,0.00,0.00,0.00,0.40,0.51,0.72,0.77,1.08,0.29
HTTP Connection Overhead (ms),0.40,0.00,1.78,313.31,0.00,0.00,0.00,0.00,0.40,0.51,1.01,1.10,1.46,0.39
HTTP Connection Reused (ratio),0.36,0.00,1.00,281.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),172.24,1.89,1750.80,134348.99,4.04,6.39,25.20,46.07,89.42,209.81,402.84,586.40,1242.81,228.41
HTTP Data Sent (KB),220.33,1.33,424.31,171860.36,1.50,14.30,116.57,169.76,211.06,281.04,345.30,355.36,414.29,88.89
HTTP DNS Lookup (ms),0.06,0.00,0.55,47.42,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.34,0.43,0.13
HTTP Duration (excl. conn) (ms),163054.36,4233.81,1561151.88,127182404.46,19108.69,30518.97,40050.03,61280.13,99498.72,198074.94,345698.68,491592.66,1024053.24,182724.87
HTTP Receiving (ms),138125.52,240.54,1548736.73,107737906.95,896.77,4515.06,16988.41,37221.63,72258.75,176081.28,312066.56,462520.51,999272.94,183478.65
HTTP Sending (ms),0.58,0.15,1.64,454.62,0.17,0.19,0.20,0.25,0.61,0.78,1.00,1.09,1.45,0.31
HTTP Total Time (ms),163054.77,4233.81,1561152.92,127182717.76,19109.13,30519.34,40050.40,61280.38,99498.93,198075.22,345698.82,491592.68,1024053.81,182724.91
HTTP Waiting (TTFB) (ms),24928.26,1035.88,74758.17,19444042.89,2912.95,6901.59,10058.91,15585.44,24886.64,31766.27,39442.47,46510.56,61286.61,12068.17
Input Sequence Length (tokens),64293.94,406.00,124300.00,50149271.00,410.00,4127.00,33941.80,49244.25,61013.00,82388.50,101512.00,104260.15,120636.43,26069.44
Inter Chunk Latency (ms),215.52,0.02,58964.75,107735825.12,1.86,67.40,70.81,72.45,73.73,75.55,133.64,1056.58,3152.65,1005.32
Inter Token Latency (ms),220.30,72.30,795.85,171831.63,74.60,130.81,153.06,175.97,198.44,249.33,291.12,375.74,588.41,86.51
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),654.92,4.00,7237.00,510836.00,12.00,20.95,91.00,169.00,331.50,791.00,1520.10,2205.40,5168.43,897.57
Output Token Count (tokens),654.92,4.00,7237.00,510836.00,12.00,20.95,91.00,169.00,331.50,791.00,1520.10,2205.40,5168.43,897.57
Output Token Throughput Per User (tokens/sec/user),5.10,1.26,13.83,3976.95,1.70,2.66,3.44,4.01,5.04,5.68,6.53,7.64,13.41,1.83
Prefill Throughput Per User (tokens/sec/user),3958.35,7.89,93368.16,3087510.16,14.36,329.16,1103.50,1753.61,2632.77,4297.39,7052.54,10357.94,23742.62,5995.58
Request Latency (ms),163051.78,4233.90,1561151.97,127180390.25,19108.77,30519.04,40050.09,61280.22,99498.81,198075.01,345698.82,491518.96,1024053.33,182721.75
Requested OSL (tokens),654.92,4.00,7237.00,510836.00,12.00,20.95,91.00,169.00,331.50,791.00,1520.10,2205.40,5168.43,897.57
Time to First Output Token (ms),24928.93,1036.99,74758.59,19444565.13,2914.10,6902.22,10059.81,15585.93,24887.79,31766.79,39443.65,46511.65,61287.39,12068.16
Time to First Token (ms),24928.93,1036.99,74758.59,19444565.13,2914.10,6902.22,10059.81,15585.93,24887.79,31766.79,39443.65,46511.65,61287.39,12068.16
Time to Second Token (ms),3266.40,0.82,58964.75,2547791.91,2.97,75.25,76.47,78.28,80.08,231.72,2893.37,31199.54,53890.04,10671.06
Tokens In Flight (tokens),4755141.55,70491.66,5868075.72,,,,,,5220103.23,,5522166.31,5584638.29,5722193.21,1139892.82
Usage Completion Tokens (tokens),654.92,4.00,7237.00,510836.00,12.00,20.95,91.00,169.00,331.50,791.00,1520.10,2205.40,5168.43,897.57
Usage Prompt Tokens (tokens),64293.94,406.00,124300.00,50149271.00,410.00,4127.00,33941.80,49244.25,61013.00,82388.50,101512.00,104260.15,120636.43,26069.44
Usage Total Tokens (tokens),64948.86,426.00,124397.00,50660107.00,428.00,5167.70,34207.80,49695.50,61835.00,83322.50,102015.80,104404.25,122162.34,26170.01

Metric,Value
Benchmark Duration (sec),1829.06
Input Token Throughput (tokens/sec),27418.12
Maximum Response Timestamp (ns),1780501962931086336.00
Minimum Request Timestamp (ns),1780500133875489792.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),279.29
Request Count,780.00
Request Throughput (requests/sec),0.43
Theoretical Prefix Cache Hit (%),95.18
Total Input Sequence Length (tokens),50149271.00
Total Output Sequence Length (tokens),510836.00
Total Output Tokens (tokens),510836.00
Total Token Throughput (tokens/sec),27697.41
Total Usage Completion Tokens (tokens),510836.00
Total Usage Prompt Tokens (tokens),50149271.00
Total Usage Total Tokens (tokens),50660107.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
