Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),18093.32,82.58,285672.19,7056395.77,266.52,859.28,1831.70,3681.45,7953.31,18896.52,41284.98,66196.02,148028.35,31230.79
HTTP Sending (ms),0.92,0.21,2.55,358.20,0.29,0.31,0.35,0.39,1.05,1.16,1.44,1.58,1.71,0.43
HTTP Total Time (ms),19307.41,475.65,286892.22,7529890.27,734.66,2079.59,2953.97,4761.67,9310.30,19968.26,41839.92,67741.31,149504.53,31317.21
HTTP Waiting (TTFB) (ms),1212.59,143.71,6712.72,472910.53,240.38,460.30,567.29,761.88,1042.12,1416.51,1860.26,2619.59,4609.08,791.12
Input Sequence Length (tokens),58269.95,406.00,118957.00,22725280.00,408.89,4060.00,31255.00,42154.25,61297.00,73866.75,88657.40,101579.60,117290.86,25078.97
Inter Chunk Latency (ms),22.87,0.00,7782.52,7056290.42,6.04,16.08,17.35,18.36,19.53,20.97,21.90,22.29,44.13,62.35
Inter Token Latency (ms),24.09,14.63,356.56,9394.46,15.91,17.97,18.71,20.16,21.74,23.67,26.72,29.81,61.98,19.54
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),818.34,5.00,12679.00,319154.00,12.89,21.00,88.00,165.50,369.50,828.00,1843.00,3192.95,6558.03,1415.18
Output Token Count (tokens),818.34,5.00,12679.00,319154.00,12.89,21.00,88.00,165.50,369.50,828.00,1843.00,3192.95,6558.03,1415.18
Output Token Throughput Per User (tokens/sec/user),45.35,2.80,68.37,17686.40,16.18,33.55,37.42,42.25,45.99,49.60,53.45,55.65,62.86,7.96
Prefill Throughput Per User (tokens/sec/user),55588.38,626.88,167154.04,21679469.65,901.03,6704.60,15816.75,38676.60,55096.12,68552.13,90894.27,114075.43,143076.14,29346.02
Request Latency (ms),19306.70,475.74,286891.60,7529611.09,734.77,2079.43,2954.05,4761.60,9310.43,19968.40,41839.36,67729.59,149503.94,31316.81
Requested OSL (tokens),818.34,5.00,12679.00,319154.00,12.89,21.00,88.00,165.50,369.50,828.00,1843.00,3192.95,6558.03,1415.18
Time to First Output Token (ms),1213.64,144.09,6713.83,473320.67,241.45,460.81,567.84,763.12,1042.94,1417.49,1860.86,2620.46,4610.21,791.17
Time to First Token (ms),1213.64,144.09,6713.83,473320.67,241.45,460.81,567.84,763.12,1042.94,1417.49,1860.86,2620.46,4610.21,791.17
Time to Second Token (ms),136.39,0.13,6401.01,53192.98,0.16,16.05,17.85,18.89,20.37,22.16,437.04,686.55,1785.07,457.43
Tokens In Flight (tokens),267629.16,0.00,567155.32,,,,,,265514.91,,404265.52,447076.99,498363.08,105118.58
Usage Completion Tokens (tokens),818.34,5.00,12679.00,319154.00,12.89,21.00,88.00,165.50,369.50,828.00,1843.00,3192.95,6558.03,1415.18
Usage Prompt Tokens (tokens),58269.95,406.00,118957.00,22725280.00,408.89,4060.00,31255.00,42154.25,61297.00,73866.75,88657.40,101579.60,117290.86,25078.97
Usage Total Tokens (tokens),59088.29,424.00,119058.00,23044434.00,428.89,4865.85,31608.00,43222.50,62001.00,74650.75,89031.40,103040.10,117892.53,25256.19

Metric,Value
Benchmark Duration (sec),1826.74
Input Token Throughput (tokens/sec),12440.32
Maximum Response Timestamp (ns),1780484123841227008.00
Minimum Request Timestamp (ns),1780482297097564416.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),174.71
Request Count,390.00
Request Throughput (requests/sec),0.21
Theoretical Prefix Cache Hit (%),94.66
Total Input Sequence Length (tokens),22725280.00
Total Output Sequence Length (tokens),319154.00
Total Output Tokens (tokens),319154.00
Total Token Throughput (tokens/sec),12615.03
Total Usage Completion Tokens (tokens),319154.00
Total Usage Prompt Tokens (tokens),22725280.00
Total Usage Total Tokens (tokens),23044434.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
