Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),87339.98,2361.00,194871.00,10830158.00,2565.79,24574.10,29090.50,50696.25,84871.00,114743.50,147697.50,189620.95,194377.55,45114.81

Metric,Value
Benchmark Duration (sec),1812.23
Input Token Throughput (tokens/sec),5903.54
Maximum Response Timestamp (ns),1780557978447250688.00
Minimum Request Timestamp (ns),1780556166214218752.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),72.60
Request Count,124.00
Request Throughput (requests/sec),0.07
Theoretical Prefix Cache Hit (%),95.36
Total Input Sequence Length (tokens),10698589.00
Total Output Sequence Length (tokens),131569.00
Total Output Tokens (tokens),131569.00
Total Token Throughput (tokens/sec),5976.14
Total Usage Completion Tokens (tokens),131569.00
Total Usage Prompt Tokens (tokens),10698589.00
Total Usage Total Tokens (tokens),10830158.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
